#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
0_38=0,1,0;1,0,0;-1.0
5_972=0,0,1;1,0,0;-1.0
0_60=0,0,1;1,0,0;-1.0
2_442=0,1,0;0,1,0;-1.0
3_582=0,0,1;1,0,0;-1.0
2_490=0,0,1;0,0,1;-1.0
3_656=0,1,0;1,0,0;-1.0
1_332=0,0,1;0,1,0;-1.0
1_276=0,0,1;0,0,1;-1.0
5_996=0,0,1;0,0,1;-1.0
2_466=0,1,0;1,0,0;-1.0
2_534=0,1,0;0,1,0;-1.0
2_400=1,0,0;1,0,0;-1.0
5_1030=1,0,0;0,1,0;-1.0
3_586=0,0,1;0,0,1;-1.0
4_822=1,0,0;0,0,1;-1.0
1_260=0,1,0;0,1,0;-1.0
4_824=0,0,1;0,0,1;-1.0
2_508=0,0,1;0,0,1;-1.0
1_362=0,0,1;0,1,0;-1.0
3_622=0,1,0;0,0,1;-1.0
1_320=0,1,0;0,1,0;-1.0
5_1138=1,0,0;1,0,0;-1.0
1_286=0,1,0;0,0,1;-1.0
4_732=0,1,0;1,0,0;-1.0
3_680=1,0,0;0,0,1;-1.0
0_10=0,1,0;0,0,1;-1.0
4_818=1,0,0;0,1,0;-1.0
5_992=1,0,0;0,1,0;-1.0
2_494=0,0,1;0,0,1;-1.0
2_476=1,0,0;1,0,0;-1.0
5_976=1,0,0;0,1,0;-1.0
0_118=0,0,1;0,1,0;-1.0
0_80=0,1,0;0,1,0;-1.0
3_642=1,0,0;0,0,1;-1.0
4_788=1,0,0;0,1,0;-1.0
2_542=1,0,0;0,0,1;-1.0
2_450=0,0,1;0,0,1;-1.0
5_988=1,0,0;0,1,0;-1.0
3_616=1,0,0;0,1,0;-1.0
5_1096=0,0,1;0,1,0;-1.0
4_916=1,0,0;0,0,1;-1.0
5_1070=0,1,0;0,1,0;-1.0
5_1064=0,0,1;0,0,1;-1.0
3_588=0,0,1;0,0,1;-1.0
0_198=0,0,1;0,0,1;-1.0
2_422=0,0,1;1,0,0;-1.0
0_84=0,1,0;0,0,1;-1.0
0_116=0,1,0;0,1,0;-1.0
4_766=0,1,0;1,0,0;-1.0
4_812=0,1,0;0,1,0;-1.0
1_228=0,0,1;0,0,1;-1.0
5_1160=0,1,0;0,1,0;-1.0
2_578=1,0,0;0,1,0;-1.0
5_1032=0,0,1;1,0,0;-1.0
5_980=0,0,1;0,1,0;-1.0
5_1018=0,1,0;0,1,0;-1.0
0_156=0,0,1;0,1,0;-1.0
2_568=1,0,0;0,0,1;-1.0
2_378=0,1,0;0,0,1;-1.0
2_456=0,1,0;1,0,0;-1.0
5_966=0,0,1;0,1,0;-1.0
5_1002=1,0,0;0,0,1;-1.0
1_342=0,0,1;0,0,1;-1.0
1_352=1,0,0;1,0,0;-1.0
5_1080=0,1,0;0,1,0;-1.0
3_628=0,1,0;1,0,0;-1.0
3_636=0,0,1;1,0,0;-1.0
5_1162=0,0,1;1,0,0;-1.0
4_892=1,0,0;1,0,0;-1.0
5_974=0,1,0;0,1,0;-1.0
0_148=0,0,1;0,0,1;-1.0
4_764=0,0,1;0,1,0;-1.0
5_1004=1,0,0;1,0,0;-1.0
1_210=0,0,1;0,0,1;-1.0
4_900=0,0,1;0,0,1;-1.0
4_924=0,1,0;0,1,0;-1.0
1_254=0,1,0;0,0,1;-1.0
1_336=0,1,0;0,1,0;-1.0
4_868=1,0,0;1,0,0;-1.0
2_366=0,1,0;0,1,0;-1.0
5_1076=1,0,0;0,1,0;-1.0
5_1006=0,1,0;0,1,0;-1.0
4_808=0,1,0;0,1,0;-1.0
2_502=0,0,1;0,0,1;-1.0
3_584=0,0,1;1,0,0;-1.0
5_1008=0,0,1;1,0,0;-1.0
4_850=0,0,1;0,0,1;-1.0
1_272=0,0,1;0,0,1;-1.0
5_1144=1,0,0;1,0,0;-1.0
4_804=0,1,0;1,0,0;-1.0
4_826=0,0,1;0,1,0;-1.0
1_242=0,0,1;0,0,1;-1.0
2_444=0,0,1;0,0,1;-1.0
1_298=0,0,1;0,0,1;-1.0
5_1136=0,0,1;0,0,1;-1.0
5_1184=1,0,0;1,0,0;-1.0
0_24=0,0,1;0,0,1;-1.0
4_772=0,1,0;1,0,0;-1.0
3_592=1,0,0;0,1,0;-1.0
0_40=0,0,1;0,0,1;-1.0
2_566=1,0,0;0,0,1;-1.0
0_18=1,0,0;1,0,0;-1.0
2_408=0,0,1;1,0,0;-1.0
5_968=1,0,0;0,1,0;-1.0
0_52=0,0,1;0,1,0;-1.0
4_952=0,0,1;0,0,1;-1.0
5_1072=0,0,1;0,0,1;-1.0
5_1068=0,1,0;0,0,1;-1.0
2_482=0,1,0;1,0,0;-1.0
2_426=1,0,0;1,0,0;-1.0
1_316=0,1,0;0,1,0;-1.0
5_1090=1,0,0;0,1,0;-1.0
2_540=0,0,1;0,0,1;-1.0
3_672=0,0,1;0,0,1;-1.0
4_876=0,1,0;0,1,0;-1.0
5_1062=1,0,0;0,1,0;-1.0
4_890=1,0,0;0,1,0;-1.0
4_728=0,0,1;0,0,1;-1.0
4_854=1,0,0;1,0,0;-1.0
3_716=0,0,1;0,0,1;-1.0
2_410=0,1,0;0,0,1;-1.0
2_392=1,0,0;1,0,0;-1.0
4_948=0,0,1;0,1,0;-1.0
2_438=0,0,1;0,0,1;-1.0
1_274=0,1,0;1,0,0;-1.0
4_844=1,0,0;1,0,0;-1.0
0_166=0,1,0;0,1,0;-1.0
4_738=0,1,0;0,1,0;-1.0
0_124=0,0,1;0,0,1;-1.0
2_560=0,0,1;0,0,1;-1.0
0_126=0,1,0;0,0,1;-1.0
3_594=1,0,0;0,1,0;-1.0
0_202=0,0,1;1,0,0;-1.0
5_1060=1,0,0;0,1,0;-1.0
4_774=1,0,0;1,0,0;-1.0
3_660=0,1,0;0,0,1;-1.0
4_752=0,1,0;0,1,0;-1.0
5_1116=0,0,1;0,0,1;-1.0
2_522=1,0,0;0,1,0;-1.0
1_232=1,0,0;0,0,1;-1.0
5_1178=0,0,1;0,1,0;-1.0
2_570=0,0,1;0,0,1;-1.0
3_598=1,0,0;0,1,0;-1.0
0_26=0,1,0;1,0,0;-1.0
0_146=0,1,0;0,0,1;-1.0
4_776=0,0,1;0,1,0;-1.0
0_64=1,0,0;1,0,0;-1.0
2_520=0,1,0;0,1,0;-1.0
0_30=1,0,0;0,1,0;-1.0
5_1142=1,0,0;1,0,0;-1.0
0_22=0,1,0;0,1,0;-1.0
2_526=1,0,0;1,0,0;-1.0
1_246=0,1,0;0,0,1;-1.0
1_358=0,0,1;0,0,1;-1.0
2_412=0,0,1;0,0,1;-1.0
5_1176=0,0,1;0,1,0;-1.0
4_792=0,0,1;1,0,0;-1.0
3_640=0,1,0;0,0,1;-1.0
0_44=1,0,0;1,0,0;-1.0
1_278=1,0,0;0,1,0;-1.0
0_12=0,1,0;1,0,0;-1.0
4_928=0,0,1;0,0,1;-1.0
2_506=0,0,1;1,0,0;-1.0
0_62=0,0,1;0,0,1;-1.0
2_398=1,0,0;0,1,0;-1.0
5_1022=0,1,0;0,0,1;-1.0
0_178=0,0,1;0,0,1;-1.0
4_800=0,0,1;1,0,0;-1.0
1_330=0,0,1;0,1,0;-1.0
1_294=1,0,0;0,1,0;-1.0
2_528=1,0,0;0,0,1;-1.0
1_356=0,0,1;0,0,1;-1.0
3_692=0,1,0;0,1,0;-1.0
2_470=0,0,1;0,0,1;-1.0
3_686=0,0,1;0,0,1;-1.0
2_386=1,0,0;0,1,0;-1.0
4_736=1,0,0;0,0,1;-1.0
0_164=0,0,1;0,0,1;-1.0
4_786=0,0,1;0,0,1;-1.0
1_302=0,1,0;1,0,0;-1.0
4_838=1,0,0;1,0,0;-1.0
1_292=0,0,1;0,0,1;-1.0
4_778=0,0,1;0,0,1;-1.0
1_306=0,0,1;0,0,1;-1.0
1_354=0,1,0;0,1,0;-1.0
0_188=0,1,0;1,0,0;-1.0
4_872=0,1,0;0,1,0;-1.0
4_878=0,1,0;0,1,0;-1.0
0_6=0,0,1;0,1,0;-1.0
2_500=0,0,1;1,0,0;-1.0
4_782=0,0,1;0,0,1;-1.0
4_938=0,0,1;0,0,1;-1.0
0_172=1,0,0;0,0,1;-1.0
2_574=0,0,1;0,0,1;-1.0
3_704=0,0,1;0,0,1;-1.0
3_620=0,0,1;0,0,1;-1.0
2_404=0,1,0;1,0,0;-1.0
4_720=0,1,0;0,1,0;-1.0
5_1012=0,1,0;1,0,0;-1.0
0_50=0,0,1;0,0,1;-1.0
5_958=0,1,0;0,0,1;-1.0
3_702=0,0,1;1,0,0;-1.0
3_714=1,0,0;0,1,0;-1.0
5_956=0,1,0;0,1,0;-1.0
4_930=0,0,1;0,0,1;-1.0
5_1112=1,0,0;0,0,1;-1.0
5_1120=0,0,1;1,0,0;-1.0
4_934=0,1,0;0,0,1;-1.0
4_940=0,0,1;0,0,1;-1.0
0_110=0,0,1;0,0,1;-1.0
2_572=0,1,0;0,0,1;-1.0
0_32=0,1,0;1,0,0;-1.0
5_1148=0,0,1;0,1,0;-1.0
2_380=0,1,0;1,0,0;-1.0
5_1158=1,0,0;1,0,0;-1.0
2_420=0,1,0;1,0,0;-1.0
5_1182=0,1,0;0,1,0;-1.0
5_1094=1,0,0;1,0,0;-1.0
1_300=0,0,1;0,0,1;-1.0
1_338=0,0,1;0,1,0;-1.0
5_1038=0,1,0;0,1,0;-1.0
1_284=1,0,0;0,1,0;-1.0
4_780=1,0,0;0,0,1;-1.0
3_718=0,0,1;0,1,0;-1.0
5_1128=0,1,0;0,1,0;-1.0
5_1164=1,0,0;0,0,1;-1.0
4_860=1,0,0;1,0,0;-1.0
2_434=1,0,0;1,0,0;-1.0
3_614=0,1,0;0,1,0;-1.0
5_1034=0,1,0;0,1,0;-1.0
4_744=0,0,1;1,0,0;-1.0
1_304=0,1,0;0,1,0;-1.0
3_608=0,0,1;0,0,1;-1.0
0_74=1,0,0;0,1,0;-1.0
5_960=0,0,1;0,0,1;-1.0
0_160=0,1,0;0,0,1;-1.0
2_536=0,1,0;0,1,0;-1.0
1_258=0,1,0;0,1,0;-1.0
1_264=1,0,0;0,1,0;-1.0
3_654=0,1,0;0,1,0;-1.0
4_866=1,0,0;1,0,0;-1.0
2_414=1,0,0;1,0,0;-1.0
3_646=0,0,1;0,0,1;-1.0
4_862=0,1,0;1,0,0;-1.0
0_134=0,1,0;1,0,0;-1.0
5_1036=0,0,1;0,1,0;-1.0
2_512=0,0,1;0,1,0;-1.0
4_858=0,1,0;0,0,1;-1.0
5_1150=0,1,0;1,0,0;-1.0
0_14=0,0,1;0,1,0;-1.0
2_564=0,0,1;0,1,0;-1.0
3_632=0,0,1;0,0,1;-1.0
4_750=0,1,0;1,0,0;-1.0
1_346=0,1,0;0,1,0;-1.0
5_1168=0,0,1;0,0,1;-1.0
3_706=0,0,1;0,0,1;-1.0
0_100=1,0,0;0,0,1;-1.0
2_464=1,0,0;1,0,0;-1.0
2_364=0,0,1;0,1,0;-1.0
5_1108=0,1,0;1,0,0;-1.0
5_1086=0,1,0;1,0,0;-1.0
4_932=0,0,1;0,0,1;-1.0
2_518=0,0,1;0,1,0;-1.0
0_70=1,0,0;0,0,1;-1.0
3_600=0,1,0;0,1,0;-1.0
4_796=0,0,1;0,0,1;-1.0
0_200=1,0,0;0,0,1;-1.0
0_48=0,0,1;0,0,1;-1.0
2_550=0,0,1;1,0,0;-1.0
2_546=1,0,0;1,0,0;-1.0
0_192=0,0,1;0,0,1;-1.0
0_68=0,0,1;1,0,0;-1.0
1_280=1,0,0;1,0,0;-1.0
1_288=1,0,0;0,1,0;-1.0
4_870=0,1,0;0,1,0;-1.0
5_994=0,1,0;0,1,0;-1.0
5_1156=1,0,0;0,1,0;-1.0
5_1078=0,1,0;0,1,0;-1.0
5_1132=0,1,0;0,1,0;-1.0
5_1046=0,1,0;1,0,0;-1.0
2_428=0,0,1;1,0,0;-1.0
3_712=0,1,0;0,1,0;-1.0
1_262=0,0,1;0,1,0;-1.0
4_770=1,0,0;1,0,0;-1.0
5_1058=0,0,1;1,0,0;-1.0
5_1186=1,0,0;1,0,0;-1.0
2_486=0,0,1;1,0,0;-1.0
3_626=0,0,1;0,0,1;-1.0
1_360=1,0,0;0,0,1;-1.0
3_624=0,0,1;0,0,1;-1.0
4_746=1,0,0;0,1,0;-1.0
0_86=1,0,0;1,0,0;-1.0
4_874=1,0,0;0,0,1;-1.0
2_446=0,0,1;0,0,1;-1.0
4_902=0,0,1;0,1,0;-1.0
0_2=0,1,0;0,1,0;-1.0
2_538=0,1,0;0,0,1;-1.0
2_510=1,0,0;0,1,0;-1.0
2_440=0,0,1;1,0,0;-1.0
3_662=0,0,1;0,0,1;-1.0
0_162=0,1,0;0,0,1;-1.0
5_1106=0,1,0;0,1,0;-1.0
2_432=0,0,1;0,0,1;-1.0
1_322=1,0,0;1,0,0;-1.0
1_230=0,0,1;1,0,0;-1.0
3_604=1,0,0;0,1,0;-1.0
2_402=0,1,0;0,1,0;-1.0
5_1066=0,0,1;0,0,1;-1.0
1_266=0,0,1;0,1,0;-1.0
1_256=0,1,0;0,1,0;-1.0
1_328=0,0,1;0,0,1;-1.0
5_1146=0,1,0;1,0,0;-1.0
5_1188=0,0,1;0,1,0;-1.0
3_666=0,1,0;1,0,0;-1.0
1_208=0,1,0;0,1,0;-1.0
5_1014=0,1,0;0,1,0;-1.0
4_802=0,0,1;0,0,1;-1.0
5_1020=0,0,1;0,1,0;-1.0
2_558=0,0,1;0,0,1;-1.0
3_698=0,0,1;0,0,1;-1.0
1_252=1,0,0;0,1,0;-1.0
0_132=0,1,0;0,1,0;-1.0
4_762=0,1,0;0,1,0;-1.0
5_1088=0,1,0;0,1,0;-1.0
4_840=0,1,0;1,0,0;-1.0
5_1092=0,1,0;0,0,1;-1.0
5_1102=0,1,0;0,0,1;-1.0
0_102=0,0,1;0,0,1;-1.0
0_194=0,1,0;1,0,0;-1.0
0_98=0,1,0;0,1,0;-1.0
0_54=1,0,0;1,0,0;-1.0
2_462=1,0,0;0,1,0;-1.0
3_596=1,0,0;1,0,0;-1.0
1_212=0,0,1;0,0,1;-1.0
3_618=0,0,1;0,1,0;-1.0
4_856=0,1,0;1,0,0;-1.0
4_954=0,1,0;0,1,0;-1.0
3_690=0,0,1;0,0,1;-1.0
3_610=0,0,1;0,0,1;-1.0
1_248=0,0,1;0,0,1;-1.0
0_88=0,1,0;0,0,1;-1.0
4_944=0,0,1;0,1,0;-1.0
0_122=1,0,0;0,0,1;-1.0
1_312=0,0,1;0,1,0;-1.0
4_820=1,0,0;1,0,0;-1.0
0_46=0,1,0;0,1,0;-1.0
3_700=0,0,1;0,0,1;-1.0
4_754=1,0,0;0,1,0;-1.0
5_1084=0,1,0;1,0,0;-1.0
5_1114=1,0,0;1,0,0;-1.0
2_430=0,0,1;0,0,1;-1.0
0_90=1,0,0;0,0,1;-1.0
4_730=0,0,1;0,1,0;-1.0
0_112=0,0,1;0,0,1;-1.0
4_882=0,1,0;0,1,0;-1.0
2_468=1,0,0;0,0,1;-1.0
5_1028=0,0,1;0,0,1;-1.0
0_152=0,0,1;0,1,0;-1.0
5_1104=0,1,0;0,1,0;-1.0
5_1118=0,0,1;0,0,1;-1.0
2_554=1,0,0;1,0,0;-1.0
0_186=0,1,0;0,1,0;-1.0
3_590=0,0,1;0,0,1;-1.0
0_128=1,0,0;0,1,0;-1.0
2_498=0,0,1;0,1,0;-1.0
0_76=0,0,1;0,0,1;-1.0
2_492=1,0,0;0,0,1;-1.0
5_1174=0,0,1;1,0,0;-1.0
3_612=1,0,0;1,0,0;-1.0
4_918=1,0,0;1,0,0;-1.0
3_682=0,0,1;1,0,0;-1.0
5_964=0,0,1;0,0,1;-1.0
1_326=0,1,0;0,0,1;-1.0
5_1016=0,0,1;0,1,0;-1.0
5_1044=0,0,1;0,1,0;-1.0
2_556=0,0,1;0,1,0;-1.0
4_848=0,0,1;0,0,1;-1.0
0_158=1,0,0;1,0,0;-1.0
0_78=1,0,0;1,0,0;-1.0
2_484=1,0,0;0,1,0;-1.0
5_1134=1,0,0;1,0,0;-1.0
2_460=0,0,1;0,1,0;-1.0
5_1054=0,0,1;1,0,0;-1.0
3_630=1,0,0;1,0,0;-1.0
5_990=0,0,1;1,0,0;-1.0
4_810=1,0,0;0,0,1;-1.0
2_548=1,0,0;0,1,0;-1.0
4_828=0,0,1;0,0,1;-1.0
5_1050=0,0,1;1,0,0;-1.0
4_768=0,0,1;1,0,0;-1.0
2_396=0,0,1;1,0,0;-1.0
4_794=0,0,1;0,0,1;-1.0
3_648=0,1,0;0,1,0;-1.0
4_894=0,1,0;1,0,0;-1.0
1_236=0,0,1;0,1,0;-1.0
1_290=0,0,1;0,0,1;-1.0
2_530=1,0,0;0,1,0;-1.0
1_216=0,0,1;0,0,1;-1.0
0_82=0,0,1;1,0,0;-1.0
4_836=1,0,0;1,0,0;-1.0
5_1180=1,0,0;0,1,0;-1.0
0_114=0,0,1;0,0,1;-1.0
4_950=1,0,0;0,0,1;-1.0
4_726=0,0,1;0,0,1;-1.0
2_488=1,0,0;1,0,0;-1.0
5_970=1,0,0;1,0,0;-1.0
2_504=0,0,1;0,0,1;-1.0
3_602=1,0,0;0,1,0;-1.0
2_480=0,0,1;1,0,0;-1.0
1_220=1,0,0;0,1,0;-1.0
2_370=0,0,1;0,0,1;-1.0
0_170=1,0,0;0,0,1;-1.0
2_390=1,0,0;1,0,0;-1.0
5_1040=0,1,0;1,0,0;-1.0
4_760=1,0,0;1,0,0;-1.0
0_204=0,1,0;0,1,0;-1.0
3_664=0,1,0;0,0,1;-1.0
4_896=0,0,1;0,0,1;-1.0
0_42=1,0,0;0,1,0;-1.0
1_310=0,0,1;0,1,0;-1.0
1_268=0,0,1;0,0,1;-1.0
5_1124=1,0,0;1,0,0;-1.0
5_1024=0,1,0;0,0,1;-1.0
4_922=0,0,1;0,0,1;-1.0
4_758=0,0,1;0,0,1;-1.0
4_912=1,0,0;1,0,0;-1.0
