#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_1008=0,1,0;1,0,0;-1.0
2_626=0,0,1;0,0,1;-1.0
4_1208=1,0,0;0,0,1;-1.0
3_874=0,0,1;1,0,0;-1.0
0_142=0,0,1;1,0,0;-1.0
4_1186=0,1,0;1,0,0;-1.0
2_524=0,0,1;0,0,1;-1.0
0_34=1,0,0;0,0,1;-1.0
5_1414=0,1,0;0,1,0;-1.0
0_80=0,0,1;0,1,0;-1.0
0_132=0,1,0;0,1,0;-1.0
1_338=0,0,1;0,0,1;-1.0
3_764=0,0,1;0,0,1;-1.0
4_1162=0,0,1;0,1,0;-1.0
3_756=0,0,1;0,0,1;-1.0
2_406=0,0,1;0,0,1;-1.0
3_736=0,1,0;1,0,0;-1.0
1_194=0,0,1;0,0,1;-1.0
4_1094=0,1,0;0,0,1;-1.0
4_1030=0,1,0;0,1,0;-1.0
3_896=0,0,1;0,0,1;-1.0
3_972=0,1,0;0,0,1;-1.0
3_966=0,0,1;1,0,0;-1.0
4_1144=1,0,0;1,0,0;-1.0
1_300=0,1,0;0,1,0;-1.0
4_1056=0,0,1;0,1,0;-1.0
5_1294=0,0,1;0,1,0;-1.0
2_522=0,1,0;1,0,0;-1.0
2_444=0,1,0;0,0,1;-1.0
5_1298=0,1,0;0,0,1;-1.0
2_408=1,0,0;0,1,0;-1.0
4_1082=1,0,0;1,0,0;-1.0
0_128=0,1,0;0,1,0;-1.0
0_112=0,0,1;0,0,1;-1.0
0_10=0,1,0;0,0,1;-1.0
0_40=0,0,1;0,0,1;-1.0
4_1092=0,0,1;1,0,0;-1.0
2_466=0,0,1;0,0,1;-1.0
4_1134=0,0,1;0,0,1;-1.0
3_758=1,0,0;0,0,1;-1.0
4_1148=0,1,0;1,0,0;-1.0
0_78=1,0,0;1,0,0;-1.0
3_926=1,0,0;1,0,0;-1.0
2_648=0,0,1;0,0,1;-1.0
4_1032=0,0,1;0,1,0;-1.0
3_908=0,0,1;0,0,1;-1.0
3_842=0,1,0;1,0,0;-1.0
0_66=0,0,1;0,1,0;-1.0
3_812=0,0,1;0,0,1;-1.0
3_818=0,1,0;0,1,0;-1.0
5_1412=1,0,0;1,0,0;-1.0
3_830=0,0,1;0,0,1;-1.0
4_1018=0,0,1;0,0,1;-1.0
4_1156=1,0,0;1,0,0;-1.0
4_1140=0,0,1;0,0,1;-1.0
3_940=0,0,1;0,0,1;-1.0
1_296=0,1,0;0,1,0;-1.0
0_98=0,1,0;0,1,0;-1.0
2_448=1,0,0;1,0,0;-1.0
5_1254=0,0,1;0,1,0;-1.0
3_798=0,0,1;0,0,1;-1.0
4_1038=0,0,1;0,1,0;-1.0
2_498=1,0,0;1,0,0;-1.0
4_1108=1,0,0;1,0,0;-1.0
2_628=0,0,1;0,1,0;-1.0
3_878=0,0,1;1,0,0;-1.0
3_978=0,1,0;0,1,0;-1.0
0_146=0,0,1;0,0,1;-1.0
5_1328=0,0,1;1,0,0;-1.0
4_1146=1,0,0;1,0,0;-1.0
2_574=0,0,1;0,0,1;-1.0
3_982=0,1,0;0,1,0;-1.0
5_1354=0,1,0;0,1,0;-1.0
0_58=1,0,0;0,1,0;-1.0
1_312=0,0,1;0,1,0;-1.0
1_336=0,0,1;0,0,1;-1.0
5_1462=0,0,1;0,1,0;-1.0
4_1142=0,0,1;0,0,1;-1.0
2_530=0,0,1;1,0,0;-1.0
3_946=1,0,0;1,0,0;-1.0
5_1422=0,0,1;0,1,0;-1.0
3_958=0,0,1;0,0,1;-1.0
4_1074=0,0,1;0,0,1;-1.0
5_1442=0,0,1;0,0,1;-1.0
3_860=0,0,1;0,0,1;-1.0
5_1468=0,1,0;1,0,0;-1.0
5_1378=1,0,0;0,1,0;-1.0
4_1016=0,1,0;0,1,0;-1.0
5_1440=0,0,1;0,1,0;-1.0
0_102=0,1,0;0,0,1;-1.0
3_730=0,1,0;0,0,1;-1.0
4_1060=0,0,1;1,0,0;-1.0
2_552=0,0,1;0,1,0;-1.0
3_680=0,1,0;0,0,1;-1.0
3_814=1,0,0;1,0,0;-1.0
1_212=1,0,0;0,0,1;-1.0
1_284=0,1,0;0,1,0;-1.0
4_1014=0,1,0;1,0,0;-1.0
1_374=0,0,1;0,1,0;-1.0
3_770=0,0,1;0,0,1;-1.0
4_1070=0,0,1;0,0,1;-1.0
3_828=0,0,1;0,0,1;-1.0
1_346=0,1,0;1,0,0;-1.0
0_154=1,0,0;0,1,0;-1.0
1_318=0,1,0;0,1,0;-1.0
1_264=1,0,0;0,1,0;-1.0
0_2=0,1,0;0,1,0;-1.0
3_974=1,0,0;0,1,0;-1.0
3_806=1,0,0;1,0,0;-1.0
2_420=1,0,0;0,1,0;-1.0
5_1280=0,1,0;0,1,0;-1.0
1_208=0,0,1;0,0,1;-1.0
4_1072=0,0,1;0,0,1;-1.0
5_1364=1,0,0;0,1,0;-1.0
4_1178=1,0,0;0,1,0;-1.0
5_1238=0,0,1;0,0,1;-1.0
3_846=0,1,0;0,1,0;-1.0
2_650=0,1,0;0,1,0;-1.0
4_1220=0,0,1;0,0,1;-1.0
3_844=0,0,1;1,0,0;-1.0
4_1224=0,0,1;0,0,1;-1.0
0_70=1,0,0;0,0,1;-1.0
2_624=1,0,0;0,0,1;-1.0
1_196=0,0,1;0,0,1;-1.0
2_410=1,0,0;1,0,0;-1.0
3_980=0,1,0;1,0,0;-1.0
3_934=1,0,0;1,0,0;-1.0
0_138=1,0,0;0,1,0;-1.0
2_418=0,1,0;1,0,0;-1.0
2_484=0,0,1;0,0,1;-1.0
3_788=0,1,0;0,1,0;-1.0
5_1420=0,1,0;1,0,0;-1.0
2_464=0,0,1;0,0,1;-1.0
2_630=0,0,1;0,0,1;-1.0
2_430=0,0,1;1,0,0;-1.0
4_1036=0,0,1;1,0,0;-1.0
1_316=0,1,0;0,1,0;-1.0
1_282=0,1,0;1,0,0;-1.0
3_962=0,0,1;0,0,1;-1.0
3_704=0,1,0;1,0,0;-1.0
5_1452=0,0,1;0,1,0;-1.0
3_674=1,0,0;0,1,0;-1.0
3_886=0,0,1;1,0,0;-1.0
0_24=0,0,1;0,0,1;-1.0
1_324=0,0,1;0,0,1;-1.0
3_708=0,0,1;0,0,1;-1.0
1_330=0,1,0;0,1,0;-1.0
3_832=0,1,0;1,0,0;-1.0
5_1426=0,1,0;0,1,0;-1.0
1_222=0,0,1;0,0,1;-1.0
0_82=0,0,1;1,0,0;-1.0
3_658=0,0,1;0,0,1;-1.0
3_876=0,1,0;0,1,0;-1.0
0_36=0,0,1;0,0,1;-1.0
3_900=0,0,1;1,0,0;-1.0
3_994=1,0,0;1,0,0;-1.0
3_726=0,1,0;1,0,0;-1.0
1_236=0,1,0;0,1,0;-1.0
3_822=0,1,0;1,0,0;-1.0
5_1282=0,0,1;1,0,0;-1.0
3_802=0,0,1;0,0,1;-1.0
1_382=0,0,1;1,0,0;-1.0
1_314=0,0,1;0,0,1;-1.0
0_6=0,0,1;0,1,0;-1.0
1_262=1,0,0;1,0,0;-1.0
2_566=1,0,0;1,0,0;-1.0
1_206=1,0,0;0,0,1;-1.0
2_452=0,0,1;0,0,1;-1.0
2_558=0,1,0;0,1,0;-1.0
5_1340=0,0,1;0,0,1;-1.0
5_1242=1,0,0;0,1,0;-1.0
1_350=0,0,1;1,0,0;-1.0
4_1158=1,0,0;1,0,0;-1.0
5_1374=0,0,1;0,0,1;-1.0
3_916=0,0,1;0,0,1;-1.0
3_744=0,0,1;0,0,1;-1.0
3_666=1,0,0;1,0,0;-1.0
2_640=0,0,1;0,0,1;-1.0
5_1436=0,0,1;1,0,0;-1.0
4_1130=1,0,0;1,0,0;-1.0
2_594=0,0,1;0,0,1;-1.0
4_1190=1,0,0;0,1,0;-1.0
4_1064=1,0,0;1,0,0;-1.0
4_1128=1,0,0;1,0,0;-1.0
5_1320=0,1,0;1,0,0;-1.0
2_488=1,0,0;0,1,0;-1.0
3_970=0,1,0;0,0,1;-1.0
0_32=0,1,0;1,0,0;-1.0
1_386=0,0,1;0,1,0;-1.0
0_4=1,0,0;1,0,0;-1.0
3_992=0,1,0;0,1,0;-1.0
5_1410=0,0,1;0,0,1;-1.0
5_1262=0,1,0;0,1,0;-1.0
2_478=0,0,1;0,0,1;-1.0
5_1404=0,0,1;1,0,0;-1.0
5_1424=0,1,0;1,0,0;-1.0
3_924=0,1,0;0,1,0;-1.0
0_52=0,0,1;0,1,0;-1.0
3_698=1,0,0;1,0,0;-1.0
2_462=0,0,1;1,0,0;-1.0
3_762=0,1,0;0,1,0;-1.0
3_996=1,0,0;1,0,0;-1.0
2_614=0,1,0;0,1,0;-1.0
2_412=0,0,1;0,0,1;-1.0
3_854=1,0,0;0,0,1;-1.0
3_948=0,1,0;0,0,1;-1.0
1_214=0,0,1;0,0,1;-1.0
2_576=1,0,0;0,0,1;-1.0
2_592=0,0,1;0,0,1;-1.0
5_1346=0,0,1;0,0,1;-1.0
0_134=0,1,0;1,0,0;-1.0
2_404=0,0,1;0,0,1;-1.0
4_1078=0,0,1;0,0,1;-1.0
2_518=0,1,0;0,1,0;-1.0
4_1088=0,0,1;0,0,1;-1.0
0_184=0,0,1;0,0,1;-1.0
4_1152=1,0,0;1,0,0;-1.0
2_578=0,0,1;0,1,0;-1.0
2_480=0,0,1;0,0,1;-1.0
1_286=0,0,1;0,0,1;-1.0
4_1194=0,0,1;0,1,0;-1.0
3_786=0,0,1;0,0,1;-1.0
4_1112=1,0,0;1,0,0;-1.0
0_162=0,1,0;0,0,1;-1.0
5_1400=0,1,0;0,1,0;-1.0
5_1264=0,0,1;1,0,0;-1.0
0_170=0,1,0;0,0,1;-1.0
3_774=0,0,1;0,0,1;-1.0
2_476=0,1,0;0,1,0;-1.0
4_1052=1,0,0;1,0,0;-1.0
3_872=0,0,1;0,0,1;-1.0
2_622=0,0,1;0,0,1;-1.0
5_1240=0,0,1;0,1,0;-1.0
5_1430=1,0,0;0,1,0;-1.0
2_542=0,0,1;0,0,1;-1.0
1_216=0,0,1;0,1,0;-1.0
5_1272=0,1,0;0,1,0;-1.0
1_352=1,0,0;1,0,0;-1.0
1_250=0,1,0;0,0,1;-1.0
1_396=1,0,0;0,1,0;-1.0
2_502=1,0,0;0,0,1;-1.0
0_14=0,0,1;0,1,0;-1.0
4_1168=0,1,0;0,1,0;-1.0
4_1196=0,1,0;1,0,0;-1.0
2_440=1,0,0;1,0,0;-1.0
1_388=0,1,0;0,0,1;-1.0
4_1138=1,0,0;1,0,0;-1.0
0_20=0,1,0;0,1,0;-1.0
3_998=0,1,0;0,1,0;-1.0
1_392=0,0,1;0,1,0;-1.0
1_288=1,0,0;0,1,0;-1.0
0_144=0,1,0;0,1,0;-1.0
4_1024=0,1,0;1,0,0;-1.0
3_778=1,0,0;0,0,1;-1.0
3_930=0,0,1;0,0,1;-1.0
0_130=0,1,0;0,1,0;-1.0
3_968=0,0,1;0,0,1;-1.0
1_394=1,0,0;0,0,1;-1.0
5_1266=0,1,0;0,1,0;-1.0
5_1418=0,0,1;1,0,0;-1.0
3_714=0,0,1;0,0,1;-1.0
4_1028=0,1,0;0,0,1;-1.0
1_272=0,0,1;0,0,1;-1.0
3_694=0,0,1;0,0,1;-1.0
2_486=0,0,1;0,0,1;-1.0
3_792=0,0,1;0,1,0;-1.0
0_118=0,1,0;0,1,0;-1.0
3_912=0,1,0;1,0,0;-1.0
3_794=1,0,0;0,1,0;-1.0
4_1188=0,0,1;0,0,1;-1.0
0_124=0,0,1;0,0,1;-1.0
3_952=1,0,0;0,1,0;-1.0
4_1212=0,1,0;0,1,0;-1.0
4_1182=1,0,0;0,1,0;-1.0
4_1200=1,0,0;1,0,0;-1.0
2_588=1,0,0;1,0,0;-1.0
2_562=0,0,1;0,0,1;-1.0
1_218=0,0,1;1,0,0;-1.0
0_136=1,0,0;1,0,0;-1.0
3_728=0,1,0;0,1,0;-1.0
4_1066=1,0,0;1,0,0;-1.0
5_1376=0,1,0;0,0,1;-1.0
0_16=0,0,1;0,1,0;-1.0
2_526=1,0,0;0,0,1;-1.0
4_1068=0,1,0;0,1,0;-1.0
4_1110=0,1,0;0,1,0;-1.0
2_540=0,0,1;1,0,0;-1.0
2_426=1,0,0;1,0,0;-1.0
5_1368=1,0,0;1,0,0;-1.0
4_1042=0,1,0;1,0,0;-1.0
2_438=0,1,0;1,0,0;-1.0
0_126=0,0,1;0,0,1;-1.0
2_564=0,1,0;0,1,0;-1.0
2_512=1,0,0;0,1,0;-1.0
1_274=1,0,0;0,1,0;-1.0
5_1248=1,0,0;0,1,0;-1.0
0_26=0,1,0;1,0,0;-1.0
5_1372=1,0,0;0,1,0;-1.0
0_106=0,0,1;1,0,0;-1.0
4_1054=0,1,0;0,1,0;-1.0
1_328=1,0,0;0,1,0;-1.0
5_1348=0,1,0;0,1,0;-1.0
3_702=0,0,1;0,0,1;-1.0
5_1370=1,0,0;0,1,0;-1.0
5_1384=0,1,0;1,0,0;-1.0
0_76=0,0,1;0,0,1;-1.0
3_840=0,1,0;0,0,1;-1.0
5_1396=0,1,0;0,1,0;-1.0
0_68=0,0,1;1,0,0;-1.0
2_586=0,1,0;0,1,0;-1.0
0_56=0,1,0;0,1,0;-1.0
4_1176=0,0,1;1,0,0;-1.0
5_1296=1,0,0;0,0,1;-1.0
4_1116=0,0,1;0,0,1;-1.0
2_468=1,0,0;1,0,0;-1.0
2_646=0,0,1;0,0,1;-1.0
0_50=0,0,1;0,0,1;-1.0
3_988=0,0,1;0,0,1;-1.0
3_686=1,0,0;0,1,0;-1.0
4_1206=0,0,1;0,0,1;-1.0
5_1416=1,0,0;1,0,0;-1.0
4_1228=0,1,0;0,1,0;-1.0
3_976=0,0,1;0,0,1;-1.0
3_700=1,0,0;1,0,0;-1.0
1_188=0,1,0;0,1,0;-1.0
2_442=1,0,0;1,0,0;-1.0
2_602=1,0,0;0,0,1;-1.0
1_356=0,1,0;0,1,0;-1.0
3_1000=0,0,1;0,0,1;-1.0
3_738=0,0,1;1,0,0;-1.0
2_644=1,0,0;0,1,0;-1.0
3_662=0,1,0;0,1,0;-1.0
1_366=0,1,0;0,1,0;-1.0
3_960=0,0,1;0,0,1;-1.0
3_740=0,0,1;0,0,1;-1.0
2_618=0,0,1;0,0,1;-1.0
4_1122=0,1,0;1,0,0;-1.0
4_1040=0,0,1;0,0,1;-1.0
2_538=0,0,1;0,0,1;-1.0
5_1250=1,0,0;0,1,0;-1.0
3_834=0,1,0;0,1,0;-1.0
4_1098=0,0,1;0,0,1;-1.0
2_506=1,0,0;1,0,0;-1.0
5_1390=0,0,1;0,0,1;-1.0
2_496=1,0,0;0,1,0;-1.0
1_360=1,0,0;0,1,0;-1.0
3_838=1,0,0;0,0,1;-1.0
4_1192=0,0,1;0,0,1;-1.0
2_482=0,0,1;0,0,1;-1.0
5_1330=0,1,0;0,1,0;-1.0
2_470=1,0,0;1,0,0;-1.0
4_1100=0,1,0;0,1,0;-1.0
3_790=1,0,0;1,0,0;-1.0
1_254=0,1,0;1,0,0;-1.0
4_1080=1,0,0;0,1,0;-1.0
2_596=0,0,1;0,0,1;-1.0
0_54=1,0,0;1,0,0;-1.0
3_922=0,1,0;1,0,0;-1.0
4_1226=0,1,0;0,0,1;-1.0
1_224=0,0,1;0,0,1;-1.0
0_72=1,0,0;1,0,0;-1.0
4_1180=0,1,0;0,1,0;-1.0
3_670=0,1,0;0,1,0;-1.0
4_1184=1,0,0;1,0,0;-1.0
0_182=1,0,0;1,0,0;-1.0
0_18=1,0,0;1,0,0;-1.0
4_1124=0,1,0;1,0,0;-1.0
3_950=0,0,1;1,0,0;-1.0
1_256=0,0,1;0,0,1;-1.0
1_354=0,1,0;1,0,0;-1.0
5_1428=1,0,0;0,1,0;-1.0
2_636=1,0,0;1,0,0;-1.0
5_1322=0,1,0;0,1,0;-1.0
1_242=0,0,1;0,1,0;-1.0
5_1246=0,0,1;1,0,0;-1.0
3_870=0,0,1;0,0,1;-1.0
2_436=0,1,0;0,1,0;-1.0
3_1004=1,0,0;1,0,0;-1.0
0_64=1,0,0;1,0,0;-1.0
3_776=0,0,1;0,0,1;-1.0
2_584=0,0,1;1,0,0;-1.0
1_290=0,0,1;0,1,0;-1.0
2_460=1,0,0;1,0,0;-1.0
0_8=1,0,0;0,0,1;-1.0
2_534=0,0,1;1,0,0;-1.0
1_380=1,0,0;0,1,0;-1.0
5_1344=0,1,0;0,1,0;-1.0
0_22=0,0,1;0,1,0;-1.0
2_510=1,0,0;1,0,0;-1.0
3_782=0,1,0;0,1,0;-1.0
2_432=0,1,0;0,1,0;-1.0
0_114=0,0,1;0,0,1;-1.0
1_234=1,0,0;0,0,1;-1.0
4_1050=0,0,1;0,0,1;-1.0
0_30=1,0,0;0,1,0;-1.0
1_248=0,0,1;0,0,1;-1.0
5_1324=0,0,1;1,0,0;-1.0
0_178=0,0,1;0,0,1;-1.0
2_638=0,1,0;0,1,0;-1.0
2_606=0,1,0;0,0,1;-1.0
4_1026=0,1,0;0,1,0;-1.0
2_500=0,1,0;1,0,0;-1.0
1_268=1,0,0;0,1,0;-1.0
3_796=1,0,0;1,0,0;-1.0
1_238=0,1,0;0,1,0;-1.0
4_1046=1,0,0;0,1,0;-1.0
5_1392=0,0,1;0,0,1;-1.0
1_306=0,1,0;0,0,1;-1.0
5_1274=0,0,1;1,0,0;-1.0
2_570=0,1,0;0,1,0;-1.0
0_62=0,0,1;0,0,1;-1.0
4_1020=0,0,1;0,0,1;-1.0
5_1434=0,1,0;0,1,0;-1.0
5_1386=1,0,0;0,0,1;-1.0
2_414=0,1,0;1,0,0;-1.0
3_928=0,0,1;0,1,0;-1.0
0_180=0,0,1;0,0,1;-1.0
2_532=0,1,0;0,1,0;-1.0
2_504=0,0,1;0,0,1;-1.0
1_204=0,0,1;0,0,1;-1.0
5_1300=0,0,1;0,0,1;-1.0
3_884=0,1,0;0,1,0;-1.0
4_1104=0,1,0;0,1,0;-1.0
3_890=0,0,1;0,0,1;-1.0
5_1446=1,0,0;0,1,0;-1.0
5_1432=1,0,0;1,0,0;-1.0
4_1126=0,0,1;0,0,1;-1.0
3_722=0,1,0;0,0,1;-1.0
0_158=1,0,0;1,0,0;-1.0
3_706=0,0,1;1,0,0;-1.0
4_1058=0,1,0;1,0,0;-1.0
3_942=0,0,1;0,0,1;-1.0
0_46=0,1,0;0,1,0;-1.0
0_186=0,1,0;0,1,0;-1.0
2_474=1,0,0;1,0,0;-1.0
3_732=0,0,1;0,0,1;-1.0
0_176=0,0,1;0,0,1;-1.0
2_454=0,1,0;1,0,0;-1.0
3_956=0,0,1;0,0,1;-1.0
5_1338=0,0,1;0,0,1;-1.0
5_1284=1,0,0;0,1,0;-1.0
4_1048=0,1,0;0,1,0;-1.0
1_378=1,0,0;0,1,0;-1.0
0_116=0,1,0;0,1,0;-1.0
0_172=1,0,0;0,0,1;-1.0
5_1256=0,0,1;1,0,0;-1.0
2_492=0,0,1;0,0,1;-1.0
1_308=0,0,1;0,0,1;-1.0
3_676=0,1,0;0,1,0;-1.0
4_1120=0,0,1;0,0,1;-1.0
4_1096=1,0,0;1,0,0;-1.0
1_340=1,0,0;0,0,1;-1.0
4_1202=1,0,0;1,0,0;-1.0
3_880=0,0,1;0,0,1;-1.0
0_148=0,0,1;0,0,1;-1.0
0_152=0,0,1;0,1,0;-1.0
3_690=0,0,1;0,0,1;-1.0
3_656=0,0,1;0,0,1;-1.0
2_514=0,0,1;1,0,0;-1.0
3_692=0,0,1;0,0,1;-1.0
4_1198=0,1,0;1,0,0;-1.0
4_1150=0,1,0;0,0,1;-1.0
3_652=1,0,0;1,0,0;-1.0
1_200=0,1,0;0,1,0;-1.0
4_1166=1,0,0;0,0,1;-1.0
5_1342=0,0,1;0,0,1;-1.0
3_852=0,0,1;0,0,1;-1.0
3_750=1,0,0;0,0,1;-1.0
2_612=1,0,0;0,1,0;-1.0
5_1444=0,1,0;0,1,0;-1.0
5_1454=1,0,0;0,1,0;-1.0
0_60=0,0,1;1,0,0;-1.0
3_748=0,1,0;1,0,0;-1.0
3_990=0,0,1;1,0,0;-1.0
5_1288=0,1,0;0,1,0;-1.0
0_110=0,0,1;0,0,1;-1.0
0_84=0,1,0;0,0,1;-1.0
4_1086=0,0,1;0,0,1;-1.0
1_190=0,0,1;0,0,1;-1.0
2_556=1,0,0;0,1,0;-1.0
1_266=0,0,1;0,0,1;-1.0
1_280=0,0,1;0,0,1;-1.0
3_904=0,0,1;0,0,1;-1.0
1_198=0,0,1;0,0,1;-1.0
3_766=0,0,1;0,0,1;-1.0
4_1106=0,1,0;0,0,1;-1.0
5_1332=0,0,1;1,0,0;-1.0
5_1276=1,0,0;0,0,1;-1.0
1_342=0,1,0;0,1,0;-1.0
0_96=0,0,1;0,0,1;-1.0
1_302=1,0,0;1,0,0;-1.0
5_1292=0,1,0;0,1,0;-1.0
0_140=0,0,1;1,0,0;-1.0
1_362=0,0,1;0,0,1;-1.0
2_494=0,0,1;0,1,0;-1.0
5_1318=0,0,1;0,1,0;-1.0
0_28=1,0,0;0,1,0;-1.0
3_1006=0,0,1;0,0,1;-1.0
5_1402=0,1,0;0,1,0;-1.0
2_600=1,0,0;0,0,1;-1.0
1_246=0,0,1;0,1,0;-1.0
4_1218=0,1,0;0,1,0;-1.0
5_1358=0,1,0;1,0,0;-1.0
3_848=1,0,0;0,0,1;-1.0
2_560=1,0,0;1,0,0;-1.0
0_48=0,0,1;0,0,1;-1.0
3_754=0,1,0;0,0,1;-1.0
1_240=0,1,0;0,1,0;-1.0
5_1314=0,1,0;1,0,0;-1.0
1_298=0,0,1;0,1,0;-1.0
1_202=1,0,0;0,1,0;-1.0
3_804=0,0,1;0,0,1;-1.0
3_660=0,0,1;0,0,1;-1.0
4_1214=0,0,1;0,0,1;-1.0
2_422=1,0,0;1,0,0;-1.0
1_384=0,1,0;0,1,0;-1.0
3_892=1,0,0;1,0,0;-1.0
2_604=0,0,1;0,0,1;-1.0
3_734=0,0,1;0,0,1;-1.0
5_1310=0,0,1;0,1,0;-1.0
3_868=0,0,1;0,0,1;-1.0
0_88=0,1,0;0,0,1;-1.0
1_292=0,0,1;0,1,0;-1.0
1_310=0,0,1;0,1,0;-1.0
3_678=0,0,1;0,0,1;-1.0
3_862=0,1,0;0,0,1;-1.0
5_1334=1,0,0;0,1,0;-1.0
2_424=1,0,0;1,0,0;-1.0
3_938=1,0,0;1,0,0;-1.0
0_92=0,0,1;0,0,1;-1.0
3_710=0,1,0;0,0,1;-1.0
0_0=0,0,1;0,0,1;-1.0
4_1044=0,1,0;0,1,0;-1.0
0_160=0,0,1;0,0,1;-1.0
3_768=0,0,1;0,0,1;-1.0
5_1406=0,1,0;0,1,0;-1.0
0_44=1,0,0;1,0,0;-1.0
3_936=0,1,0;0,1,0;-1.0
1_228=0,0,1;0,0,1;-1.0
3_984=0,0,1;0,0,1;-1.0
1_358=1,0,0;0,1,0;-1.0
5_1316=0,1,0;0,1,0;-1.0
3_894=0,0,1;0,0,1;-1.0
4_1160=1,0,0;1,0,0;-1.0
2_608=0,0,1;0,0,1;-1.0
4_1210=1,0,0;1,0,0;-1.0
4_1022=0,0,1;0,1,0;-1.0
4_1172=1,0,0;1,0,0;-1.0
3_752=0,0,1;1,0,0;-1.0
1_376=1,0,0;0,1,0;-1.0
3_902=0,0,1;0,1,0;-1.0
1_232=1,0,0;0,1,0;-1.0
5_1464=0,1,0;0,1,0;-1.0
0_120=1,0,0;0,1,0;-1.0
3_816=0,1,0;0,0,1;-1.0
5_1456=0,1,0;0,1,0;-1.0
2_402=0,1,0;1,0,0;-1.0
3_864=0,1,0;0,1,0;-1.0
2_642=0,0,1;0,0,1;-1.0
5_1408=1,0,0;1,0,0;-1.0
5_1304=0,1,0;0,1,0;-1.0
2_428=0,0,1;0,1,0;-1.0
5_1258=0,1,0;0,1,0;-1.0
3_742=0,0,1;0,0,1;-1.0
0_166=0,0,1;0,1,0;-1.0
3_932=0,0,1;0,0,1;-1.0
2_580=0,1,0;1,0,0;-1.0
4_1132=1,0,0;1,0,0;-1.0
1_368=0,0,1;0,0,1;-1.0
3_826=0,1,0;1,0,0;-1.0
0_12=1,0,0;1,0,0;-1.0
3_746=0,0,1;0,0,1;-1.0
2_472=0,0,1;0,0,1;-1.0
3_820=0,0,1;0,0,1;-1.0
5_1244=0,0,1;1,0,0;-1.0
1_390=0,1,0;0,1,0;-1.0
5_1438=1,0,0;0,0,1;-1.0
3_898=1,0,0;0,1,0;-1.0
2_434=1,0,0;1,0,0;-1.0
3_964=0,0,1;0,0,1;-1.0
3_800=0,0,1;0,0,1;-1.0
5_1398=1,0,0;1,0,0;-1.0
5_1382=1,0,0;1,0,0;-1.0
0_108=0,0,1;0,0,1;-1.0
2_508=0,1,0;0,1,0;-1.0
3_682=1,0,0;1,0,0;-1.0
3_780=1,0,0;1,0,0;-1.0
0_90=1,0,0;0,0,1;-1.0
5_1326=0,0,1;0,0,1;-1.0
0_168=0,1,0;0,0,1;-1.0
3_720=0,1,0;0,1,0;-1.0
3_858=0,1,0;0,1,0;-1.0
2_398=0,0,1;0,1,0;-1.0
