#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_592=1,0,0;1,0,0;-1.0
3_648=0,1,0;0,1,0;-1.0
0_164=0,0,1;0,0,1;-1.0
0_84=0,1,0;0,0,1;-1.0
5_1124=0,0,1;0,0,1;-1.0
5_1000=0,1,0;0,1,0;-1.0
3_652=0,0,1;0,0,1;-1.0
1_224=0,0,1;0,0,1;-1.0
1_240=0,1,0;0,1,0;-1.0
5_966=0,0,1;0,0,1;-1.0
5_988=0,0,1;1,0,0;-1.0
4_846=1,0,0;1,0,0;-1.0
0_68=0,0,1;1,0,0;-1.0
0_80=0,0,1;0,1,0;-1.0
1_188=1,0,0;0,1,0;-1.0
4_852=1,0,0;1,0,0;-1.0
2_474=0,1,0;1,0,0;-1.0
2_486=0,0,1;0,0,1;-1.0
2_514=0,0,1;0,1,0;-1.0
3_538=0,1,0;0,1,0;-1.0
2_480=1,0,0;1,0,0;-1.0
5_994=1,0,0;0,1,0;-1.0
5_1052=1,0,0;1,0,0;-1.0
3_706=0,1,0;0,0,1;-1.0
5_1010=0,1,0;1,0,0;-1.0
4_888=0,1,0;0,1,0;-1.0
3_722=0,1,0;1,0,0;-1.0
5_1030=0,1,0;0,0,1;-1.0
4_946=0,0,1;0,0,1;-1.0
1_274=1,0,0;0,1,0;-1.0
1_208=0,0,1;0,0,1;-1.0
4_932=0,1,0;0,1,0;-1.0
5_1112=0,1,0;0,1,0;-1.0
4_812=0,0,1;0,0,1;-1.0
1_306=0,1,0;0,0,1;-1.0
3_614=0,1,0;1,0,0;-1.0
4_930=0,1,0;0,1,0;-1.0
2_440=1,0,0;0,1,0;-1.0
4_824=1,0,0;0,1,0;-1.0
1_266=0,0,1;0,0,1;-1.0
5_1098=1,0,0;0,0,1;-1.0
3_714=1,0,0;0,0,1;-1.0
5_1104=1,0,0;0,1,0;-1.0
5_964=1,0,0;0,0,1;-1.0
4_954=0,0,1;0,1,0;-1.0
0_78=1,0,0;1,0,0;-1.0
0_146=0,1,0;0,0,1;-1.0
4_948=0,0,1;0,1,0;-1.0
4_792=0,0,1;0,0,1;-1.0
4_840=0,0,1;0,0,1;-1.0
4_726=0,1,0;0,1,0;-1.0
1_362=0,0,1;0,0,1;-1.0
1_262=1,0,0;1,0,0;-1.0
1_324=0,0,1;0,0,1;-1.0
5_1064=0,0,1;1,0,0;-1.0
0_76=0,0,1;0,0,1;-1.0
4_738=0,1,0;1,0,0;-1.0
3_620=0,1,0;0,0,1;-1.0
5_986=0,0,1;0,1,0;-1.0
3_536=0,1,0;0,1,0;-1.0
3_590=0,1,0;0,1,0;-1.0
0_128=1,0,0;0,1,0;-1.0
3_520=0,1,0;1,0,0;-1.0
2_472=0,0,1;0,0,1;-1.0
4_884=0,1,0;0,1,0;-1.0
1_264=1,0,0;0,1,0;-1.0
5_1078=0,0,1;0,0,1;-1.0
4_728=0,1,0;1,0,0;-1.0
0_32=1,0,0;1,0,0;-1.0
3_684=0,0,1;0,1,0;-1.0
4_786=1,0,0;0,0,1;-1.0
4_748=0,1,0;1,0,0;-1.0
2_450=0,1,0;1,0,0;-1.0
0_38=0,1,0;1,0,0;-1.0
4_808=0,1,0;0,0,1;-1.0
5_1062=0,0,1;0,1,0;-1.0
2_464=0,1,0;0,0,1;-1.0
5_1168=0,0,1;1,0,0;-1.0
5_1088=1,0,0;1,0,0;-1.0
0_40=0,0,1;0,0,1;-1.0
1_232=1,0,0;0,1,0;-1.0
3_658=1,0,0;0,1,0;-1.0
3_518=1,0,0;1,0,0;-1.0
3_588=0,1,0;0,0,1;-1.0
1_334=0,1,0;0,1,0;-1.0
3_696=0,0,1;0,0,1;-1.0
0_28=0,1,0;0,1,0;-1.0
1_292=0,0,1;0,1,0;-1.0
1_206=0,1,0;0,0,1;-1.0
3_708=1,0,0;1,0,0;-1.0
2_420=0,1,0;0,1,0;-1.0
0_98=0,1,0;0,1,0;-1.0
3_702=0,1,0;1,0,0;-1.0
4_944=0,0,1;0,0,1;-1.0
5_1120=0,0,1;1,0,0;-1.0
1_236=0,1,0;0,1,0;-1.0
5_1134=0,1,0;0,1,0;-1.0
0_118=0,0,1;0,1,0;-1.0
1_268=1,0,0;0,1,0;-1.0
3_676=0,0,1;0,0,1;-1.0
4_782=0,1,0;0,1,0;-1.0
3_694=0,0,1;0,0,1;-1.0
2_418=0,0,1;0,1,0;-1.0
3_564=0,1,0;1,0,0;-1.0
1_370=0,0,1;0,0,1;-1.0
4_906=0,0,1;0,0,1;-1.0
1_200=1,0,0;0,1,0;-1.0
5_1002=0,0,1;0,0,1;-1.0
1_354=1,0,0;1,0,0;-1.0
4_892=0,0,1;0,1,0;-1.0
0_116=0,1,0;0,1,0;-1.0
0_72=0,1,0;1,0,0;-1.0
5_1038=0,0,1;1,0,0;-1.0
1_316=0,1,0;0,1,0;-1.0
0_94=0,0,1;0,1,0;-1.0
1_312=0,0,1;0,1,0;-1.0
0_104=0,0,1;0,0,1;-1.0
5_976=1,0,0;1,0,0;-1.0
3_686=0,0,1;0,0,1;-1.0
3_634=0,0,1;0,0,1;-1.0
2_434=0,1,0;1,0,0;-1.0
1_332=1,0,0;1,0,0;-1.0
4_750=0,0,1;1,0,0;-1.0
5_1036=0,0,1;0,1,0;-1.0
4_790=0,1,0;0,1,0;-1.0
1_414=1,0,0;0,1,0;-1.0
0_16=0,0,1;0,1,0;-1.0
1_318=0,0,1;0,1,0;-1.0
5_1082=1,0,0;0,1,0;-1.0
1_278=0,0,1;0,0,1;-1.0
1_358=1,0,0;0,1,0;-1.0
1_220=0,1,0;0,0,1;-1.0
1_394=0,1,0;0,0,1;-1.0
4_768=0,1,0;0,1,0;-1.0
5_992=0,1,0;0,1,0;-1.0
2_456=0,1,0;0,1,0;-1.0
2_444=1,0,0;1,0,0;-1.0
3_596=1,0,0;0,0,1;-1.0
1_246=0,0,1;0,1,0;-1.0
5_1154=0,0,1;0,1,0;-1.0
4_746=0,0,1;0,1,0;-1.0
5_1116=0,1,0;1,0,0;-1.0
4_838=0,1,0;1,0,0;-1.0
1_390=0,1,0;0,1,0;-1.0
1_254=0,1,0;1,0,0;-1.0
1_338=0,0,1;0,0,1;-1.0
0_162=1,0,0;0,0,1;-1.0
1_328=1,0,0;0,1,0;-1.0
5_996=0,0,1;1,0,0;-1.0
0_112=0,0,1;0,0,1;-1.0
4_842=1,0,0;1,0,0;-1.0
1_304=0,0,1;0,1,0;-1.0
5_1046=0,1,0;1,0,0;-1.0
3_638=1,0,0;1,0,0;-1.0
4_866=1,0,0;1,0,0;-1.0
0_130=0,1,0;0,1,0;-1.0
5_1162=1,0,0;0,1,0;-1.0
5_1152=0,1,0;1,0,0;-1.0
3_606=0,0,1;0,0,1;-1.0
1_280=0,0,1;0,0,1;-1.0
5_1114=0,1,0;1,0,0;-1.0
2_510=0,1,0;1,0,0;-1.0
3_540=1,0,0;0,1,0;-1.0
2_436=0,1,0;1,0,0;-1.0
5_1122=0,0,1;0,0,1;-1.0
0_156=0,0,1;0,1,0;-1.0
4_952=0,0,1;0,0,1;-1.0
5_1128=0,1,0;0,1,0;-1.0
4_898=1,0,0;1,0,0;-1.0
1_396=1,0,0;0,1,0;-1.0
2_482=0,0,1;1,0,0;-1.0
3_566=1,0,0;1,0,0;-1.0
0_166=0,0,1;0,1,0;-1.0
1_350=0,0,1;1,0,0;-1.0
1_308=0,1,0;0,0,1;-1.0
1_320=0,0,1;0,1,0;-1.0
4_934=0,0,1;0,0,1;-1.0
3_678=0,0,1;0,0,1;-1.0
4_742=0,1,0;0,0,1;-1.0
4_834=0,0,1;0,0,1;-1.0
0_176=0,0,1;0,0,1;-1.0
2_452=1,0,0;0,1,0;-1.0
5_1086=0,1,0;0,1,0;-1.0
2_504=0,0,1;0,0,1;-1.0
4_826=1,0,0;1,0,0;-1.0
4_916=1,0,0;1,0,0;-1.0
4_734=0,0,1;0,0,1;-1.0
4_880=1,0,0;0,0,1;-1.0
0_74=1,0,0;0,1,0;-1.0
1_238=0,1,0;0,1,0;-1.0
0_52=0,0,1;0,1,0;-1.0
0_90=1,0,0;0,0,1;-1.0
1_290=0,0,1;0,1,0;-1.0
0_138=1,0,0;0,1,0;-1.0
3_576=0,1,0;0,0,1;-1.0
1_336=0,0,1;0,0,1;-1.0
5_974=1,0,0;0,1,0;-1.0
3_608=0,0,1;0,0,1;-1.0
4_818=1,0,0;0,1,0;-1.0
0_114=0,0,1;0,0,1;-1.0
3_642=0,0,1;0,0,1;-1.0
4_936=0,0,1;0,0,1;-1.0
1_378=1,0,0;0,1,0;-1.0
0_2=0,1,0;0,1,0;-1.0
4_736=0,1,0;0,1,0;-1.0
1_372=1,0,0;0,1,0;-1.0
2_458=0,1,0;1,0,0;-1.0
1_296=0,1,0;0,1,0;-1.0
4_796=0,0,1;1,0,0;-1.0
5_1024=0,1,0;0,1,0;-1.0
5_1080=0,1,0;0,1,0;-1.0
4_770=0,0,1;0,1,0;-1.0
2_468=1,0,0;1,0,0;-1.0
2_426=0,0,1;0,0,1;-1.0
3_586=0,1,0;0,1,0;-1.0
4_822=0,1,0;1,0,0;-1.0
1_302=1,0,0;1,0,0;-1.0
4_938=0,0,1;0,0,1;-1.0
2_512=0,0,1;0,0,1;-1.0
3_688=0,1,0;1,0,0;-1.0
1_406=0,1,0;0,1,0;-1.0
2_500=0,0,1;0,0,1;-1.0
0_178=0,0,1;0,0,1;-1.0
3_610=0,0,1;0,0,1;-1.0
2_424=0,0,1;0,0,1;-1.0
0_88=1,0,0;0,0,1;-1.0
4_904=0,1,0;0,1,0;-1.0
1_226=1,0,0;0,0,1;-1.0
1_364=1,0,0;0,1,0;-1.0
1_360=0,1,0;0,1,0;-1.0
5_990=0,1,0;0,1,0;-1.0
1_346=0,1,0;1,0,0;-1.0
4_958=0,0,1;0,0,1;-1.0
5_1016=0,1,0;0,1,0;-1.0
5_1044=0,1,0;0,1,0;-1.0
1_294=0,0,1;0,1,0;-1.0
1_348=0,0,1;0,0,1;-1.0
1_194=0,0,1;0,0,1;-1.0
2_432=0,1,0;0,0,1;-1.0
0_50=0,0,1;0,0,1;-1.0
0_44=0,0,1;1,0,0;-1.0
3_710=0,0,1;1,0,0;-1.0
3_692=0,1,0;1,0,0;-1.0
4_800=0,0,1;0,0,1;-1.0
4_920=0,0,1;0,0,1;-1.0
5_1074=0,1,0;0,0,1;-1.0
2_492=0,0,1;0,0,1;-1.0
2_488=1,0,0;1,0,0;-1.0
2_490=1,0,0;1,0,0;-1.0
4_890=1,0,0;1,0,0;-1.0
0_136=1,0,0;1,0,0;-1.0
4_756=0,1,0;1,0,0;-1.0
4_830=0,0,1;0,0,1;-1.0
3_720=0,1,0;0,0,1;-1.0
0_172=1,0,0;0,0,1;-1.0
0_102=0,0,1;0,0,1;-1.0
4_854=0,0,1;0,0,1;-1.0
0_180=0,0,1;0,0,1;-1.0
3_526=0,0,1;0,0,1;-1.0
3_554=0,0,1;0,1,0;-1.0
4_912=0,1,0;1,0,0;-1.0
4_780=1,0,0;1,0,0;-1.0
1_216=0,0,1;0,1,0;-1.0
3_584=0,0,1;0,1,0;-1.0
1_212=0,0,1;0,0,1;-1.0
0_54=0,0,1;1,0,0;-1.0
4_960=1,0,0;0,1,0;-1.0
2_478=0,0,1;0,0,1;-1.0
1_326=0,0,1;0,1,0;-1.0
1_404=0,0,1;1,0,0;-1.0
5_1056=0,0,1;1,0,0;-1.0
1_250=0,0,1;0,0,1;-1.0
1_380=1,0,0;0,1,0;-1.0
3_594=1,0,0;0,1,0;-1.0
4_872=1,0,0;1,0,0;-1.0
2_476=0,0,1;1,0,0;-1.0
4_860=1,0,0;1,0,0;-1.0
0_150=0,1,0;0,1,0;-1.0
5_1060=0,0,1;1,0,0;-1.0
1_196=0,0,1;0,0,1;-1.0
0_70=1,0,0;0,0,1;-1.0
1_408=0,0,1;1,0,0;-1.0
4_740=0,1,0;0,1,0;-1.0
5_1042=0,0,1;0,1,0;-1.0
1_214=0,0,1;0,0,1;-1.0
5_1094=0,1,0;0,1,0;-1.0
4_758=0,1,0;0,1,0;-1.0
5_1028=0,0,1;0,0,1;-1.0
1_384=0,1,0;0,1,0;-1.0
5_1066=0,1,0;0,1,0;-1.0
3_656=1,0,0;1,0,0;-1.0
1_314=0,0,1;0,0,1;-1.0
4_908=0,0,1;0,1,0;-1.0
0_46=0,1,0;0,1,0;-1.0
3_612=0,0,1;0,0,1;-1.0
5_1146=0,0,1;0,1,0;-1.0
3_546=0,0,1;0,0,1;-1.0
0_62=0,0,1;0,0,1;-1.0
4_924=0,1,0;1,0,0;-1.0
3_582=0,1,0;0,0,1;-1.0
1_210=0,0,1;1,0,0;-1.0
0_148=0,0,1;0,0,1;-1.0
4_776=1,0,0;1,0,0;-1.0
3_662=1,0,0;1,0,0;-1.0
0_64=1,0,0;1,0,0;-1.0
5_1006=0,0,1;1,0,0;-1.0
0_124=0,0,1;0,0,1;-1.0
0_132=0,1,0;0,1,0;-1.0
0_10=0,1,0;0,0,1;-1.0
4_910=0,1,0;1,0,0;-1.0
3_666=0,0,1;0,0,1;-1.0
3_570=0,0,1;1,0,0;-1.0
5_1164=1,0,0;1,0,0;-1.0
0_142=0,0,1;1,0,0;-1.0
5_1012=0,1,0;0,1,0;-1.0
1_284=0,1,0;0,1,0;-1.0
5_1026=0,0,1;0,1,0;-1.0
1_368=0,0,1;0,0,1;-1.0
1_248=0,0,1;0,0,1;-1.0
3_544=0,0,1;0,0,1;-1.0
1_286=0,0,1;0,0,1;-1.0
5_1032=0,0,1;0,0,1;-1.0
0_0=1,0,0;0,0,1;-1.0
5_1166=0,1,0;0,1,0;-1.0
1_242=0,0,1;0,1,0;-1.0
0_186=0,1,0;0,1,0;-1.0
3_718=0,0,1;0,0,1;-1.0
0_122=1,0,0;0,0,1;-1.0
4_844=0,1,0;1,0,0;-1.0
1_342=0,0,1;0,1,0;-1.0
5_1138=1,0,0;0,1,0;-1.0
0_134=0,1,0;1,0,0;-1.0
0_100=1,0,0;0,0,1;-1.0
1_400=0,0,1;0,0,1;-1.0
3_674=0,0,1;0,1,0;-1.0
2_516=0,0,1;0,1,0;-1.0
0_30=1,0,0;0,1,0;-1.0
5_1158=0,1,0;0,1,0;-1.0
0_106=1,0,0;1,0,0;-1.0
4_794=0,0,1;0,1,0;-1.0
3_602=0,1,0;1,0,0;-1.0
4_914=1,0,0;1,0,0;-1.0
4_804=0,0,1;0,1,0;-1.0
4_850=0,1,0;1,0,0;-1.0
3_532=1,0,0;1,0,0;-1.0
1_392=0,0,1;0,1,0;-1.0
3_562=0,0,1;0,0,1;-1.0
3_632=0,0,1;0,0,1;-1.0
3_558=0,1,0;0,0,1;-1.0
4_848=0,0,1;0,0,1;-1.0
4_868=0,1,0;1,0,0;-1.0
5_1102=0,0,1;0,1,0;-1.0
1_282=0,1,0;1,0,0;-1.0
4_900=0,1,0;1,0,0;-1.0
0_8=1,0,0;0,0,1;-1.0
4_788=0,0,1;0,0,1;-1.0
3_712=0,1,0;0,1,0;-1.0
5_980=1,0,0;0,1,0;-1.0
4_774=0,0,1;1,0,0;-1.0
0_152=0,0,1;0,1,0;-1.0
4_832=0,1,0;0,1,0;-1.0
3_560=0,0,1;0,0,1;-1.0
5_1058=0,0,1;0,0,1;-1.0
1_258=1,0,0;0,1,0;-1.0
3_568=0,0,1;0,0,1;-1.0
5_1084=0,1,0;0,1,0;-1.0
0_18=1,0,0;1,0,0;-1.0
5_1070=0,0,1;0,0,1;-1.0
2_454=1,0,0;1,0,0;-1.0
2_508=0,1,0;0,1,0;-1.0
5_1096=1,0,0;0,1,0;-1.0
4_764=0,0,1;0,0,1;-1.0
5_998=1,0,0;0,1,0;-1.0
0_56=0,0,1;0,1,0;-1.0
3_650=1,0,0;0,1,0;-1.0
4_820=0,1,0;0,0,1;-1.0
5_1144=1,0,0;1,0,0;-1.0
1_230=0,0,1;0,0,1;-1.0
1_330=0,1,0;0,1,0;-1.0
4_752=0,0,1;0,1,0;-1.0
4_858=1,0,0;1,0,0;-1.0
4_836=0,1,0;1,0,0;-1.0
3_646=1,0,0;1,0,0;-1.0
5_970=0,0,1;0,0,1;-1.0
0_42=1,0,0;0,1,0;-1.0
2_438=0,1,0;1,0,0;-1.0
0_48=0,0,1;0,0,1;-1.0
0_154=1,0,0;0,1,0;-1.0
5_1110=1,0,0;0,1,0;-1.0
5_1108=0,0,1;0,0,1;-1.0
5_1118=1,0,0;0,0,1;-1.0
3_644=0,1,0;0,0,1;-1.0
3_548=1,0,0;1,0,0;-1.0
2_422=0,1,0;1,0,0;-1.0
0_36=0,0,1;0,0,1;-1.0
0_86=1,0,0;1,0,0;-1.0
4_778=1,0,0;1,0,0;-1.0
1_272=0,0,1;0,0,1;-1.0
1_256=0,0,1;0,0,1;-1.0
2_484=0,0,1;0,0,1;-1.0
3_716=0,0,1;0,0,1;-1.0
4_784=0,0,1;0,0,1;-1.0
3_660=1,0,0;0,1,0;-1.0
3_700=0,1,0;0,1,0;-1.0
5_1130=1,0,0;1,0,0;-1.0
0_82=1,0,0;1,0,0;-1.0
5_1020=0,1,0;0,1,0;-1.0
2_428=1,0,0;0,1,0;-1.0
3_598=0,0,1;0,0,1;-1.0
1_288=1,0,0;0,1,0;-1.0
3_636=0,0,1;0,0,1;-1.0
4_882=0,1,0;0,1,0;-1.0
0_110=0,0,1;0,0,1;-1.0
1_344=1,0,0;1,0,0;-1.0
1_198=0,0,1;0,0,1;-1.0
5_1014=0,0,1;1,0,0;-1.0
1_218=0,0,1;1,0,0;-1.0
1_202=1,0,0;0,1,0;-1.0
3_542=0,1,0;0,1,0;-1.0
4_772=0,1,0;1,0,0;-1.0
4_894=1,0,0;0,1,0;-1.0
2_460=0,1,0;1,0,0;-1.0
1_310=0,0,1;0,1,0;-1.0
4_928=0,0,1;0,0,1;-1.0
5_1076=0,1,0;0,1,0;-1.0
0_140=1,0,0;1,0,0;-1.0
1_356=1,0,0;0,1,0;-1.0
5_1008=1,0,0;0,0,1;-1.0
1_192=0,0,1;0,0,1;-1.0
4_942=0,1,0;0,1,0;-1.0
5_1132=0,1,0;0,1,0;-1.0
4_732=0,0,1;0,0,1;-1.0
1_376=0,1,0;0,1,0;-1.0
5_1040=0,1,0;0,1,0;-1.0
0_182=1,0,0;1,0,0;-1.0
1_382=0,1,0;1,0,0;-1.0
3_704=0,1,0;0,0,1;-1.0
3_604=0,0,1;1,0,0;-1.0
1_276=1,0,0;0,0,1;-1.0
1_222=0,0,1;0,0,1;-1.0
0_108=0,0,1;0,0,1;-1.0
1_190=0,0,1;0,0,1;-1.0
1_204=0,0,1;0,0,1;-1.0
3_556=0,0,1;0,0,1;-1.0
2_448=0,0,1;0,1,0;-1.0
1_234=1,0,0;0,0,1;-1.0
0_4=1,0,0;1,0,0;-1.0
5_978=0,0,1;1,0,0;-1.0
2_442=1,0,0;1,0,0;-1.0
4_802=0,0,1;0,0,1;-1.0
5_962=0,1,0;0,1,0;-1.0
3_670=0,0,1;0,0,1;-1.0
5_1048=0,1,0;0,1,0;-1.0
1_352=0,0,1;1,0,0;-1.0
4_816=0,1,0;0,0,1;-1.0
1_260=1,0,0;1,0,0;-1.0
