#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_878=0,0,1;0,0,1;-1.0
2_574=1,0,0;0,1,0;-1.0
3_720=0,0,1;0,0,1;-1.0
5_1252=0,1,0;0,1,0;-1.0
3_742=0,1,0;1,0,0;-1.0
3_666=0,1,0;0,1,0;-1.0
3_638=0,0,1;0,0,1;-1.0
1_168=0,0,1;1,0,0;-1.0
2_440=0,0,1;0,0,1;-1.0
3_868=0,1,0;1,0,0;-1.0
5_1294=0,0,1;1,0,0;-1.0
1_160=0,0,1;0,1,0;-1.0
5_1306=1,0,0;0,1,0;-1.0
2_456=1,0,0;0,1,0;-1.0
1_346=0,1,0;0,0,1;-1.0
1_158=1,0,0;0,1,0;-1.0
5_1332=0,1,0;0,1,0;-1.0
0_14=0,0,1;0,1,0;-1.0
1_290=1,0,0;1,0,0;-1.0
3_700=0,1,0;0,0,1;-1.0
3_682=0,1,0;1,0,0;-1.0
0_134=0,1,0;1,0,0;-1.0
1_308=0,0,1;1,0,0;-1.0
3_794=0,0,1;0,0,1;-1.0
4_992=0,1,0;0,1,0;-1.0
3_688=0,0,1;0,0,1;-1.0
3_796=0,0,1;0,0,1;-1.0
5_1168=1,0,0;0,0,1;-1.0
4_1074=1,0,0;1,0,0;-1.0
1_220=1,0,0;1,0,0;-1.0
5_1286=1,0,0;0,1,0;-1.0
3_690=0,0,1;0,0,1;-1.0
1_252=0,0,1;0,1,0;-1.0
4_1032=0,0,1;0,0,1;-1.0
2_560=1,0,0;0,0,1;-1.0
1_164=1,0,0;0,0,1;-1.0
2_382=1,0,0;1,0,0;-1.0
1_190=1,0,0;0,1,0;-1.0
3_890=1,0,0;1,0,0;-1.0
5_1272=0,0,1;0,1,0;-1.0
0_54=0,0,1;1,0,0;-1.0
0_126=0,1,0;0,0,1;-1.0
0_32=1,0,0;1,0,0;-1.0
0_22=0,0,1;0,1,0;-1.0
0_42=0,0,1;0,1,0;-1.0
3_692=0,0,1;0,0,1;-1.0
3_756=0,0,1;0,0,1;-1.0
3_642=0,0,1;0,0,1;-1.0
2_392=0,1,0;0,1,0;-1.0
5_1192=0,0,1;1,0,0;-1.0
5_1348=1,0,0;1,0,0;-1.0
3_754=0,1,0;0,1,0;-1.0
0_40=0,0,1;0,0,1;-1.0
1_170=0,0,1;0,0,1;-1.0
1_314=0,0,1;0,1,0;-1.0
0_84=0,0,1;0,0,1;-1.0
3_780=0,0,1;0,1,0;-1.0
1_230=0,0,1;0,0,1;-1.0
3_716=0,0,1;0,0,1;-1.0
0_86=1,0,0;1,0,0;-1.0
2_488=0,0,1;0,0,1;-1.0
4_998=1,0,0;1,0,0;-1.0
3_798=0,0,1;0,0,1;-1.0
1_318=0,0,1;0,1,0;-1.0
5_1194=0,1,0;0,1,0;-1.0
3_852=0,1,0;0,0,1;-1.0
5_1298=0,0,1;0,1,0;-1.0
5_1330=1,0,0;1,0,0;-1.0
2_546=0,1,0;0,1,0;-1.0
2_372=0,0,1;0,0,1;-1.0
3_858=0,1,0;1,0,0;-1.0
4_960=0,1,0;1,0,0;-1.0
4_1082=0,0,1;1,0,0;-1.0
4_1160=0,0,1;0,0,1;-1.0
3_838=0,1,0;1,0,0;-1.0
5_1326=0,0,1;0,0,1;-1.0
5_1266=0,1,0;0,1,0;-1.0
1_266=0,0,1;0,0,1;-1.0
3_874=0,0,1;0,1,0;-1.0
3_782=1,0,0;1,0,0;-1.0
4_1022=0,1,0;0,1,0;-1.0
4_1008=0,1,0;1,0,0;-1.0
2_470=1,0,0;1,0,0;-1.0
3_936=0,0,1;1,0,0;-1.0
3_830=0,1,0;0,1,0;-1.0
3_626=0,0,1;0,0,1;-1.0
1_306=0,0,1;0,0,1;-1.0
2_468=1,0,0;0,1,0;-1.0
2_374=0,1,0;1,0,0;-1.0
4_1026=1,0,0;0,1,0;-1.0
4_1016=0,0,1;0,0,1;-1.0
3_816=0,0,1;0,0,1;-1.0
1_214=0,0,1;0,0,1;-1.0
4_1006=0,0,1;1,0,0;-1.0
4_1102=1,0,0;1,0,0;-1.0
1_226=1,0,0;0,1,0;-1.0
3_924=0,1,0;0,1,0;-1.0
4_1060=1,0,0;0,0,1;-1.0
3_806=0,0,1;0,0,1;-1.0
4_1068=0,1,0;1,0,0;-1.0
0_98=0,1,0;0,1,0;-1.0
5_1216=0,1,0;0,1,0;-1.0
3_850=0,0,1;0,0,1;-1.0
2_518=1,0,0;0,1,0;-1.0
3_702=0,0,1;0,0,1;-1.0
1_348=0,1,0;0,1,0;-1.0
1_174=0,0,1;0,1,0;-1.0
4_1056=0,1,0;0,1,0;-1.0
3_730=0,1,0;0,1,0;-1.0
5_1256=0,1,0;1,0,0;-1.0
5_1262=0,0,1;0,0,1;-1.0
3_738=0,0,1;0,1,0;-1.0
3_946=0,0,1;0,0,1;-1.0
3_668=0,1,0;0,0,1;-1.0
2_514=0,1,0;0,1,0;-1.0
4_1140=0,0,1;0,1,0;-1.0
2_542=1,0,0;0,1,0;-1.0
5_1320=1,0,0;1,0,0;-1.0
3_656=0,1,0;0,0,1;-1.0
0_102=0,1,0;0,0,1;-1.0
2_524=1,0,0;0,1,0;-1.0
5_1222=0,1,0;1,0,0;-1.0
3_674=0,0,1;0,1,0;-1.0
4_986=0,0,1;0,0,1;-1.0
5_1282=0,0,1;0,0,1;-1.0
3_880=1,0,0;1,0,0;-1.0
0_122=1,0,0;0,0,1;-1.0
2_504=0,1,0;0,1,0;-1.0
3_658=1,0,0;0,0,1;-1.0
4_1098=1,0,0;1,0,0;-1.0
4_1130=0,1,0;1,0,0;-1.0
3_610=1,0,0;0,1,0;-1.0
2_406=1,0,0;0,0,1;-1.0
3_708=0,1,0;0,1,0;-1.0
2_570=0,0,1;0,0,1;-1.0
1_324=1,0,0;0,1,0;-1.0
2_444=0,0,1;0,0,1;-1.0
1_250=0,0,1;0,1,0;-1.0
3_634=0,0,1;0,1,0;-1.0
4_1010=0,1,0;1,0,0;-1.0
3_722=0,0,1;0,0,1;-1.0
1_152=0,0,1;0,0,1;-1.0
0_100=0,0,1;0,0,1;-1.0
1_200=0,0,1;0,1,0;-1.0
4_1040=0,0,1;0,0,1;-1.0
2_544=0,0,1;1,0,0;-1.0
1_326=0,0,1;0,0,1;-1.0
1_298=0,0,1;0,0,1;-1.0
3_758=0,1,0;0,0,1;-1.0
5_1220=0,1,0;0,1,0;-1.0
2_486=1,0,0;0,0,1;-1.0
5_1232=1,0,0;0,0,1;-1.0
3_934=0,0,1;0,0,1;-1.0
2_430=1,0,0;1,0,0;-1.0
2_370=1,0,0;1,0,0;-1.0
0_4=1,0,0;1,0,0;-1.0
0_82=1,0,0;1,0,0;-1.0
4_1042=0,1,0;1,0,0;-1.0
1_278=0,0,1;0,1,0;-1.0
5_1276=0,0,1;0,0,1;-1.0
1_150=0,0,1;0,0,1;-1.0
4_976=0,1,0;0,1,0;-1.0
5_1234=0,1,0;0,0,1;-1.0
2_428=1,0,0;1,0,0;-1.0
3_886=0,0,1;0,0,1;-1.0
0_92=0,0,1;0,0,1;-1.0
1_178=0,1,0;0,0,1;-1.0
3_608=0,1,0;0,1,0;-1.0
4_1038=0,0,1;1,0,0;-1.0
4_1110=0,1,0;0,1,0;-1.0
5_1196=0,1,0;0,1,0;-1.0
2_516=1,0,0;0,1,0;-1.0
2_410=0,0,1;0,0,1;-1.0
2_476=1,0,0;1,0,0;-1.0
3_612=1,0,0;1,0,0;-1.0
3_652=0,1,0;1,0,0;-1.0
3_818=0,0,1;0,0,1;-1.0
3_948=0,1,0;0,1,0;-1.0
3_864=0,1,0;0,1,0;-1.0
3_888=1,0,0;0,0,1;-1.0
5_1274=0,0,1;0,0,1;-1.0
1_302=0,1,0;1,0,0;-1.0
0_48=0,0,1;0,0,1;-1.0
3_820=0,0,1;1,0,0;-1.0
3_920=0,1,0;0,1,0;-1.0
3_614=1,0,0;0,1,0;-1.0
2_432=0,0,1;0,0,1;-1.0
3_832=0,1,0;1,0,0;-1.0
3_736=1,0,0;1,0,0;-1.0
3_926=0,1,0;1,0,0;-1.0
3_616=0,1,0;0,1,0;-1.0
3_942=1,0,0;1,0,0;-1.0
1_286=1,0,0;0,1,0;-1.0
3_950=1,0,0;1,0,0;-1.0
2_358=0,1,0;0,1,0;-1.0
3_856=0,0,1;0,0,1;-1.0
3_686=0,0,1;0,0,1;-1.0
2_528=0,1,0;0,1,0;-1.0
2_380=1,0,0;0,1,0;-1.0
4_1034=0,0,1;0,0,1;-1.0
5_1394=1,0,0;1,0,0;-1.0
5_1338=0,1,0;0,1,0;-1.0
0_58=0,0,1;0,1,0;-1.0
4_1018=0,1,0;0,0,1;-1.0
4_1120=0,1,0;0,1,0;-1.0
5_1310=0,0,1;0,0,1;-1.0
5_1278=0,0,1;0,0,1;-1.0
3_604=0,0,1;0,0,1;-1.0
1_280=0,0,1;0,0,1;-1.0
0_60=0,0,1;1,0,0;-1.0
0_112=0,0,1;0,0,1;-1.0
5_1250=0,1,0;1,0,0;-1.0
3_836=0,0,1;0,0,1;-1.0
3_740=1,0,0;0,1,0;-1.0
3_712=0,0,1;0,0,1;-1.0
2_458=1,0,0;1,0,0;-1.0
5_1186=1,0,0;0,1,0;-1.0
3_660=0,0,1;0,0,1;-1.0
3_912=0,0,1;1,0,0;-1.0
2_578=0,0,1;0,0,1;-1.0
4_1080=0,1,0;0,0,1;-1.0
5_1244=0,1,0;0,1,0;-1.0
3_930=0,0,1;0,0,1;-1.0
3_684=0,0,1;1,0,0;-1.0
1_310=0,0,1;1,0,0;-1.0
3_928=0,0,1;0,1,0;-1.0
2_538=0,0,1;0,1,0;-1.0
3_706=0,0,1;0,0,1;-1.0
1_268=0,0,1;0,1,0;-1.0
1_202=1,0,0;0,1,0;-1.0
3_698=0,0,1;1,0,0;-1.0
4_1104=1,0,0;1,0,0;-1.0
5_1344=1,0,0;1,0,0;-1.0
3_786=0,0,1;0,0,1;-1.0
2_580=0,0,1;1,0,0;-1.0
3_726=1,0,0;1,0,0;-1.0
3_900=0,1,0;1,0,0;-1.0
1_272=0,0,1;0,0,1;-1.0
5_1204=0,1,0;0,1,0;-1.0
0_96=0,0,1;0,0,1;-1.0
3_914=0,0,1;0,0,1;-1.0
5_1388=0,0,1;0,1,0;-1.0
2_442=0,0,1;0,0,1;-1.0
2_586=0,0,1;0,0,1;-1.0
2_366=0,0,1;0,0,1;-1.0
3_696=1,0,0;0,0,1;-1.0
5_1188=0,1,0;1,0,0;-1.0
2_540=0,1,0;1,0,0;-1.0
0_52=0,0,1;0,1,0;-1.0
5_1316=0,1,0;0,1,0;-1.0
0_6=0,0,1;0,1,0;-1.0
0_68=0,0,1;1,0,0;-1.0
2_454=0,1,0;0,1,0;-1.0
1_288=0,1,0;0,1,0;-1.0
3_744=0,0,1;0,0,1;-1.0
4_1064=0,1,0;0,1,0;-1.0
4_1078=0,1,0;1,0,0;-1.0
1_312=1,0,0;1,0,0;-1.0
1_304=0,0,1;1,0,0;-1.0
0_12=0,0,1;1,0,0;-1.0
5_1392=1,0,0;0,1,0;-1.0
4_1070=0,1,0;1,0,0;-1.0
5_1336=0,1,0;0,1,0;-1.0
1_330=1,0,0;0,1,0;-1.0
4_1162=0,1,0;0,1,0;-1.0
5_1218=0,0,1;1,0,0;-1.0
4_1024=0,0,1;0,0,1;-1.0
3_810=0,1,0;0,1,0;-1.0
0_104=0,0,1;0,0,1;-1.0
5_1372=0,0,1;1,0,0;-1.0
4_978=0,0,1;0,1,0;-1.0
2_530=0,1,0;0,1,0;-1.0
4_1030=0,0,1;1,0,0;-1.0
1_186=0,0,1;0,0,1;-1.0
5_1362=0,0,1;0,1,0;-1.0
1_208=0,1,0;0,0,1;-1.0
5_1176=0,0,1;0,1,0;-1.0
5_1242=0,0,1;1,0,0;-1.0
5_1170=0,0,1;0,0,1;-1.0
3_814=0,0,1;0,0,1;-1.0
0_88=0,1,0;0,0,1;-1.0
5_1356=0,0,1;1,0,0;-1.0
3_840=0,0,1;0,0,1;-1.0
3_854=0,0,1;0,0,1;-1.0
2_360=0,0,1;0,1,0;-1.0
4_1020=0,0,1;0,0,1;-1.0
3_704=1,0,0;0,0,1;-1.0
1_194=0,1,0;0,1,0;-1.0
2_376=0,1,0;1,0,0;-1.0
4_982=0,0,1;1,0,0;-1.0
1_338=1,0,0;0,1,0;-1.0
4_1164=0,1,0;0,1,0;-1.0
4_1158=0,1,0;0,1,0;-1.0
0_74=1,0,0;0,1,0;-1.0
0_24=0,0,1;0,0,1;-1.0
3_662=1,0,0;0,0,1;-1.0
4_1052=1,0,0;0,0,1;-1.0
4_1116=0,1,0;0,1,0;-1.0
3_664=0,0,1;0,1,0;-1.0
4_1044=0,0,1;0,0,1;-1.0
3_728=0,1,0;0,1,0;-1.0
5_1238=0,0,1;0,0,1;-1.0
3_904=0,0,1;0,0,1;-1.0
3_672=1,0,0;1,0,0;-1.0
3_752=0,0,1;1,0,0;-1.0
4_1084=1,0,0;1,0,0;-1.0
4_1012=1,0,0;1,0,0;-1.0
0_78=1,0,0;1,0,0;-1.0
2_398=0,1,0;1,0,0;-1.0
2_536=1,0,0;0,0,1;-1.0
0_108=0,0,1;0,0,1;-1.0
2_450=0,1,0;1,0,0;-1.0
5_1324=0,0,1;1,0,0;-1.0
5_1386=0,0,1;0,1,0;-1.0
5_1248=1,0,0;0,1,0;-1.0
4_1036=0,1,0;0,1,0;-1.0
1_228=0,0,1;0,0,1;-1.0
3_646=1,0,0;1,0,0;-1.0
3_598=0,1,0;1,0,0;-1.0
3_916=0,1,0;0,0,1;-1.0
1_270=0,0,1;0,1,0;-1.0
3_898=1,0,0;0,1,0;-1.0
5_1296=0,1,0;1,0,0;-1.0
1_204=0,0,1;0,1,0;-1.0
2_500=0,0,1;1,0,0;-1.0
4_966=0,0,1;0,0,1;-1.0
5_1224=0,1,0;0,1,0;-1.0
3_762=0,1,0;0,0,1;-1.0
3_618=1,0,0;0,1,0;-1.0
3_932=0,1,0;0,0,1;-1.0
0_16=0,0,1;0,1,0;-1.0
1_340=0,0,1;1,0,0;-1.0
3_822=0,1,0;0,1,0;-1.0
2_568=0,0,1;0,0,1;-1.0
5_1284=1,0,0;0,1,0;-1.0
3_788=1,0,0;1,0,0;-1.0
2_394=1,0,0;1,0,0;-1.0
4_1138=0,0,1;0,0,1;-1.0
1_320=0,0,1;0,0,1;-1.0
0_56=1,0,0;0,1,0;-1.0
2_576=0,1,0;0,1,0;-1.0
2_412=0,0,1;0,0,1;-1.0
1_156=0,0,1;0,0,1;-1.0
3_600=0,0,1;1,0,0;-1.0
3_828=0,0,1;0,0,1;-1.0
1_300=0,1,0;0,1,0;-1.0
4_1132=0,1,0;1,0,0;-1.0
5_1254=0,0,1;0,1,0;-1.0
2_590=0,0,1;0,0,1;-1.0
5_1328=0,0,1;0,0,1;-1.0
1_294=0,0,1;0,0,1;-1.0
1_292=0,1,0;0,1,0;-1.0
3_764=0,0,1;0,1,0;-1.0
5_1354=1,0,0;1,0,0;-1.0
4_964=0,0,1;0,0,1;-1.0
5_1228=0,1,0;0,1,0;-1.0
3_956=0,1,0;0,1,0;-1.0
5_1214=0,1,0;1,0,0;-1.0
3_676=0,1,0;0,0,1;-1.0
3_812=0,0,1;0,0,1;-1.0
1_188=0,0,1;0,0,1;-1.0
5_1358=0,0,1;0,1,0;-1.0
3_892=0,1,0;1,0,0;-1.0
5_1166=0,1,0;0,1,0;-1.0
4_1028=1,0,0;1,0,0;-1.0
2_554=0,0,1;0,0,1;-1.0
3_778=0,0,1;1,0,0;-1.0
2_388=0,0,1;0,1,0;-1.0
3_732=0,0,1;0,0,1;-1.0
4_984=0,0,1;0,1,0;-1.0
4_1134=0,0,1;0,0,1;-1.0
3_760=0,1,0;1,0,0;-1.0
2_384=1,0,0;1,0,0;-1.0
2_446=0,0,1;0,0,1;-1.0
3_648=0,0,1;0,0,1;-1.0
4_962=0,1,0;0,1,0;-1.0
3_654=0,0,1;0,0,1;-1.0
2_532=1,0,0;0,0,1;-1.0
1_248=0,0,1;0,1,0;-1.0
1_256=0,0,1;0,1,0;-1.0
2_496=0,0,1;0,0,1;-1.0
4_1156=1,0,0;1,0,0;-1.0
1_192=0,1,0;0,0,1;-1.0
3_714=0,0,1;0,0,1;-1.0
4_1112=1,0,0;0,0,1;-1.0
3_906=0,0,1;0,0,1;-1.0
3_902=0,0,1;0,0,1;-1.0
4_1076=0,1,0;1,0,0;-1.0
3_808=0,0,1;0,0,1;-1.0
2_396=0,1,0;0,1,0;-1.0
4_1114=0,1,0;0,1,0;-1.0
3_954=1,0,0;1,0,0;-1.0
1_242=0,1,0;0,1,0;-1.0
2_482=1,0,0;1,0,0;-1.0
3_952=0,0,1;0,0,1;-1.0
2_426=0,0,1;0,0,1;-1.0
3_800=0,1,0;0,0,1;-1.0
2_404=0,1,0;0,0,1;-1.0
2_588=1,0,0;0,1,0;-1.0
1_222=1,0,0;0,1,0;-1.0
4_1094=0,1,0;1,0,0;-1.0
1_254=0,1,0;0,1,0;-1.0
5_1318=1,0,0;1,0,0;-1.0
4_1142=0,1,0;1,0,0;-1.0
0_138=1,0,0;0,1,0;-1.0
1_182=0,0,1;0,0,1;-1.0
3_842=0,1,0;0,0,1;-1.0
1_282=0,0,1;0,0,1;-1.0
0_76=0,0,1;0,0,1;-1.0
3_846=0,0,1;1,0,0;-1.0
3_748=0,0,1;0,0,1;-1.0
4_1152=0,0,1;0,0,1;-1.0
1_336=1,0,0;0,1,0;-1.0
3_896=0,0,1;1,0,0;-1.0
3_750=0,0,1;0,0,1;-1.0
0_20=0,0,1;0,1,0;-1.0
3_718=1,0,0;1,0,0;-1.0
4_1072=1,0,0;0,0,1;-1.0
3_910=0,0,1;0,0,1;-1.0
3_882=0,1,0;0,1,0;-1.0
3_776=0,0,1;0,0,1;-1.0
2_520=0,0,1;1,0,0;-1.0
3_872=1,0,0;1,0,0;-1.0
2_368=1,0,0;0,1,0;-1.0
2_552=0,0,1;0,0,1;-1.0
2_364=0,0,1;0,0,1;-1.0
3_772=0,0,1;1,0,0;-1.0
4_1054=0,1,0;1,0,0;-1.0
2_424=0,0,1;0,0,1;-1.0
1_224=1,0,0;0,0,1;-1.0
4_1004=0,1,0;1,0,0;-1.0
2_480=0,0,1;1,0,0;-1.0
1_274=0,1,0;0,1,0;-1.0
5_1396=0,1,0;1,0,0;-1.0
5_1346=0,0,1;0,0,1;-1.0
1_148=0,0,1;0,0,1;-1.0
4_994=0,1,0;0,1,0;-1.0
5_1366=1,0,0;0,1,0;-1.0
2_452=0,0,1;0,0,1;-1.0
1_264=0,1,0;0,0,1;-1.0
0_70=1,0,0;0,0,1;-1.0
1_350=0,0,1;0,1,0;-1.0
5_1200=0,0,1;1,0,0;-1.0
0_118=0,0,1;0,1,0;-1.0
5_1246=0,0,1;0,1,0;-1.0
2_418=0,0,1;0,0,1;-1.0
5_1258=0,1,0;0,1,0;-1.0
5_1212=1,0,0;0,0,1;-1.0
1_176=0,0,1;1,0,0;-1.0
3_636=0,0,1;0,0,1;-1.0
4_1124=0,0,1;0,1,0;-1.0
5_1206=0,0,1;0,0,1;-1.0
1_332=0,0,1;0,1,0;-1.0
2_596=0,1,0;1,0,0;-1.0
5_1390=1,0,0;0,1,0;-1.0
0_30=1,0,0;0,1,0;-1.0
5_1292=1,0,0;1,0,0;-1.0
3_862=0,0,1;0,0,1;-1.0
3_734=0,0,1;0,1,0;-1.0
4_972=0,1,0;0,1,0;-1.0
4_990=0,0,1;0,1,0;-1.0
1_246=1,0,0;0,1,0;-1.0
1_258=0,1,0;0,1,0;-1.0
1_322=1,0,0;0,1,0;-1.0
4_968=0,0,1;0,1,0;-1.0
0_50=0,0,1;0,0,1;-1.0
0_2=0,1,0;0,1,0;-1.0
1_260=1,0,0;1,0,0;-1.0
0_10=0,1,0;0,0,1;-1.0
4_1154=1,0,0;0,0,1;-1.0
4_1050=0,1,0;0,1,0;-1.0
3_724=1,0,0;0,0,1;-1.0
1_328=0,0,1;0,0,1;-1.0
5_1236=0,0,1;0,0,1;-1.0
4_1062=0,0,1;0,0,1;-1.0
5_1230=0,0,1;0,1,0;-1.0
