#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=LSTM 1=NOPREF 2=SVM
0_87=0,1,0;0,0,1;-1.0
3_413=0,1,0;0,1,0;-1.0
1_175=0,1,0;1,0,0;-1.0
4_583=1,0,0;0,0,1;-1.0
3_542=0,1,0;0,1,0;-1.0
0_36=0,1,0;0,0,1;-1.0
5_740=0,1,0;0,1,0;-1.0
3_540=0,1,0;0,1,0;-1.0
4_600=0,1,0;0,1,0;-1.0
5_715=0,1,0;1,0,0;-1.0
4_663=0,1,0;0,1,0;-1.0
4_584=0,1,0;0,1,0;-1.0
1_184=0,0,1;0,1,0;-1.0
0_54=0,1,0;0,1,0;-1.0
5_804=0,1,0;0,1,0;-1.0
4_597=0,0,1;0,1,0;-1.0
2_398=0,1,0;0,1,0;-1.0
2_335=0,1,0;1,0,0;-1.0
1_199=0,1,0;0,1,0;-1.0
2_298=0,1,0;1,0,0;-1.0
2_331=0,1,0;1,0,0;-1.0
0_102=0,1,0;0,0,1;-1.0
0_101=0,1,0;0,1,0;-1.0
5_757=0,1,0;0,1,0;-1.0
3_498=0,1,0;0,1,0;-1.0
5_734=0,1,0;0,1,0;-1.0
2_397=0,1,0;0,1,0;-1.0
0_30=0,1,0;0,1,0;-1.0
3_493=0,1,0;0,1,0;-1.0
4_659=1,0,0;0,1,0;-1.0
5_776=0,1,0;0,1,0;-1.0
3_430=1,0,0;1,0,0;-1.0
3_401=0,1,0;0,0,1;-1.0
3_490=0,1,0;1,0,0;-1.0
5_777=0,0,1;0,1,0;-1.0
4_618=0,1,0;0,1,0;-1.0
3_405=0,0,1;0,1,0;-1.0
0_71=0,1,0;0,1,0;-1.0
3_551=0,1,0;0,1,0;-1.0
0_120=1,0,0;0,1,0;-1.0
5_775=0,1,0;0,1,0;-1.0
2_305=0,0,1;0,0,1;-1.0
4_628=0,1,0;0,1,0;-1.0
0_21=0,1,0;0,1,0;-1.0
2_324=0,1,0;0,1,0;-1.0
2_264=0,0,1;0,0,1;-1.0
5_810=0,1,0;1,0,0;-1.0
4_602=0,1,0;0,0,1;-1.0
3_473=0,1,0;0,1,0;-1.0
4_662=0,1,0;0,1,0;-1.0
1_160=0,0,1;0,1,0;-1.0
2_313=0,0,1;0,1,0;-1.0
2_254=0,1,0;0,1,0;-1.0
5_731=0,1,0;0,1,0;-1.0
2_321=0,0,1;0,1,0;-1.0
2_256=0,1,0;0,1,0;-1.0
3_532=0,1,0;0,1,0;-1.0
1_159=0,1,0;1,0,0;-1.0
1_189=0,1,0;0,1,0;-1.0
0_109=0,0,1;0,0,1;-1.0
1_157=0,1,0;0,1,0;-1.0
1_161=0,1,0;0,1,0;-1.0
1_196=0,1,0;0,1,0;-1.0
2_286=0,1,0;0,1,0;-1.0
3_577=0,1,0;0,0,1;-1.0
5_816=0,1,0;1,0,0;-1.0
4_613=0,0,1;0,1,0;-1.0
4_648=0,1,0;0,0,1;-1.0
2_317=0,1,0;0,1,0;-1.0
4_595=0,1,0;0,1,0;-1.0
0_108=0,1,0;0,1,0;-1.0
2_279=0,1,0;0,0,1;-1.0
0_60=0,1,0;1,0,0;-1.0
3_515=0,1,0;0,1,0;-1.0
0_105=0,1,0;0,1,0;-1.0
0_6=1,0,0;1,0,0;-1.0
4_688=0,1,0;0,1,0;-1.0
2_390=0,1,0;0,1,0;-1.0
2_369=0,1,0;0,1,0;-1.0
4_604=0,1,0;0,1,0;-1.0
5_738=1,0,0;0,0,1;-1.0
0_130=0,1,0;0,1,0;-1.0
3_436=1,0,0;0,1,0;-1.0
3_520=0,1,0;0,0,1;-1.0
2_391=0,1,0;0,1,0;-1.0
3_531=0,1,0;0,0,1;-1.0
3_559=0,1,0;0,1,0;-1.0
1_150=0,1,0;0,1,0;-1.0
3_463=1,0,0;0,1,0;-1.0
3_414=0,1,0;0,1,0;-1.0
1_204=0,1,0;0,1,0;-1.0
0_122=0,1,0;0,0,1;-1.0
0_85=1,0,0;0,1,0;-1.0
5_772=0,1,0;0,1,0;-1.0
2_296=0,1,0;0,1,0;-1.0
2_361=0,1,0;1,0,0;-1.0
5_745=0,1,0;0,0,1;-1.0
0_35=0,1,0;0,1,0;-1.0
1_194=1,0,0;0,1,0;-1.0
5_733=0,1,0;0,1,0;-1.0
3_522=0,1,0;0,1,0;-1.0
1_228=0,1,0;0,0,1;-1.0
3_560=0,1,0;0,1,0;-1.0
3_483=0,0,1;1,0,0;-1.0
1_139=0,1,0;0,1,0;-1.0
4_641=1,0,0;0,0,1;-1.0
2_308=0,1,0;0,0,1;-1.0
3_533=0,1,0;0,1,0;-1.0
4_678=0,1,0;0,0,1;-1.0
2_304=0,1,0;0,1,0;-1.0
3_557=0,1,0;0,1,0;-1.0
0_29=0,1,0;0,1,0;-1.0
3_517=0,1,0;0,1,0;-1.0
1_225=0,1,0;1,0,0;-1.0
3_496=0,1,0;0,1,0;-1.0
2_262=0,1,0;0,0,1;-1.0
4_622=0,0,1;0,1,0;-1.0
2_378=0,1,0;0,1,0;-1.0
3_547=0,1,0;0,0,1;-1.0
4_686=0,1,0;0,1,0;-1.0
2_367=0,1,0;0,1,0;-1.0
5_711=0,1,0;1,0,0;-1.0
4_655=1,0,0;0,0,1;-1.0
1_218=0,1,0;1,0,0;-1.0
0_86=0,1,0;0,1,0;-1.0
0_44=0,1,0;0,1,0;-1.0
3_440=0,1,0;0,1,0;-1.0
5_817=0,1,0;1,0,0;-1.0
4_588=0,1,0;0,1,0;-1.0
1_174=0,1,0;0,0,1;-1.0
0_133=0,1,0;1,0,0;-1.0
5_742=0,1,0;0,1,0;-1.0
2_273=0,1,0;0,0,1;-1.0
2_366=0,1,0;0,1,0;-1.0
4_667=0,0,1;0,0,1;-1.0
4_599=0,1,0;1,0,0;-1.0
4_610=0,1,0;0,0,1;-1.0
3_471=0,0,1;0,1,0;-1.0
3_556=0,1,0;0,1,0;-1.0
2_372=0,1,0;0,1,0;-1.0
2_344=0,1,0;1,0,0;-1.0
4_594=0,1,0;1,0,0;-1.0
5_719=0,1,0;0,1,0;-1.0
3_504=1,0,0;0,1,0;-1.0
4_665=0,1,0;1,0,0;-1.0
0_0=0,1,0;0,0,1;-1.0
5_808=1,0,0;0,1,0;-1.0
1_214=0,1,0;0,1,0;-1.0
4_669=0,0,1;0,0,1;-1.0
0_119=0,1,0;0,1,0;-1.0
2_320=0,1,0;0,1,0;-1.0
0_26=0,0,1;1,0,0;-1.0
2_368=0,1,0;0,1,0;-1.0
4_672=0,0,1;1,0,0;-1.0
4_651=0,1,0;0,0,1;-1.0
3_431=1,0,0;0,1,0;-1.0
4_598=0,0,1;0,1,0;-1.0
5_759=1,0,0;0,1,0;-1.0
3_526=0,1,0;0,1,0;-1.0
3_457=0,1,0;0,0,1;-1.0
0_16=1,0,0;0,0,1;-1.0
5_739=0,1,0;0,1,0;-1.0
0_106=0,1,0;1,0,0;-1.0
1_156=1,0,0;0,1,0;-1.0
1_213=0,1,0;0,1,0;-1.0
3_552=0,1,0;0,1,0;-1.0
3_525=0,1,0;0,1,0;-1.0
3_511=0,1,0;0,1,0;-1.0
0_117=0,1,0;0,1,0;-1.0
1_182=0,1,0;0,1,0;-1.0
3_530=0,0,1;1,0,0;-1.0
2_389=0,1,0;0,1,0;-1.0
3_563=0,1,0;0,1,0;-1.0
0_127=0,1,0;0,1,0;-1.0
0_22=0,1,0;0,0,1;-1.0
0_27=0,0,1;0,0,1;-1.0
2_278=0,1,0;0,1,0;-1.0
3_568=0,1,0;0,1,0;-1.0
1_244=0,1,0;0,1,0;-1.0
3_432=0,1,0;0,1,0;-1.0
2_379=0,1,0;1,0,0;-1.0
3_562=1,0,0;0,0,1;-1.0
3_422=0,1,0;0,1,0;-1.0
2_356=0,1,0;0,1,0;-1.0
2_303=0,1,0;1,0,0;-1.0
4_589=0,1,0;0,1,0;-1.0
4_621=0,1,0;0,1,0;-1.0
0_84=0,1,0;0,1,0;-1.0
4_649=0,1,0;0,1,0;-1.0
3_479=0,1,0;0,1,0;-1.0
1_146=0,1,0;0,1,0;-1.0
4_590=0,1,0;0,1,0;-1.0
1_239=0,1,0;0,1,0;-1.0
2_375=0,1,0;1,0,0;-1.0
3_458=0,0,1;0,0,1;-1.0
1_138=0,1,0;0,1,0;-1.0
4_645=0,1,0;0,1,0;-1.0
2_336=0,1,0;0,1,0;-1.0
5_807=0,1,0;1,0,0;-1.0
5_819=0,1,0;0,0,1;-1.0
1_195=0,1,0;0,1,0;-1.0
4_612=0,1,0;0,1,0;-1.0
1_251=0,1,0;0,0,1;-1.0
5_700=0,1,0;0,1,0;-1.0
3_448=0,1,0;0,1,0;-1.0
0_24=0,1,0;0,1,0;-1.0
2_300=0,1,0;0,1,0;-1.0
4_603=0,1,0;0,1,0;-1.0
5_763=1,0,0;0,1,0;-1.0
5_787=0,1,0;0,0,1;-1.0
2_357=0,1,0;0,1,0;-1.0
1_191=0,0,1;0,1,0;-1.0
5_795=0,1,0;0,1,0;-1.0
4_695=0,1,0;1,0,0;-1.0
0_95=0,1,0;0,1,0;-1.0
0_80=0,1,0;0,0,1;-1.0
2_382=0,1,0;0,1,0;-1.0
2_353=0,1,0;1,0,0;-1.0
1_241=0,1,0;0,1,0;-1.0
1_231=0,1,0;1,0,0;-1.0
0_118=0,1,0;0,0,1;-1.0
1_144=0,1,0;1,0,0;-1.0
3_564=0,1,0;0,1,0;-1.0
5_748=0,1,0;0,1,0;-1.0
1_165=0,1,0;1,0,0;-1.0
3_538=0,1,0;0,1,0;-1.0
2_252=0,1,0;0,1,0;-1.0
0_132=0,0,1;0,1,0;-1.0
0_92=0,1,0;0,1,0;-1.0
3_574=0,1,0;0,1,0;-1.0
5_770=0,1,0;1,0,0;-1.0
2_257=0,1,0;0,1,0;-1.0
0_11=0,1,0;0,1,0;-1.0
0_61=0,1,0;0,0,1;-1.0
4_581=0,0,1;0,1,0;-1.0
4_676=0,1,0;0,1,0;-1.0
3_439=0,1,0;0,1,0;-1.0
1_148=0,1,0;0,1,0;-1.0
5_773=0,1,0;1,0,0;-1.0
0_47=0,1,0;0,1,0;-1.0
1_247=0,1,0;0,1,0;-1.0
2_295=0,1,0;0,1,0;-1.0
2_283=0,1,0;0,1,0;-1.0
4_629=0,0,1;0,1,0;-1.0
2_332=0,0,1;0,1,0;-1.0
2_387=0,1,0;0,1,0;-1.0
1_243=0,1,0;0,1,0;-1.0
3_437=0,0,1;0,1,0;-1.0
5_751=0,0,1;0,0,1;-1.0
2_328=0,1,0;0,1,0;-1.0
0_2=0,1,0;0,1,0;-1.0
0_57=0,0,1;0,1,0;-1.0
0_5=0,1,0;0,1,0;-1.0
2_327=0,1,0;0,1,0;-1.0
2_307=0,1,0;0,1,0;-1.0
0_81=0,1,0;0,1,0;-1.0
3_423=0,0,1;0,1,0;-1.0
2_288=0,1,0;0,1,0;-1.0
4_643=0,1,0;0,1,0;-1.0
5_699=0,1,0;1,0,0;-1.0
3_513=0,1,0;1,0,0;-1.0
5_728=0,1,0;0,0,1;-1.0
2_299=0,1,0;0,1,0;-1.0
5_765=0,0,1;0,1,0;-1.0
5_767=0,1,0;0,1,0;-1.0
5_811=0,1,0;1,0,0;-1.0
3_492=0,1,0;0,1,0;-1.0
5_722=0,1,0;0,1,0;-1.0
5_743=0,1,0;0,1,0;-1.0
5_720=0,1,0;0,1,0;-1.0
5_771=0,1,0;0,1,0;-1.0
5_774=1,0,0;0,0,1;-1.0
4_654=0,1,0;0,0,1;-1.0
2_316=0,1,0;0,1,0;-1.0
3_408=0,0,1;1,0,0;-1.0
1_179=0,1,0;0,1,0;-1.0
3_507=0,1,0;0,1,0;-1.0
2_281=1,0,0;1,0,0;-1.0
3_434=0,1,0;0,1,0;-1.0
4_631=0,0,1;0,0,1;-1.0
5_705=0,0,1;1,0,0;-1.0
2_274=0,0,1;0,0,1;-1.0
2_380=0,1,0;0,1,0;-1.0
5_788=0,1,0;0,1,0;-1.0
4_660=0,1,0;0,0,1;-1.0
3_419=0,1,0;0,1,0;-1.0
3_410=0,1,0;1,0,0;-1.0
5_820=0,0,1;0,1,0;-1.0
2_325=0,1,0;0,1,0;-1.0
2_255=0,1,0;0,1,0;-1.0
5_806=1,0,0;0,1,0;-1.0
5_790=0,1,0;0,1,0;-1.0
4_674=0,1,0;1,0,0;-1.0
1_246=0,0,1;0,1,0;-1.0
5_716=0,1,0;0,1,0;-1.0
2_339=0,1,0;0,1,0;-1.0
5_754=0,1,0;0,1,0;-1.0
4_605=0,1,0;0,1,0;-1.0
5_778=0,1,0;0,1,0;-1.0
1_249=0,1,0;0,0,1;-1.0
1_170=1,0,0;1,0,0;-1.0
3_438=0,1,0;1,0,0;-1.0
0_7=0,1,0;1,0,0;-1.0
4_692=0,1,0;0,1,0;-1.0
4_677=1,0,0;0,0,1;-1.0
5_758=1,0,0;0,1,0;-1.0
2_319=0,1,0;0,1,0;-1.0
3_519=0,1,0;0,0,1;-1.0
3_409=0,1,0;0,1,0;-1.0
3_572=0,1,0;0,1,0;-1.0
3_467=0,1,0;0,1,0;-1.0
3_404=0,1,0;0,1,0;-1.0
3_567=0,1,0;1,0,0;-1.0
0_56=0,1,0;0,1,0;-1.0
2_276=0,1,0;0,1,0;-1.0
0_48=0,1,0;0,0,1;-1.0
0_25=0,1,0;0,1,0;-1.0
1_230=0,1,0;1,0,0;-1.0
4_634=0,0,1;1,0,0;-1.0
2_284=0,1,0;0,1,0;-1.0
4_664=0,1,0;0,1,0;-1.0
4_635=0,1,0;0,1,0;-1.0
2_311=1,0,0;0,1,0;-1.0
3_576=0,1,0;0,0,1;-1.0
1_193=0,1,0;0,1,0;-1.0
1_223=0,1,0;1,0,0;-1.0
5_712=0,1,0;0,1,0;-1.0
2_394=0,1,0;0,1,0;-1.0
2_383=0,1,0;0,0,1;-1.0
2_269=0,1,0;0,0,1;-1.0
3_418=0,1,0;0,1,0;-1.0
2_270=0,0,1;0,1,0;-1.0
5_764=0,1,0;1,0,0;-1.0
0_33=0,1,0;0,1,0;-1.0
5_713=0,1,0;0,1,0;-1.0
4_640=1,0,0;0,1,0;-1.0
3_433=0,1,0;0,1,0;-1.0
2_355=0,1,0;0,1,0;-1.0
1_250=0,0,1;1,0,0;-1.0
4_611=0,1,0;0,1,0;-1.0
2_302=1,0,0;0,0,1;-1.0
4_636=1,0,0;0,0,1;-1.0
0_88=0,1,0;0,0,1;-1.0
1_205=0,1,0;1,0,0;-1.0
0_77=0,1,0;0,1,0;-1.0
3_570=0,1,0;0,1,0;-1.0
5_736=0,0,1;1,0,0;-1.0
1_216=0,0,1;1,0,0;-1.0
2_364=0,1,0;0,1,0;-1.0
3_465=1,0,0;0,1,0;-1.0
1_203=0,1,0;0,1,0;-1.0
0_9=0,0,1;0,0,1;-1.0
4_690=0,1,0;0,0,1;-1.0
3_481=0,1,0;0,1,0;-1.0
3_555=0,1,0;1,0,0;-1.0
0_94=0,1,0;0,1,0;-1.0
4_689=0,1,0;0,1,0;-1.0
1_147=0,1,0;0,1,0;-1.0
5_769=0,1,0;0,1,0;-1.0
5_753=0,1,0;0,1,0;-1.0
1_152=0,1,0;0,1,0;-1.0
2_377=0,1,0;0,1,0;-1.0
1_180=0,1,0;1,0,0;-1.0
2_293=0,1,0;0,0,1;-1.0
5_729=1,0,0;0,1,0;-1.0
0_110=1,0,0;1,0,0;-1.0
3_537=0,0,1;0,1,0;-1.0
3_571=0,1,0;0,0,1;-1.0
0_8=0,1,0;1,0,0;-1.0
0_28=1,0,0;1,0,0;-1.0
0_42=0,1,0;0,0,1;-1.0
3_514=0,1,0;0,1,0;-1.0
3_494=0,1,0;0,1,0;-1.0
3_441=0,1,0;1,0,0;-1.0
5_812=0,1,0;1,0,0;-1.0
2_399=0,1,0;0,1,0;-1.0
5_702=0,0,1;0,1,0;-1.0
3_497=0,1,0;0,1,0;-1.0
3_569=0,1,0;0,1,0;-1.0
4_671=0,1,0;0,1,0;-1.0
3_417=0,1,0;1,0,0;-1.0
1_188=0,1,0;0,1,0;-1.0
1_236=1,0,0;1,0,0;-1.0
3_429=0,1,0;1,0,0;-1.0
2_376=0,1,0;0,1,0;-1.0
5_744=0,0,1;0,1,0;-1.0
3_466=0,1,0;1,0,0;-1.0
1_177=0,1,0;1,0,0;-1.0
0_3=0,1,0;1,0,0;-1.0
0_72=0,1,0;0,1,0;-1.0
3_578=0,0,1;0,1,0;-1.0
1_151=0,1,0;0,1,0;-1.0
2_260=0,1,0;0,1,0;-1.0
3_550=0,0,1;1,0,0;-1.0
2_343=0,1,0;1,0,0;-1.0
3_411=1,0,0;1,0,0;-1.0
2_342=0,1,0;0,1,0;-1.0
0_66=0,1,0;0,0,1;-1.0
1_221=0,1,0;0,1,0;-1.0
3_506=0,1,0;0,1,0;-1.0
2_271=0,0,1;0,1,0;-1.0
5_814=1,0,0;0,1,0;-1.0
4_670=0,0,1;0,1,0;-1.0
5_818=1,0,0;0,1,0;-1.0
5_761=0,1,0;0,1,0;-1.0
4_668=1,0,0;1,0,0;-1.0
3_443=0,1,0;0,1,0;-1.0
1_248=0,1,0;0,1,0;-1.0
3_412=0,1,0;0,1,0;-1.0
1_219=0,1,0;0,0,1;-1.0
2_396=0,1,0;0,1,0;-1.0
1_187=0,0,1;1,0,0;-1.0
4_624=0,1,0;0,1,0;-1.0
3_566=0,1,0;0,1,0;-1.0
2_346=0,1,0;0,1,0;-1.0
3_528=0,1,0;0,0,1;-1.0
2_253=0,0,1;0,1,0;-1.0
5_708=0,1,0;0,0,1;-1.0
0_32=1,0,0;0,0,1;-1.0
2_289=0,1,0;0,1,0;-1.0
0_107=0,1,0;0,1,0;-1.0
2_301=0,1,0;0,1,0;-1.0
4_684=0,1,0;0,0,1;-1.0
5_725=0,1,0;0,1,0;-1.0
0_134=0,1,0;0,0,1;-1.0
0_12=0,1,0;0,0,1;-1.0
