#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=NONE 1=PRESENT
3_464=0,1;1,0;-1.0
1_145=1,0;1,0;-1.0
3_463=1,0;1,0;-1.0
3_438=0,1;1,0;-1.0
2_335=1,0;1,0;-1.0
2_358=1,0;1,0;-1.0
2_348=1,0;1,0;-1.0
5_757=1,0;1,0;-1.0
2_356=1,0;1,0;-1.0
0_116=1,0;1,0;-1.0
2_374=1,0;1,0;-1.0
2_399=1,0;1,0;-1.0
4_591=1,0;1,0;-1.0
5_758=1,0;1,0;-1.0
5_813=1,0;1,0;-1.0
0_1=0,1;1,0;-1.0
3_559=0,1;1,0;-1.0
2_321=1,0;1,0;-1.0
5_704=1,0;1,0;-1.0
5_728=1,0;1,0;-1.0
5_737=1,0;1,0;-1.0
3_558=1,0;1,0;-1.0
4_585=1,0;1,0;-1.0
4_632=1,0;1,0;-1.0
4_654=1,0;1,0;-1.0
0_30=1,0;1,0;-1.0
5_733=1,0;1,0;-1.0
5_723=1,0;1,0;-1.0
1_227=1,0;1,0;-1.0
3_550=0,1;1,0;-1.0
5_783=0,1;0,1;-1.0
2_313=1,0;1,0;-1.0
2_288=1,0;1,0;-1.0
3_542=0,1;1,0;-1.0
0_96=0,1;1,0;-1.0
4_587=1,0;1,0;-1.0
3_566=1,0;1,0;-1.0
4_687=1,0;1,0;-1.0
4_660=0,1;0,1;-1.0
4_640=1,0;1,0;-1.0
3_479=1,0;1,0;-1.0
3_567=1,0;1,0;-1.0
0_21=1,0;1,0;-1.0
3_497=0,1;1,0;-1.0
4_675=1,0;1,0;-1.0
1_190=1,0;1,0;-1.0
1_193=1,0;1,0;-1.0
4_635=1,0;1,0;-1.0
1_223=1,0;1,0;-1.0
0_25=1,0;1,0;-1.0
1_171=1,0;1,0;-1.0
2_295=1,0;1,0;-1.0
4_677=1,0;1,0;-1.0
4_616=1,0;1,0;-1.0
2_267=1,0;1,0;-1.0
0_85=0,1;1,0;-1.0
3_491=0,1;1,0;-1.0
1_174=1,0;1,0;-1.0
0_87=0,1;1,0;-1.0
1_148=1,0;1,0;-1.0
0_18=1,0;1,0;-1.0
1_232=1,0;1,0;-1.0
5_779=1,0;1,0;-1.0
3_453=1,0;1,0;-1.0
5_751=1,0;1,0;-1.0
3_509=1,0;1,0;-1.0
2_389=1,0;1,0;-1.0
2_340=1,0;1,0;-1.0
4_665=1,0;1,0;-1.0
4_680=0,1;0,1;-1.0
3_536=0,1;1,0;-1.0
2_342=1,0;1,0;-1.0
1_184=1,0;1,0;-1.0
2_260=1,0;1,0;-1.0
1_185=1,0;1,0;-1.0
2_350=1,0;1,0;-1.0
0_44=0,1;1,0;-1.0
4_623=1,0;1,0;-1.0
3_478=1,0;1,0;-1.0
2_322=1,0;1,0;-1.0
4_593=1,0;1,0;-1.0
5_789=1,0;1,0;-1.0
5_743=1,0;1,0;-1.0
0_51=1,0;1,0;-1.0
1_245=0,1;1,0;-1.0
0_97=0,1;0,1;-1.0
2_316=1,0;1,0;-1.0
2_254=1,0;1,0;-1.0
0_103=1,0;1,0;-1.0
5_711=1,0;1,0;-1.0
4_652=1,0;1,0;-1.0
2_345=1,0;1,0;-1.0
4_671=1,0;1,0;-1.0
0_14=1,0;1,0;-1.0
0_122=1,0;1,0;-1.0
2_262=1,0;1,0;-1.0
5_785=0,1;0,1;-1.0
3_508=1,0;1,0;-1.0
2_319=1,0;1,0;-1.0
3_556=1,0;1,0;-1.0
2_307=0,1;1,0;-1.0
5_792=0,1;1,0;-1.0
4_661=0,1;0,1;-1.0
3_456=1,0;1,0;-1.0
1_177=0,1;1,0;-1.0
1_247=0,1;0,1;-1.0
0_90=1,0;1,0;-1.0
1_239=1,0;1,0;-1.0
2_259=1,0;1,0;-1.0
4_685=1,0;1,0;-1.0
3_571=1,0;1,0;-1.0
3_505=1,0;1,0;-1.0
5_736=1,0;1,0;-1.0
0_70=1,0;1,0;-1.0
2_395=1,0;1,0;-1.0
1_150=1,0;1,0;-1.0
5_788=1,0;1,0;-1.0
2_364=1,0;1,0;-1.0
3_493=1,0;1,0;-1.0
0_108=1,0;1,0;-1.0
2_392=1,0;1,0;-1.0
1_206=1,0;1,0;-1.0
2_357=1,0;1,0;-1.0
3_501=1,0;1,0;-1.0
0_82=1,0;0,1;-1.0
4_650=1,0;1,0;-1.0
3_436=0,1;1,0;-1.0
4_634=1,0;1,0;-1.0
5_811=1,0;0,1;-1.0
1_214=0,1;0,1;-1.0
2_363=1,0;1,0;-1.0
3_569=1,0;1,0;-1.0
5_815=1,0;1,0;-1.0
2_306=1,0;1,0;-1.0
3_513=1,0;1,0;-1.0
4_600=1,0;1,0;-1.0
3_570=1,0;1,0;-1.0
3_420=1,0;1,0;-1.0
4_683=1,0;1,0;-1.0
4_667=1,0;1,0;-1.0
0_65=1,0;1,0;-1.0
0_15=1,0;1,0;-1.0
3_480=1,0;1,0;-1.0
2_337=0,1;1,0;-1.0
5_761=1,0;1,0;-1.0
3_524=0,1;1,0;-1.0
1_187=1,0;1,0;-1.0
4_606=1,0;1,0;-1.0
3_549=1,0;1,0;-1.0
5_769=1,0;1,0;-1.0
4_611=0,1;1,0;-1.0
3_417=1,0;1,0;-1.0
4_620=1,0;1,0;-1.0
3_541=0,1;0,1;-1.0
4_607=1,0;1,0;-1.0
2_366=1,0;1,0;-1.0
3_526=1,0;1,0;-1.0
5_755=1,0;1,0;-1.0
1_189=1,0;1,0;-1.0
4_682=1,0;1,0;-1.0
1_222=1,0;1,0;-1.0
2_377=1,0;1,0;-1.0
5_819=1,0;1,0;-1.0
1_216=1,0;0,1;-1.0
0_119=1,0;1,0;-1.0
3_419=1,0;1,0;-1.0
5_725=1,0;1,0;-1.0
4_596=1,0;1,0;-1.0
2_296=1,0;1,0;-1.0
4_602=1,0;1,0;-1.0
0_133=0,1;1,0;-1.0
0_121=1,0;1,0;-1.0
2_257=1,0;1,0;-1.0
5_762=1,0;1,0;-1.0
5_799=1,0;1,0;-1.0
3_434=1,0;1,0;-1.0
1_168=1,0;1,0;-1.0
3_517=1,0;1,0;-1.0
1_250=0,1;0,1;-1.0
2_325=1,0;1,0;-1.0
4_583=1,0;1,0;-1.0
3_499=1,0;1,0;-1.0
3_476=1,0;1,0;-1.0
1_192=1,0;1,0;-1.0
0_102=0,1;1,0;-1.0
1_234=1,0;1,0;-1.0
4_646=1,0;1,0;-1.0
3_560=0,1;1,0;-1.0
5_781=0,1;1,0;-1.0
0_81=1,0;1,0;-1.0
2_388=1,0;1,0;-1.0
5_760=1,0;1,0;-1.0
5_801=0,1;1,0;-1.0
3_443=1,0;1,0;-1.0
1_208=1,0;1,0;-1.0
1_167=1,0;1,0;-1.0
0_59=1,0;1,0;-1.0
0_68=0,1;1,0;-1.0
4_658=1,0;1,0;-1.0
1_243=1,0;1,0;-1.0
2_261=0,1;1,0;-1.0
4_656=1,0;1,0;-1.0
3_470=1,0;1,0;-1.0
2_391=1,0;1,0;-1.0
1_224=1,0;1,0;-1.0
2_381=1,0;1,0;-1.0
5_809=0,1;1,0;-1.0
5_706=0,1;1,0;-1.0
5_741=0,1;1,0;-1.0
1_200=1,0;1,0;-1.0
2_380=1,0;1,0;-1.0
3_507=1,0;1,0;-1.0
3_416=0,1;1,0;-1.0
0_78=0,1;1,0;-1.0
5_763=1,0;1,0;-1.0
1_183=1,0;1,0;-1.0
1_204=1,0;1,0;-1.0
0_13=1,0;1,0;-1.0
0_2=0,1;0,1;-1.0
2_291=1,0;1,0;-1.0
5_814=1,0;1,0;-1.0
2_320=1,0;1,0;-1.0
2_283=1,0;1,0;-1.0
5_745=0,1;1,0;-1.0
2_282=1,0;1,0;-1.0
3_568=1,0;1,0;-1.0
1_229=1,0;1,0;-1.0
3_477=1,0;1,0;-1.0
5_740=1,0;1,0;-1.0
3_579=1,0;1,0;-1.0
5_714=1,0;1,0;-1.0
3_502=0,1;0,1;-1.0
0_5=1,0;1,0;-1.0
3_503=0,1;0,1;-1.0
5_810=1,0;1,0;-1.0
3_495=1,0;1,0;-1.0
3_504=1,0;1,0;-1.0
0_91=0,1;1,0;-1.0
5_775=1,0;1,0;-1.0
5_713=1,0;1,0;-1.0
1_196=1,0;1,0;-1.0
5_703=1,0;1,0;-1.0
1_240=1,0;1,0;-1.0
5_795=1,0;1,0;-1.0
0_67=0,1;1,0;-1.0
3_447=1,0;1,0;-1.0
3_553=1,0;1,0;-1.0
2_279=1,0;1,0;-1.0
2_386=1,0;1,0;-1.0
4_621=1,0;1,0;-1.0
3_481=0,1;1,0;-1.0
2_326=1,0;1,0;-1.0
0_58=1,0;1,0;-1.0
0_76=1,0;1,0;-1.0
2_379=1,0;1,0;-1.0
2_338=1,0;1,0;-1.0
1_176=0,1;1,0;-1.0
4_691=1,0;1,0;-1.0
0_22=1,0;1,0;-1.0
4_601=0,1;1,0;-1.0
0_55=1,0;1,0;-1.0
2_297=0,1;1,0;-1.0
5_705=0,1;1,0;-1.0
5_765=1,0;1,0;-1.0
2_302=0,1;1,0;-1.0
3_578=0,1;1,0;-1.0
1_191=1,0;1,0;-1.0
0_110=1,0;1,0;-1.0
4_639=1,0;1,0;-1.0
3_465=1,0;1,0;-1.0
2_351=1,0;1,0;-1.0
0_88=0,1;1,0;-1.0
3_418=1,0;1,0;-1.0
4_638=1,0;1,0;-1.0
3_474=1,0;1,0;-1.0
1_218=1,0;1,0;-1.0
0_35=1,0;1,0;-1.0
3_455=0,1;1,0;-1.0
3_488=0,1;1,0;-1.0
4_651=1,0;1,0;-1.0
3_446=1,0;1,0;-1.0
3_428=1,0;1,0;-1.0
3_442=1,0;1,0;-1.0
1_248=0,1;0,1;-1.0
3_487=1,0;1,0;-1.0
0_120=1,0;1,0;-1.0
1_205=1,0;1,0;-1.0
2_361=1,0;0,1;-1.0
0_37=0,1;1,0;-1.0
2_308=1,0;1,0;-1.0
0_130=1,0;1,0;-1.0
5_716=1,0;1,0;-1.0
2_362=1,0;1,0;-1.0
4_614=1,0;1,0;-1.0
3_575=1,0;1,0;-1.0
2_367=1,0;1,0;-1.0
1_186=1,0;1,0;-1.0
3_537=1,0;1,0;-1.0
2_303=1,0;1,0;-1.0
0_86=0,1;1,0;-1.0
0_7=1,0;1,0;-1.0
0_69=1,0;1,0;-1.0
0_101=1,0;1,0;-1.0
3_430=1,0;1,0;-1.0
4_662=0,1;1,0;-1.0
4_649=0,1;1,0;-1.0
3_545=1,0;1,0;-1.0
3_531=1,0;1,0;-1.0
4_584=1,0;1,0;-1.0
3_557=1,0;1,0;-1.0
2_287=1,0;1,0;-1.0
2_274=1,0;1,0;-1.0
0_47=1,0;1,0;-1.0
2_300=0,1;1,0;-1.0
4_622=1,0;1,0;-1.0
3_405=1,0;1,0;-1.0
3_485=1,0;1,0;-1.0
5_807=1,0;1,0;-1.0
3_484=1,0;1,0;-1.0
2_270=0,1;1,0;-1.0
4_597=1,0;1,0;-1.0
2_368=1,0;1,0;-1.0
1_203=1,0;1,0;-1.0
5_722=1,0;1,0;-1.0
3_534=1,0;1,0;-1.0
3_580=1,0;1,0;-1.0
0_72=1,0;1,0;-1.0
2_334=1,0;1,0;-1.0
5_776=0,1;1,0;-1.0
1_225=1,0;1,0;-1.0
5_817=1,0;1,0;-1.0
3_565=1,0;1,0;-1.0
0_46=1,0;1,0;-1.0
0_132=1,0;1,0;-1.0
1_244=1,0;1,0;-1.0
3_459=1,0;1,0;-1.0
2_286=1,0;1,0;-1.0
0_6=0,1;1,0;-1.0
3_527=0,1;1,0;-1.0
0_38=1,0;1,0;-1.0
3_577=1,0;1,0;-1.0
0_109=1,0;1,0;-1.0
5_787=1,0;1,0;-1.0
0_19=1,0;1,0;-1.0
3_454=0,1;1,0;-1.0
3_401=1,0;1,0;-1.0
0_134=1,0;1,0;-1.0
0_98=1,0;1,0;-1.0
0_53=1,0;1,0;-1.0
2_394=1,0;1,0;-1.0
2_333=1,0;1,0;-1.0
5_744=0,1;1,0;-1.0
4_657=0,1;1,0;-1.0
0_77=0,1;1,0;-1.0
0_45=1,0;1,0;-1.0
0_124=1,0;1,0;-1.0
3_511=1,0;1,0;-1.0
0_64=1,0;1,0;-1.0
0_93=1,0;1,0;-1.0
1_140=1,0;1,0;-1.0
5_748=1,0;1,0;-1.0
3_525=1,0;1,0;-1.0
5_790=1,0;1,0;-1.0
3_410=0,1;1,0;-1.0
2_371=1,0;1,0;-1.0
2_323=1,0;1,0;-1.0
4_642=1,0;1,0;-1.0
0_75=1,0;1,0;-1.0
3_413=1,0;1,0;-1.0
3_496=1,0;1,0;-1.0
0_100=1,0;1,0;-1.0
2_382=1,0;1,0;-1.0
4_581=1,0;1,0;-1.0
4_653=1,0;1,0;-1.0
2_263=1,0;1,0;-1.0
4_644=1,0;1,0;-1.0
2_305=1,0;1,0;-1.0
2_318=1,0;1,0;-1.0
2_372=1,0;1,0;-1.0
5_731=1,0;1,0;-1.0
5_777=0,1;1,0;-1.0
2_278=1,0;1,0;-1.0
2_354=1,0;1,0;-1.0
0_83=0,1;1,0;-1.0
0_125=1,0;1,0;-1.0
5_756=1,0;1,0;-1.0
5_759=1,0;1,0;-1.0
1_144=1,0;1,0;-1.0
3_450=1,0;1,0;-1.0
4_690=1,0;1,0;-1.0
5_747=1,0;1,0;-1.0
4_645=1,0;1,0;-1.0
4_669=1,0;1,0;-1.0
4_619=1,0;1,0;-1.0
0_115=1,0;1,0;-1.0
4_589=1,0;1,0;-1.0
0_79=1,0;1,0;-1.0
2_277=1,0;1,0;-1.0
0_57=1,0;1,0;-1.0
3_404=1,0;1,0;-1.0
3_423=0,1;1,0;-1.0
1_152=0,1;1,0;-1.0
4_688=0,1;1,0;-1.0
1_217=1,0;1,0;-1.0
2_268=1,0;1,0;-1.0
5_729=1,0;1,0;-1.0
4_629=1,0;1,0;-1.0
2_324=1,0;1,0;-1.0
1_159=1,0;1,0;-1.0
4_599=1,0;1,0;-1.0
4_663=1,0;1,0;-1.0
0_89=1,0;1,0;-1.0
0_48=1,0;1,0;-1.0
3_426=1,0;1,0;-1.0
0_112=1,0;1,0;-1.0
2_369=1,0;1,0;-1.0
0_62=1,0;1,0;-1.0
1_157=1,0;1,0;-1.0
4_603=1,0;1,0;-1.0
1_246=0,1;0,1;-1.0
5_770=1,0;1,0;-1.0
0_43=1,0;1,0;-1.0
2_264=1,0;1,0;-1.0
0_71=1,0;1,0;-1.0
2_271=0,1;1,0;-1.0
4_697=1,0;1,0;-1.0
4_624=1,0;1,0;-1.0
1_173=0,1;1,0;-1.0
0_135=1,0;1,0;-1.0
4_604=1,0;1,0;-1.0
0_23=0,1;1,0;-1.0
3_521=1,0;1,0;-1.0
2_252=1,0;1,0;-1.0
5_768=1,0;1,0;-1.0
1_182=1,0;1,0;-1.0
2_397=1,0;1,0;-1.0
1_231=1,0;1,0;-1.0
0_136=1,0;1,0;-1.0
3_516=1,0;1,0;-1.0
4_698=0,1;0,1;-1.0
3_412=1,0;1,0;-1.0
2_289=1,0;1,0;-1.0
3_573=0,1;1,0;-1.0
3_409=0,1;1,0;-1.0
0_28=1,0;1,0;-1.0
3_523=0,1;1,0;-1.0
5_735=1,0;1,0;-1.0
0_105=0,1;0,1;-1.0
1_158=1,0;1,0;-1.0
0_94=1,0;1,0;-1.0
2_304=1,0;1,0;-1.0
3_407=0,1;1,0;-1.0
0_0=0,1;1,0;-1.0
4_647=1,0;1,0;-1.0
2_290=1,0;1,0;-1.0
4_673=1,0;1,0;-1.0
2_266=1,0;1,0;-1.0
0_104=0,1;1,0;-1.0
2_255=1,0;1,0;-1.0
3_427=1,0;1,0;-1.0
3_475=1,0;1,0;-1.0
4_592=1,0;1,0;-1.0
5_793=1,0;1,0;-1.0
5_708=1,0;1,0;-1.0
5_782=1,0;1,0;-1.0
3_437=0,1;1,0;-1.0
3_425=1,0;1,0;-1.0
4_595=1,0;1,0;-1.0
3_490=1,0;1,0;-1.0
2_355=1,0;1,0;-1.0
5_806=1,0;1,0;-1.0
3_471=1,0;1,0;-1.0
3_492=0,1;1,0;-1.0
0_40=0,1;1,0;-1.0
3_440=1,0;1,0;-1.0
3_469=0,1;1,0;-1.0
5_803=1,0;1,0;-1.0
5_771=1,0;1,0;-1.0
4_693=1,0;1,0;-1.0
4_582=1,0;1,0;-1.0
3_458=1,0;1,0;-1.0
1_147=1,0;1,0;-1.0
3_494=0,1;1,0;-1.0
5_699=1,0;1,0;-1.0
2_253=1,0;1,0;-1.0
5_767=0,1;1,0;-1.0
2_336=1,0;1,0;-1.0
5_701=1,0;1,0;-1.0
4_670=0,1;1,0;-1.0
0_32=1,0;1,0;-1.0
1_220=0,1;1,0;-1.0
4_692=1,0;1,0;-1.0
1_164=0,1;1,0;-1.0
3_441=1,0;1,0;-1.0
4_626=1,0;1,0;-1.0
0_27=1,0;1,0;-1.0
1_149=1,0;1,0;-1.0
1_242=1,0;1,0;-1.0
5_791=1,0;1,0;-1.0
1_210=0,1;1,0;-1.0
1_221=1,0;1,0;-1.0
0_131=1,0;1,0;-1.0
5_774=0,1;0,1;-1.0
4_630=1,0;1,0;-1.0
4_676=1,0;1,0;-1.0
5_739=1,0;1,0;-1.0
4_586=1,0;1,0;-1.0
4_641=1,0;1,0;-1.0
5_715=1,0;1,0;-1.0
2_365=1,0;1,0;-1.0
2_293=1,0;1,0;-1.0
2_376=1,0;1,0;-1.0
4_668=1,0;1,0;-1.0
4_598=0,1;1,0;-1.0
0_126=1,0;1,0;-1.0
0_118=1,0;1,0;-1.0
3_543=1,0;1,0;-1.0
1_233=1,0;1,0;-1.0
1_199=1,0;1,0;-1.0
5_800=1,0;1,0;-1.0
1_236=1,0;1,0;-1.0
5_724=1,0;1,0;-1.0
4_612=1,0;1,0;-1.0
1_146=1,0;1,0;-1.0
0_49=1,0;1,0;-1.0
3_414=1,0;1,0;-1.0
3_572=1,0;1,0;-1.0
2_390=1,0;1,0;-1.0
1_219=1,0;1,0;-1.0
3_422=1,0;1,0;-1.0
4_594=1,0;1,0;-1.0
3_468=0,1;1,0;-1.0
3_431=1,0;1,0;-1.0
3_519=1,0;1,0;-1.0
1_209=1,0;1,0;-1.0
0_26=1,0;1,0;-1.0
1_151=1,0;1,0;-1.0
3_539=1,0;1,0;-1.0
0_84=1,0;1,0;-1.0
0_50=1,0;1,0;-1.0
2_312=1,0;1,0;-1.0
2_346=1,0;1,0;-1.0
3_482=1,0;1,0;-1.0
0_99=1,0;1,0;-1.0
1_235=1,0;1,0;-1.0
3_554=1,0;1,0;-1.0
0_111=1,0;1,0;-1.0
3_532=1,0;1,0;-1.0
5_796=0,1;1,0;-1.0
5_780=1,0;1,0;-1.0
2_329=0,1;1,0;-1.0
1_155=1,0;1,0;-1.0
3_433=1,0;1,0;-1.0
5_726=1,0;1,0;-1.0
3_520=0,1;1,0;-1.0
4_608=1,0;1,0;-1.0
2_339=1,0;1,0;-1.0
2_360=1,0;0,1;-1.0
0_16=1,0;1,0;-1.0
2_258=1,0;1,0;-1.0
1_197=1,0;1,0;-1.0
2_315=1,0;1,0;-1.0
0_106=0,1;0,1;-1.0
5_710=1,0;1,0;-1.0
3_544=1,0;1,0;-1.0
5_732=0,1;0,1;-1.0
5_805=1,0;1,0;-1.0
4_648=0,1;1,0;-1.0
0_92=1,0;1,0;-1.0
1_162=1,0;1,0;-1.0
2_387=1,0;1,0;-1.0
2_383=1,0;1,0;-1.0
5_778=1,0;1,0;-1.0
2_269=1,0;1,0;-1.0
1_153=0,1;1,0;-1.0
1_215=1,0;0,1;-1.0
3_400=1,0;1,0;-1.0
3_483=1,0;1,0;-1.0
1_249=1,0;1,0;-1.0
5_730=1,0;1,0;-1.0
0_107=1,0;1,0;-1.0
4_627=1,0;1,0;-1.0
1_160=1,0;1,0;-1.0
3_533=1,0;1,0;-1.0
2_301=1,0;1,0;-1.0
3_500=1,0;1,0;-1.0
2_349=1,0;1,0;-1.0
5_798=1,0;1,0;-1.0
1_161=1,0;1,0;-1.0
1_188=1,0;1,0;-1.0
2_299=1,0;1,0;-1.0
3_546=0,1;1,0;-1.0
1_172=1,0;1,0;-1.0
3_452=1,0;1,0;-1.0
5_797=1,0;1,0;-1.0
2_343=1,0;1,0;-1.0
0_34=1,0;1,0;-1.0
2_396=1,0;1,0;-1.0
5_820=0,1;1,0;-1.0
3_408=1,0;1,0;-1.0
1_165=0,1;1,0;-1.0
3_552=1,0;1,0;-1.0
4_633=1,0;1,0;-1.0
1_195=1,0;1,0;-1.0
2_331=1,0;1,0;-1.0
4_605=1,0;1,0;-1.0
2_353=1,0;1,0;-1.0
1_241=1,0;1,0;-1.0
3_555=1,0;1,0;-1.0
3_449=1,0;1,0;-1.0
2_275=0,1;1,0;-1.0
3_451=1,0;1,0;-1.0
4_643=1,0;1,0;-1.0
3_466=1,0;1,0;-1.0
3_467=1,0;1,0;-1.0
3_548=1,0;1,0;-1.0
2_332=1,0;1,0;-1.0
3_522=1,0;1,0;-1.0
3_424=1,0;1,0;-1.0
5_754=1,0;1,0;-1.0
3_562=1,0;1,0;-1.0
2_352=0,1;1,0;-1.0
0_66=0,1;1,0;-1.0
4_695=1,0;1,0;-1.0
3_473=1,0;1,0;-1.0
1_211=1,0;1,0;-1.0
0_113=1,0;1,0;-1.0
4_696=1,0;1,0;-1.0
1_230=1,0;1,0;-1.0
3_461=1,0;1,0;-1.0
2_327=1,0;1,0;-1.0
1_237=1,0;1,0;-1.0
2_292=1,0;1,0;-1.0
0_127=1,0;1,0;-1.0
3_576=1,0;1,0;-1.0
2_378=1,0;1,0;-1.0
5_738=1,0;1,0;-1.0
5_707=1,0;1,0;-1.0
0_80=1,0;1,0;-1.0
2_328=0,1;1,0;-1.0
4_610=1,0;1,0;-1.0
0_31=1,0;1,0;-1.0
4_637=1,0;1,0;-1.0
2_330=0,1;1,0;-1.0
4_631=1,0;1,0;-1.0
3_402=1,0;1,0;-1.0
3_457=1,0;1,0;-1.0
3_514=1,0;1,0;-1.0
0_61=0,1;1,0;-1.0
3_529=1,0;1,0;-1.0
3_547=1,0;1,0;-1.0
1_212=1,0;1,0;-1.0
2_284=1,0;1,0;-1.0
2_311=1,0;1,0;-1.0
2_285=1,0;1,0;-1.0
5_753=1,0;1,0;-1.0
4_655=0,1;1,0;-1.0
4_588=1,0;1,0;-1.0
0_11=1,0;1,0;-1.0
1_139=1,0;1,0;-1.0
4_625=1,0;1,0;-1.0
5_786=1,0;1,0;-1.0
4_618=1,0;1,0;-1.0
5_727=1,0;1,0;-1.0
2_265=1,0;1,0;-1.0
5_734=1,0;1,0;-1.0
0_54=1,0;1,0;-1.0
2_272=0,1;1,0;-1.0
3_486=1,0;1,0;-1.0
0_74=1,0;1,0;-1.0
2_314=1,0;1,0;-1.0
3_506=1,0;1,0;-1.0
5_764=0,1;1,0;-1.0
5_804=1,0;1,0;-1.0
5_712=1,0;1,0;-1.0
2_398=1,0;1,0;-1.0
0_8=1,0;1,0;-1.0
1_142=1,0;1,0;-1.0
3_406=1,0;1,0;-1.0
1_178=1,0;1,0;-1.0
0_56=1,0;1,0;-1.0
4_681=0,1;1,0;-1.0
3_429=1,0;1,0;-1.0
2_385=1,0;1,0;-1.0
1_166=1,0;1,0;-1.0
5_749=1,0;1,0;-1.0
5_808=1,0;1,0;-1.0
3_462=1,0;1,0;-1.0
5_717=0,1;1,0;-1.0
1_154=1,0;1,0;-1.0
2_384=1,0;1,0;-1.0
0_60=0,1;1,0;-1.0
3_538=1,0;1,0;-1.0
4_609=1,0;1,0;-1.0
4_590=0,1;1,0;-1.0
3_510=1,0;1,0;-1.0
4_617=0,1;1,0;-1.0
3_535=0,1;1,0;-1.0
0_95=1,0;1,0;-1.0
5_773=1,0;1,0;-1.0
0_63=1,0;1,0;-1.0
1_251=0,1;1,0;-1.0
2_273=1,0;1,0;-1.0
5_750=1,0;1,0;-1.0
3_432=1,0;1,0;-1.0
4_659=0,1;0,1;-1.0
0_128=1,0;1,0;-1.0
