#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=FAVOR 1=NONE
0_48=1,0;0,1;-1.0
2_255=0,1;0,1;-1.0
3_467=0,1;0,1;-1.0
1_148=0,1;0,1;-1.0
2_347=0,1;0,1;-1.0
1_204=1,0;0,1;-1.0
0_105=0,1;0,1;-1.0
3_504=0,1;0,1;-1.0
2_261=0,1;0,1;-1.0
5_719=0,1;0,1;-1.0
3_476=0,1;0,1;-1.0
0_96=0,1;0,1;-1.0
1_241=1,0;0,1;-1.0
3_530=1,0;0,1;-1.0
4_648=1,0;1,0;-1.0
5_796=0,1;0,1;-1.0
1_209=1,0;1,0;-1.0
1_202=1,0;0,1;-1.0
5_811=1,0;0,1;-1.0
3_575=0,1;0,1;-1.0
0_41=1,0;0,1;-1.0
2_330=0,1;0,1;-1.0
0_6=0,1;0,1;-1.0
4_683=1,0;0,1;-1.0
3_532=0,1;0,1;-1.0
4_630=0,1;0,1;-1.0
4_653=0,1;0,1;-1.0
4_594=0,1;0,1;-1.0
0_10=1,0;0,1;-1.0
3_461=0,1;0,1;-1.0
2_283=0,1;0,1;-1.0
1_217=0,1;0,1;-1.0
4_642=0,1;0,1;-1.0
4_587=0,1;0,1;-1.0
5_725=0,1;0,1;-1.0
3_580=0,1;0,1;-1.0
4_689=1,0;0,1;-1.0
3_514=0,1;0,1;-1.0
2_371=0,1;0,1;-1.0
4_601=1,0;0,1;-1.0
5_721=0,1;0,1;-1.0
3_403=0,1;0,1;-1.0
4_596=0,1;0,1;-1.0
1_139=1,0;0,1;-1.0
5_784=0,1;0,1;-1.0
3_489=1,0;0,1;-1.0
2_270=1,0;0,1;-1.0
0_36=1,0;0,1;-1.0
3_435=0,1;0,1;-1.0
0_15=1,0;0,1;-1.0
0_40=0,1;0,1;-1.0
3_576=1,0;0,1;-1.0
0_110=1,0;0,1;-1.0
5_748=0,1;0,1;-1.0
3_507=0,1;0,1;-1.0
0_88=1,0;0,1;-1.0
4_643=1,0;0,1;-1.0
3_535=1,0;0,1;-1.0
5_714=1,0;0,1;-1.0
3_408=0,1;0,1;-1.0
3_490=1,0;0,1;-1.0
3_494=0,1;0,1;-1.0
0_135=0,1;0,1;-1.0
1_224=0,1;0,1;-1.0
3_454=1,0;0,1;-1.0
3_501=0,1;0,1;-1.0
5_816=1,0;0,1;-1.0
3_450=0,1;0,1;-1.0
4_674=1,0;0,1;-1.0
0_72=0,1;0,1;-1.0
3_546=1,0;0,1;-1.0
0_109=1,0;0,1;-1.0
4_603=1,0;0,1;-1.0
5_772=0,1;0,1;-1.0
5_762=1,0;0,1;-1.0
1_235=0,1;0,1;-1.0
5_810=1,0;0,1;-1.0
2_314=0,1;0,1;-1.0
0_78=0,1;0,1;-1.0
2_302=0,1;0,1;-1.0
4_668=1,0;0,1;-1.0
0_102=0,1;0,1;-1.0
4_639=1,0;0,1;-1.0
4_626=0,1;0,1;-1.0
4_684=0,1;0,1;-1.0
0_14=0,1;0,1;-1.0
2_369=0,1;0,1;-1.0
4_616=0,1;0,1;-1.0
0_0=0,1;0,1;-1.0
3_400=1,0;0,1;-1.0
0_59=0,1;0,1;-1.0
3_557=0,1;0,1;-1.0
1_184=1,0;0,1;-1.0
0_112=0,1;0,1;-1.0
0_90=0,1;0,1;-1.0
3_404=1,0;0,1;-1.0
2_307=0,1;0,1;-1.0
0_82=0,1;0,1;-1.0
3_415=1,0;0,1;-1.0
0_45=0,1;0,1;-1.0
3_420=0,1;0,1;-1.0
0_19=0,1;0,1;-1.0
2_253=0,1;0,1;-1.0
1_226=1,0;0,1;-1.0
0_49=0,1;0,1;-1.0
3_439=1,0;0,1;-1.0
1_243=0,1;0,1;-1.0
0_106=0,1;0,1;-1.0
0_132=0,1;0,1;-1.0
1_218=1,0;0,1;-1.0
3_509=0,1;0,1;-1.0
5_731=0,1;0,1;-1.0
0_79=1,0;0,1;-1.0
1_222=1,0;0,1;-1.0
5_801=0,1;0,1;-1.0
3_515=0,1;0,1;-1.0
2_273=0,1;0,1;-1.0
5_741=1,0;0,1;-1.0
2_264=0,1;0,1;-1.0
0_23=1,0;0,1;-1.0
5_739=1,0;0,1;-1.0
3_510=0,1;0,1;-1.0
0_22=1,0;0,1;-1.0
4_588=0,1;0,1;-1.0
4_671=0,1;0,1;-1.0
0_42=0,1;0,1;-1.0
2_316=1,0;0,1;-1.0
3_527=0,1;0,1;-1.0
0_70=1,0;0,1;-1.0
5_712=0,1;0,1;-1.0
4_635=0,1;0,1;-1.0
0_124=1,0;0,1;-1.0
2_304=0,1;0,1;-1.0
2_355=0,1;0,1;-1.0
1_185=1,0;0,1;-1.0
2_359=0,1;0,1;-1.0
0_18=1,0;0,1;-1.0
5_812=0,1;0,1;-1.0
3_563=1,0;0,1;-1.0
1_247=0,1;0,1;-1.0
0_92=1,0;0,1;-1.0
0_20=0,1;0,1;-1.0
4_640=1,0;0,1;-1.0
3_503=1,0;0,1;-1.0
2_315=0,1;0,1;-1.0
5_757=0,1;0,1;-1.0
5_783=0,1;0,1;-1.0
1_208=1,0;0,1;-1.0
1_171=1,0;0,1;-1.0
2_256=0,1;0,1;-1.0
4_658=0,1;0,1;-1.0
1_147=0,1;0,1;-1.0
3_560=0,1;0,1;-1.0
1_225=1,0;0,1;-1.0
5_804=0,1;0,1;-1.0
1_137=0,1;0,1;-1.0
2_298=0,1;0,1;-1.0
4_650=0,1;0,1;-1.0
4_610=1,0;0,1;-1.0
2_354=0,1;0,1;-1.0
3_540=0,1;0,1;-1.0
0_16=0,1;0,1;-1.0
2_295=1,0;0,1;-1.0
2_389=0,1;0,1;-1.0
0_127=0,1;0,1;-1.0
0_65=0,1;0,1;-1.0
4_615=0,1;0,1;-1.0
2_387=1,0;0,1;-1.0
1_207=1,0;0,1;-1.0
2_372=1,0;0,1;-1.0
0_86=0,1;0,1;-1.0
5_729=0,1;0,1;-1.0
4_673=0,1;0,1;-1.0
2_281=0,1;0,1;-1.0
0_34=0,1;0,1;-1.0
2_274=0,1;0,1;-1.0
4_669=0,1;0,1;-1.0
3_409=0,1;0,1;-1.0
4_677=1,0;0,1;-1.0
3_548=0,1;0,1;-1.0
2_333=0,1;0,1;-1.0
1_234=0,1;0,1;-1.0
4_597=0,1;0,1;-1.0
1_210=0,1;0,1;-1.0
3_433=1,0;0,1;-1.0
1_214=0,1;0,1;-1.0
3_499=0,1;0,1;-1.0
3_561=1,0;0,1;-1.0
4_634=0,1;0,1;-1.0
1_158=1,0;0,1;-1.0
2_338=0,1;0,1;-1.0
5_798=1,0;0,1;-1.0
5_701=0,1;0,1;-1.0
1_146=0,1;0,1;-1.0
4_695=1,0;0,1;-1.0
0_67=0,1;0,1;-1.0
2_293=1,0;0,1;-1.0
5_708=0,1;0,1;-1.0
0_75=0,1;0,1;-1.0
3_486=0,1;0,1;-1.0
1_240=0,1;0,1;-1.0
0_5=0,1;1,0;-1.0
3_539=0,1;0,1;-1.0
2_290=0,1;0,1;-1.0
0_12=1,0;0,1;-1.0
0_13=0,1;0,1;-1.0
5_799=1,0;0,1;-1.0
0_53=0,1;0,1;-1.0
1_154=0,1;0,1;-1.0
2_305=0,1;0,1;-1.0
2_368=0,1;0,1;-1.0
3_549=0,1;0,1;-1.0
0_32=1,0;0,1;-1.0
3_502=1,0;0,1;-1.0
3_498=0,1;0,1;-1.0
0_128=1,0;0,1;-1.0
4_622=0,1;0,1;-1.0
2_268=1,0;0,1;-1.0
4_612=0,1;0,1;-1.0
0_95=0,1;0,1;-1.0
0_113=1,0;0,1;-1.0
0_93=0,1;0,1;-1.0
3_568=0,1;0,1;-1.0
1_144=0,1;0,1;-1.0
0_133=1,0;0,1;-1.0
4_618=0,1;0,1;-1.0
2_379=0,1;0,1;-1.0
1_203=0,1;0,1;-1.0
2_398=0,1;0,1;-1.0
4_592=1,0;0,1;-1.0
0_8=1,0;0,1;-1.0
1_201=1,0;0,1;-1.0
4_627=0,1;0,1;-1.0
5_736=0,1;0,1;-1.0
5_802=0,1;0,1;-1.0
0_97=1,0;0,1;-1.0
1_181=1,0;0,1;-1.0
2_266=1,0;0,1;-1.0
4_656=1,0;0,1;-1.0
1_160=1,0;0,1;-1.0
2_378=0,1;0,1;-1.0
3_474=0,1;0,1;-1.0
5_738=1,0;0,1;-1.0
3_451=1,0;0,1;-1.0
2_331=0,1;0,1;-1.0
4_628=0,1;0,1;-1.0
5_726=1,0;0,1;-1.0
4_680=1,0;1,0;-1.0
5_806=1,0;0,1;-1.0
3_431=0,1;0,1;-1.0
5_814=1,0;0,1;-1.0
5_778=0,1;0,1;-1.0
4_679=0,1;0,1;-1.0
4_608=0,1;0,1;-1.0
2_301=0,1;0,1;-1.0
2_364=0,1;0,1;-1.0
2_318=0,1;0,1;-1.0
0_29=1,0;0,1;-1.0
2_286=0,1;0,1;-1.0
1_190=0,1;0,1;-1.0
0_136=1,0;0,1;-1.0
0_134=1,0;0,1;-1.0
1_192=1,0;0,1;-1.0
4_659=1,0;0,1;-1.0
3_516=0,1;0,1;-1.0
3_483=1,0;0,1;-1.0
3_521=0,1;0,1;-1.0
1_246=1,0;0,1;-1.0
3_543=1,0;0,1;-1.0
1_173=1,0;0,1;-1.0
4_675=1,0;0,1;-1.0
3_432=0,1;0,1;-1.0
0_74=1,0;0,1;-1.0
5_819=0,1;0,1;-1.0
5_768=0,1;1,0;-1.0
5_735=0,1;0,1;-1.0
0_17=1,0;1,0;-1.0
3_491=0,1;0,1;-1.0
3_459=0,1;0,1;-1.0
2_339=1,0;0,1;-1.0
1_248=1,0;0,1;-1.0
4_651=0,1;0,1;-1.0
3_537=1,0;0,1;-1.0
5_706=1,0;0,1;-1.0
0_84=0,1;0,1;-1.0
1_138=0,1;0,1;-1.0
1_231=1,0;0,1;-1.0
3_508=0,1;0,1;-1.0
3_562=0,1;0,1;-1.0
3_505=0,1;0,1;-1.0
1_239=0,1;0,1;-1.0
2_303=0,1;0,1;-1.0
3_437=1,0;0,1;-1.0
0_122=1,0;0,1;-1.0
5_800=0,1;0,1;-1.0
5_724=0,1;0,1;-1.0
4_590=1,0;0,1;-1.0
3_421=0,1;0,1;-1.0
0_71=1,0;0,1;-1.0
4_620=0,1;0,1;-1.0
4_595=0,1;0,1;-1.0
3_469=1,0;0,1;-1.0
1_232=1,0;0,1;-1.0
3_426=1,0;0,1;-1.0
3_523=0,1;0,1;-1.0
2_279=0,1;0,1;-1.0
5_771=0,1;0,1;-1.0
2_324=0,1;0,1;-1.0
0_52=1,0;0,1;-1.0
4_678=0,1;0,1;-1.0
3_429=0,1;0,1;-1.0
2_377=0,1;0,1;-1.0
3_574=0,1;0,1;-1.0
0_111=1,0;0,1;-1.0
2_285=0,1;0,1;-1.0
3_571=0,1;0,1;-1.0
0_26=1,0;0,1;-1.0
1_159=1,0;0,1;-1.0
0_31=0,1;0,1;-1.0
3_447=0,1;0,1;-1.0
3_578=0,1;0,1;-1.0
1_164=0,1;0,1;-1.0
2_326=0,1;0,1;-1.0
5_713=1,0;0,1;-1.0
2_382=0,1;0,1;-1.0
5_700=0,1;0,1;-1.0
1_172=1,0;0,1;-1.0
1_228=0,1;0,1;-1.0
3_533=0,1;0,1;-1.0
2_319=0,1;0,1;-1.0
2_344=1,0;0,1;-1.0
2_336=1,0;0,1;-1.0
0_62=1,0;0,1;-1.0
1_245=0,1;0,1;-1.0
5_782=1,0;0,1;-1.0
2_353=1,0;0,1;-1.0
5_773=0,1;0,1;-1.0
3_567=0,1;0,1;-1.0
1_189=0,1;0,1;-1.0
1_237=1,0;0,1;-1.0
3_412=0,1;0,1;-1.0
4_691=0,1;0,1;-1.0
2_269=0,1;0,1;-1.0
2_334=0,1;0,1;-1.0
2_374=0,1;0,1;-1.0
3_406=1,0;0,1;-1.0
5_805=0,1;0,1;-1.0
2_321=0,1;0,1;-1.0
3_566=0,1;0,1;-1.0
1_165=1,0;0,1;-1.0
4_613=0,1;0,1;-1.0
2_278=0,1;0,1;-1.0
3_528=0,1;0,1;-1.0
5_737=1,0;0,1;-1.0
2_287=0,1;0,1;-1.0
3_446=0,1;0,1;-1.0
0_103=1,0;0,1;-1.0
5_793=0,1;0,1;-1.0
1_194=0,1;0,1;-1.0
1_163=0,1;0,1;-1.0
3_511=0,1;0,1;-1.0
1_188=0,1;0,1;-1.0
1_143=1,0;0,1;-1.0
1_169=0,1;0,1;-1.0
2_277=0,1;0,1;-1.0
5_817=0,1;0,1;-1.0
2_375=0,1;0,1;-1.0
2_362=0,1;0,1;-1.0
2_384=0,1;0,1;-1.0
0_73=1,0;0,1;-1.0
0_125=0,1;0,1;-1.0
4_686=0,1;0,1;-1.0
0_117=0,1;0,1;-1.0
3_553=0,1;0,1;-1.0
2_392=0,1;0,1;-1.0
1_153=1,0;0,1;-1.0
0_51=0,1;0,1;-1.0
0_43=0,1;0,1;-1.0
4_611=1,0;0,1;-1.0
5_765=1,0;0,1;-1.0
2_327=1,0;0,1;-1.0
3_519=1,0;0,1;-1.0
0_100=0,1;0,1;-1.0
1_180=1,0;0,1;-1.0
1_219=1,0;0,1;-1.0
0_107=1,0;0,1;-1.0
4_582=0,1;0,1;-1.0
0_30=1,0;0,1;-1.0
4_586=0,1;0,1;-1.0
2_297=0,1;0,1;-1.0
3_419=0,1;0,1;-1.0
1_200=1,0;0,1;-1.0
2_388=0,1;0,1;-1.0
0_76=1,0;0,1;-1.0
5_786=1,0;0,1;-1.0
0_101=0,1;0,1;-1.0
5_776=1,0;0,1;-1.0
3_427=0,1;0,1;-1.0
0_50=1,0;1,0;-1.0
4_614=0,1;0,1;-1.0
1_186=0,1;0,1;-1.0
2_337=0,1;0,1;-1.0
4_697=1,0;0,1;-1.0
2_296=1,0;0,1;-1.0
0_3=1,0;0,1;-1.0
1_250=1,0;0,1;-1.0
1_198=1,0;0,1;-1.0
5_751=1,0;0,1;-1.0
5_766=1,0;0,1;-1.0
1_227=1,0;0,1;-1.0
2_386=0,1;0,1;-1.0
1_174=1,0;0,1;-1.0
2_263=0,1;0,1;-1.0
5_815=0,1;0,1;-1.0
1_230=1,0;0,1;-1.0
3_551=0,1;0,1;-1.0
5_730=1,0;0,1;-1.0
5_820=0,1;0,1;-1.0
0_116=1,0;0,1;-1.0
5_777=0,1;0,1;-1.0
1_145=0,1;0,1;-1.0
2_259=0,1;0,1;-1.0
3_536=0,1;0,1;-1.0
2_341=0,1;0,1;-1.0
2_345=0,1;0,1;-1.0
5_733=0,1;0,1;-1.0
4_666=0,1;0,1;-1.0
5_747=1,0;0,1;-1.0
3_428=1,0;0,1;-1.0
3_453=0,1;0,1;-1.0
2_342=0,1;0,1;-1.0
3_440=0,1;0,1;-1.0
4_667=1,0;0,1;-1.0
3_481=1,0;0,1;-1.0
1_223=0,1;0,1;-1.0
5_803=0,1;0,1;-1.0
1_168=1,0;0,1;-1.0
5_709=0,1;0,1;-1.0
5_791=1,0;0,1;-1.0
2_376=0,1;0,1;-1.0
5_759=0,1;0,1;-1.0
5_756=1,0;0,1;-1.0
3_495=1,0;0,1;-1.0
5_744=0,1;0,1;-1.0
2_399=0,1;0,1;-1.0
0_114=1,0;0,1;-1.0
5_758=1,0;0,1;-1.0
4_624=0,1;0,1;-1.0
3_513=0,1;0,1;-1.0
3_436=1,0;0,1;-1.0
3_455=1,0;0,1;-1.0
2_323=0,1;0,1;-1.0
5_749=0,1;0,1;-1.0
4_593=0,1;0,1;-1.0
4_619=0,1;0,1;-1.0
5_702=1,0;0,1;-1.0
5_740=1,0;0,1;-1.0
1_216=1,0;0,1;-1.0
5_717=0,1;0,1;-1.0
5_707=0,1;0,1;-1.0
2_320=0,1;0,1;-1.0
3_411=0,1;0,1;-1.0
4_670=1,0;0,1;-1.0
4_698=1,0;0,1;-1.0
5_787=1,0;0,1;-1.0
0_83=0,1;0,1;-1.0
4_637=1,0;0,1;-1.0
2_289=0,1;0,1;-1.0
0_21=0,1;0,1;-1.0
4_663=0,1;0,1;-1.0
3_558=0,1;0,1;-1.0
5_774=1,0;0,1;-1.0
4_652=0,1;0,1;-1.0
5_789=0,1;0,1;-1.0
4_690=0,1;0,1;-1.0
1_161=1,0;0,1;-1.0
1_187=1,0;0,1;-1.0
0_129=1,0;0,1;-1.0
5_797=1,0;0,1;-1.0
1_233=1,0;0,1;-1.0
2_373=0,1;0,1;-1.0
4_609=1,0;0,1;-1.0
0_64=1,0;0,1;-1.0
0_37=0,1;0,1;-1.0
0_28=0,1;0,1;-1.0
3_538=1,0;0,1;-1.0
3_556=0,1;0,1;-1.0
5_742=0,1;0,1;-1.0
0_2=1,0;0,1;-1.0
1_155=0,1;0,1;-1.0
0_60=1,0;0,1;-1.0
5_818=1,0;0,1;-1.0
3_416=1,0;0,1;-1.0
2_363=0,1;0,1;-1.0
3_518=0,1;0,1;-1.0
4_685=0,1;0,1;-1.0
3_555=0,1;0,1;-1.0
5_745=1,0;0,1;-1.0
0_27=1,0;1,0;-1.0
3_422=0,1;0,1;-1.0
4_681=1,0;0,1;-1.0
4_583=0,1;0,1;-1.0
5_781=0,1;0,1;-1.0
0_81=1,0;0,1;-1.0
2_312=1,0;0,1;-1.0
5_732=0,1;0,1;-1.0
4_664=0,1;0,1;-1.0
0_58=0,1;0,1;-1.0
3_463=0,1;0,1;-1.0
4_672=0,1;0,1;-1.0
5_761=0,1;0,1;-1.0
2_260=0,1;0,1;-1.0
2_284=0,1;0,1;-1.0
5_769=0,1;0,1;-1.0
3_525=0,1;0,1;-1.0
5_763=0,1;0,1;-1.0
4_692=0,1;0,1;-1.0
5_699=1,0;0,1;-1.0
0_46=1,0;0,1;-1.0
2_395=0,1;0,1;-1.0
2_310=0,1;0,1;-1.0
3_529=0,1;0,1;-1.0
1_140=0,1;0,1;-1.0
5_775=0,1;0,1;-1.0
3_570=0,1;0,1;-1.0
2_351=0,1;0,1;-1.0
3_405=0,1;0,1;-1.0
2_271=0,1;0,1;-1.0
3_438=1,0;0,1;-1.0
3_493=0,1;0,1;-1.0
1_191=1,0;0,1;-1.0
3_506=0,1;0,1;-1.0
2_393=0,1;0,1;-1.0
3_524=1,0;0,1;-1.0
4_631=1,0;0,1;-1.0
4_694=0,1;0,1;-1.0
2_381=0,1;0,1;-1.0
0_120=0,1;0,1;-1.0
0_98=0,1;0,1;-1.0
4_662=1,0;0,1;-1.0
5_795=0,1;0,1;-1.0
4_641=1,0;0,1;-1.0
5_754=0,1;0,1;-1.0
3_445=1,0;0,1;-1.0
5_715=0,1;0,1;-1.0
0_68=1,0;0,1;-1.0
4_660=1,0;0,1;-1.0
0_11=0,1;0,1;-1.0
1_196=1,0;0,1;-1.0
3_475=0,1;0,1;-1.0
0_80=0,1;0,1;-1.0
2_292=0,1;0,1;-1.0
3_478=0,1;0,1;-1.0
4_605=0,1;0,1;-1.0
5_710=1,0;0,1;-1.0
3_564=1,0;0,1;-1.0
4_584=0,1;0,1;-1.0
5_790=0,1;0,1;-1.0
0_119=0,1;0,1;-1.0
0_118=0,1;0,1;-1.0
1_193=1,0;0,1;-1.0
5_718=0,1;0,1;-1.0
3_434=1,0;0,1;-1.0
0_69=1,0;0,1;-1.0
1_229=1,0;0,1;-1.0
1_220=1,0;0,1;-1.0
5_785=1,0;0,1;-1.0
2_346=0,1;0,1;-1.0
1_150=0,1;0,1;-1.0
4_621=1,0;0,1;-1.0
3_402=0,1;0,1;-1.0
1_157=0,1;0,1;-1.0
2_396=0,1;0,1;-1.0
3_444=0,1;0,1;-1.0
2_350=0,1;0,1;-1.0
2_361=0,1;0,1;-1.0
3_542=0,1;0,1;-1.0
3_471=0,1;0,1;-1.0
3_484=0,1;0,1;-1.0
2_265=0,1;0,1;-1.0
3_559=1,0;0,1;-1.0
2_257=0,1;0,1;-1.0
2_385=0,1;0,1;-1.0
1_156=1,0;0,1;-1.0
0_85=1,0;0,1;-1.0
1_236=0,1;0,1;-1.0
5_760=0,1;0,1;-1.0
4_657=0,1;0,1;-1.0
4_693=0,1;0,1;-1.0
0_54=1,0;0,1;-1.0
4_636=0,1;0,1;-1.0
2_317=0,1;0,1;-1.0
2_343=0,1;0,1;-1.0
3_534=0,1;0,1;-1.0
2_370=0,1;0,1;-1.0
0_4=1,0;0,1;-1.0
0_130=0,1;0,1;-1.0
3_479=0,1;0,1;-1.0
5_808=1,0;0,1;-1.0
4_633=0,1;0,1;-1.0
2_391=0,1;0,1;-1.0
2_340=0,1;0,1;-1.0
3_452=0,1;0,1;-1.0
3_541=1,0;0,1;-1.0
0_66=1,0;0,1;-1.0
2_348=0,1;0,1;-1.0
4_598=1,0;0,1;-1.0
4_607=0,1;0,1;-1.0
1_197=0,1;0,1;-1.0
3_545=0,1;0,1;-1.0
4_581=0,1;0,1;-1.0
3_520=1,0;0,1;-1.0
2_280=1,0;0,1;-1.0
0_94=0,1;0,1;-1.0
5_722=0,1;0,1;-1.0
2_299=0,1;0,1;-1.0
5_755=0,1;0,1;-1.0
3_552=0,1;0,1;-1.0
1_182=1,0;0,1;-1.0
2_276=0,1;0,1;-1.0
3_517=0,1;0,1;-1.0
2_349=0,1;0,1;-1.0
0_1=0,1;0,1;-1.0
3_485=0,1;0,1;-1.0
4_682=0,1;0,1;-1.0
1_179=1,0;0,1;-1.0
1_244=0,1;0,1;-1.0
3_477=0,1;0,1;-1.0
0_87=1,0;0,1;-1.0
2_397=0,1;0,1;-1.0
3_456=0,1;0,1;-1.0
2_332=0,1;0,1;-1.0
4_638=0,1;0,1;-1.0
0_115=0,1;0,1;-1.0
4_585=0,1;0,1;-1.0
3_500=0,1;0,1;-1.0
2_258=1,0;0,1;-1.0
5_767=0,1;0,1;-1.0
