#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Thu Apr 28 16:42:04 CEST 2016
10085.xml=0,0,1;0,0,1;-1.0
tweets221.xml=0,0,1;0,0,1;-1.0
tweets162.xml=0,0,1;0,0,1;-1.0
tweets327.xml=0,0,1;0,0,1;-1.0
10190.xml=0,0,1;0,0,1;-1.0
tweets432.xml=0,0,1;0,0,1;-1.0
10105.xml=0,0,1;0,0,1;-1.0
tweets373.xml=0,0,1;0,0,1;-1.0
10046.xml=0,0,1;0,0,1;-1.0
tweets123.xml=0,0,1;0,0,1;-1.0
10151.xml=0,0,1;0,0,1;-1.0
10092.xml=0,0,1;0,0,1;-1.0
tweets334.xml=0,0,1;0,0,1;-1.0
10007.xml=0,0,1;0,0,1;-1.0
tweets604.xml=0,0,1;0,0,1;-1.0
10112.xml=0,0,1;0,0,1;-1.0
tweets380.xml=0,0,1;0,0,1;-1.0
10053.xml=0,0,1;0,0,1;-1.0
10218.xml=0,0,1;0,0,1;-1.0
tweets130.xml=0,0,1;0,0,1;-1.0
tweets597.xml=0,0,1;0,0,1;-1.0
tweets288.xml=0,0,1;0,0,1;-1.0
tweets400.xml=0,0,1;0,0,1;-1.0
tweets341.xml=0,0,1;0,0,1;-1.0
10014.xml=0,0,1;0,0,1;-1.0
tweets499.xml=0,0,1;0,0,1;-1.0
tweets611.xml=0,0,1;0,0,1;-1.0
tweets308.xml=0,0,1;0,1,0;-1.0
10060.xml=0,0,1;0,0,1;-1.0
tweets249.xml=0,0,1;0,0,1;-1.0
tweets519.xml=0,0,1;0,0,1;-1.0
tweets295.xml=0,0,1;0,0,1;-1.0
10021.xml=0,0,1;0,0,1;-1.0
tweets565.xml=0,0,1;0,0,1;-1.0
10179.xml=0,0,1;0,0,1;-1.0
tweets315.xml=0,0,1;0,0,1;-1.0
tweets256.xml=0,0,1;0,0,1;-1.0
tweets197.xml=0,0,1;0,0,1;-1.0
tweets526.xml=0,0,1;0,0,1;-1.0
tweets467.xml=0,0,1;0,0,1;-1.0
tweets217.xml=0,0,1;0,0,1;-1.0
tweets158.xml=0,0,1;0,0,1;-1.0
10186.xml=0,0,1;0,0,1;-1.0
tweets263.xml=0,0,1;0,0,1;-1.0
tweets428.xml=0,0,1;0,0,1;-1.0
tweets369.xml=0,0,1;0,0,1;-1.0
tweets119.xml=0,0,1;0,0,1;-1.0
tweets533.xml=0,0,1;0,0,1;-1.0
tweets474.xml=0,0,1;0,0,1;-1.0
10147.xml=0,0,1;0,0,1;-1.0
10088.xml=0,0,1;0,0,1;-1.0
tweets224.xml=0,0,1;0,0,1;-1.0
10200.xml=0,0,1;0,0,1;-1.0
tweets165.xml=0,0,1;0,0,1;-1.0
10193.xml=0,0,1;0,0,1;-1.0
tweets270.xml=0,0,1;0,0,1;-1.0
tweets435.xml=0,0,1;0,0,1;-1.0
10108.xml=0,0,1;0,0,1;-1.0
tweets376.xml=0,0,1;0,0,1;-1.0
10049.xml=0,0,1;0,0,1;-1.0
tweets126.xml=0,0,1;0,0,1;-1.0
tweets540.xml=0,0,1;0,0,1;-1.0
tweets481.xml=0,0,1;0,0,1;-1.0
10154.xml=0,0,1;0,0,1;-1.0
10095.xml=0,0,1;0,0,1;-1.0
tweets231.xml=0,0,1;0,0,1;-1.0
tweets337.xml=0,0,1;0,0,1;-1.0
tweets172.xml=0,0,1;0,0,1;-1.0
tweets501.xml=0,0,1;0,0,1;-1.0
tweets442.xml=0,0,1;0,0,1;-1.0
tweets607.xml=0,0,1;0,0,1;-1.0
10115.xml=0,0,1;0,0,1;-1.0
tweets383.xml=0,0,1;0,0,1;-1.0
10056.xml=0,0,1;0,0,1;-1.0
tweets133.xml=0,0,1;0,0,1;-1.0
10161.xml=0,0,1;0,0,1;-1.0
tweets403.xml=0,0,1;0,0,1;-1.0
tweets344.xml=0,0,1;0,0,1;-1.0
10017.xml=0,0,1;0,0,1;-1.0
10122.xml=0,0,1;0,0,1;-1.0
tweets390.xml=0,0,1;0,0,1;-1.0
10063.xml=0,0,1;0,0,1;-1.0
tweets140.xml=0,0,1;0,0,1;-1.0
tweets298.xml=0,0,1;0,0,1;-1.0
tweets410.xml=0,0,1;0,0,1;-1.0
tweets351.xml=0,0,1;0,0,1;-1.0
10024.xml=0,0,1;0,0,1;-1.0
tweets101.xml=0,0,1;0,0,1;-1.0
tweets568.xml=0,0,1;0,0,1;-1.0
tweets318.xml=0,0,1;0,0,1;-1.0
tweets259.xml=0,0,1;0,0,1;-1.0
10070.xml=0,0,1;0,0,1;-1.0
tweets529.xml=0,0,1;0,0,1;-1.0
10031.xml=0,0,1;0,0,1;-1.0
tweets575.xml=0,0,1;0,0,1;-1.0
10189.xml=0,0,1;0,0,1;-1.0
tweets266.xml=0,0,1;0,0,1;-1.0
tweets536.xml=0,0,1;0,0,1;-1.0
tweets477.xml=0,0,1;0,0,1;-1.0
10203.xml=0,0,1;0,0,1;-1.0
tweets227.xml=0,0,1;0,0,1;-1.0
tweets168.xml=0,0,1;0,0,1;-1.0
tweets582.xml=0,0,1;0,0,1;-1.0
10196.xml=0,0,1;0,0,1;-1.0
tweets438.xml=0,0,1;0,0,1;-1.0
tweets273.xml=0,0,1;0,0,1;-1.0
tweets379.xml=0,0,1;0,0,1;-1.0
tweets129.xml=0,0,1;0,0,1;-1.0
tweets543.xml=0,0,1;0,0,1;-1.0
tweets484.xml=0,0,1;0,0,1;-1.0
10157.xml=0,0,1;0,0,1;-1.0
10098.xml=0,0,1;0,0,1;-1.0
10210.xml=0,0,1;0,0,1;-1.0
tweets234.xml=0,0,1;0,0,1;-1.0
tweets175.xml=0,0,1;0,0,1;-1.0
tweets504.xml=0,0,1;0,0,1;-1.0
tweets280.xml=0,0,1;0,0,1;-1.0
tweets445.xml=0,0,1;0,0,1;-1.0
10118.xml=0,0,1;0,0,1;-1.0
tweets386.xml=0,0,1;0,0,1;-1.0
10059.xml=0,0,1;0,0,1;-1.0
tweets136.xml=0,0,1;0,0,1;-1.0
tweets550.xml=0,0,1;0,0,1;-1.0
tweets491.xml=0,0,1;0,0,1;-1.0
10164.xml=0,0,1;0,0,1;-1.0
tweets300.xml=0,0,1;0,0,1;-1.0
tweets406.xml=0,0,1;0,0,1;-1.0
tweets241.xml=0,0,1;0,0,1;-1.0
tweets347.xml=0,0,1;0,0,1;-1.0
tweets182.xml=0,0,1;0,0,1;-1.0
tweets511.xml=0,0,1;0,0,1;-1.0
tweets452.xml=0,0,1;0,0,1;-1.0
10125.xml=0,0,1;0,0,1;-1.0
tweets393.xml=0,0,1;0,0,1;-1.0
10066.xml=0,0,1;0,0,1;-1.0
tweets202.xml=0,0,1;0,0,1;-1.0
tweets143.xml=0,0,1;0,0,1;-1.0
10171.xml=0,0,1;0,0,1;-1.0
tweets413.xml=0,0,1;0,0,1;-1.0
tweets354.xml=0,0,1;1,0,0;-1.0
10027.xml=0,0,1;0,0,1;-1.0
tweets104.xml=0,0,1;0,0,1;-1.0
10132.xml=0,0,1;0,0,1;-1.0
10073.xml=0,0,1;0,0,1;-1.0
tweets150.xml=0,0,1;0,0,1;-1.0
tweets420.xml=0,0,1;0,0,1;-1.0
tweets361.xml=0,0,1;0,0,1;-1.0
10034.xml=0,0,1;0,0,1;-1.0
tweets111.xml=0,0,1;0,0,1;-1.0
tweets578.xml=0,0,1;0,0,1;-1.0
tweets269.xml=0,0,1;0,0,1;-1.0
10080.xml=0,0,1;0,0,1;-1.0
tweets322.xml=0,0,1;0,0,1;-1.0
tweets539.xml=0,0,1;0,0,1;-1.0
10100.xml=0,0,1;0,0,1;-1.0
10041.xml=0,0,1;0,0,1;-1.0
10206.xml=0,0,1;0,0,1;-1.0
tweets585.xml=0,0,1;0,0,1;-1.0
10199.xml=0,0,1;0,0,1;-1.0
tweets276.xml=0,0,1;0,0,1;-1.0
10002.xml=0,0,1;0,0,1;-1.0
tweets546.xml=0,0,1;0,0,1;-1.0
tweets487.xml=0,0,1;0,0,1;-1.0
10213.xml=0,0,1;0,0,1;-1.0
tweets237.xml=0,0,1;0,0,1;-1.0
tweets178.xml=0,0,1;0,0,1;-1.0
tweets592.xml=0,0,1;0,0,1;-1.0
tweets507.xml=0,0,1;0,0,1;-1.0
tweets283.xml=0,0,1;0,0,1;-1.0
tweets389.xml=0,0,1;0,0,1;-1.0
tweets139.xml=0,0,1;0,0,1;-1.0
tweets553.xml=0,0,1;0,0,1;-1.0
tweets494.xml=0,0,1;0,0,1;-1.0
10167.xml=0,0,1;0,0,1;-1.0
tweets303.xml=0,0,1;0,0,1;-1.0
tweets409.xml=0,0,1;0,0,1;-1.0
tweets244.xml=0,0,1;0,0,1;-1.0
10220.xml=0,0,1;0,0,1;-1.0
tweets185.xml=0,0,1;0,1,0;-1.0
tweets514.xml=0,0,1;0,0,1;-1.0
tweets455.xml=0,0,1;0,0,1;-1.0
tweets290.xml=0,0,1;0,0,1;-1.0
tweets396.xml=0,0,1;0,0,1;-1.0
10128.xml=0,0,1;0,0,1;-1.0
10069.xml=0,0,1;0,0,1;-1.0
tweets205.xml=0,0,1;0,0,1;-1.0
tweets146.xml=0,0,1;0,0,1;-1.0
10174.xml=0,0,1;0,0,1;-1.0
tweets310.xml=0,0,1;0,0,1;-1.0
tweets416.xml=0,0,1;0,0,1;-1.0
tweets251.xml=0,0,1;0,0,1;-1.0
tweets192.xml=0,0,1;0,0,1;-1.0
tweets357.xml=0,0,1;0,0,1;-1.0
tweets107.xml=0,0,1;0,0,1;-1.0
tweets521.xml=0,0,1;0,0,1;-1.0
tweets462.xml=0,0,1;0,0,1;-1.0
10135.xml=0,0,1;0,0,1;-1.0
10076.xml=0,0,1;0,0,1;-1.0
tweets212.xml=0,0,1;0,0,1;-1.0
tweets153.xml=0,0,1;0,0,1;-1.0
10181.xml=0,0,1;0,0,1;-1.0
tweets423.xml=0,0,1;0,0,1;-1.0
tweets364.xml=0,0,1;0,0,1;-1.0
10037.xml=0,0,1;0,0,1;-1.0
tweets114.xml=0,0,1;0,0,1;-1.0
10142.xml=0,0,1;0,0,1;-1.0
10083.xml=0,0,1;0,0,1;-1.0
tweets325.xml=0,0,1;0,0,1;-1.0
tweets160.xml=0,0,1;0,0,1;-1.0
tweets430.xml=0,0,1;0,0,1;-1.0
tweets371.xml=0,0,1;0,0,1;-1.0
10103.xml=0,0,1;0,0,1;-1.0
10044.xml=0,0,1;0,0,1;-1.0
10209.xml=0,0,1;0,0,1;-1.0
tweets121.xml=0,0,1;0,0,1;-1.0
tweets588.xml=0,0,1;0,0,1;-1.0
tweets279.xml=0,0,1;0,0,1;-1.0
10090.xml=0,0,1;0,0,1;-1.0
tweets332.xml=0,0,1;0,0,1;-1.0
10005.xml=0,0,1;0,0,1;-1.0
tweets549.xml=0,0,1;0,0,1;-1.0
tweets602.xml=0,0,1;0,0,1;-1.0
10110.xml=0,0,1;0,0,1;-1.0
10051.xml=0,0,1;1,0,0;-1.0
10216.xml=0,0,1;0,0,1;-1.0
tweets595.xml=0,0,1;0,0,1;-1.0
tweets286.xml=0,0,1;0,0,1;-1.0
10012.xml=0,0,1;0,0,1;-1.0
tweets556.xml=0,0,1;0,0,1;-1.0
tweets497.xml=0,0,1;0,0,1;-1.0
tweets306.xml=0,0,1;0,0,1;-1.0
tweets247.xml=0,0,1;0,0,1;-1.0
tweets188.xml=0,0,1;0,0,1;-1.0
tweets517.xml=0,0,1;0,0,1;-1.0
tweets293.xml=0,0,1;0,0,1;-1.0
tweets458.xml=0,0,1;0,0,1;-1.0
tweets399.xml=0,0,1;0,0,1;-1.0
tweets208.xml=0,0,1;0,0,1;-1.0
tweets149.xml=0,0,1;0,0,1;-1.0
tweets563.xml=0,0,1;0,0,1;-1.0
10177.xml=0,0,1;0,0,1;-1.0
tweets313.xml=0,0,1;0,0,1;-1.0
tweets254.xml=0,0,1;0,0,1;-1.0
tweets419.xml=0,0,1;0,0,1;-1.0
tweets524.xml=0,0,1;0,0,1;-1.0
tweets465.xml=0,0,1;0,0,1;-1.0
10138.xml=0,0,1;0,0,1;-1.0
10079.xml=0,0,1;0,0,1;-1.0
tweets215.xml=0,0,1;0,0,1;-1.0
tweets156.xml=0,0,1;0,0,1;-1.0
tweets570.xml=0,0,1;1,0,0;-1.0
10184.xml=0,0,1;0,0,1;-1.0
tweets426.xml=0,0,1;0,0,1;-1.0
tweets261.xml=0,0,1;0,0,1;-1.0
tweets367.xml=0,0,1;0,0,1;-1.0
tweets117.xml=0,0,1;0,0,1;-1.0
tweets531.xml=0,0,1;0,0,1;-1.0
tweets472.xml=0,0,1;0,0,1;-1.0
10145.xml=0,0,1;0,0,1;-1.0
10086.xml=0,0,1;0,0,1;-1.0
tweets222.xml=0,0,1;0,1,0;-1.0
tweets328.xml=0,0,1;0,0,1;-1.0
tweets163.xml=0,0,1;0,0,1;-1.0
10191.xml=0,0,1;0,0,1;-1.0
tweets433.xml=0,0,1;0,0,1;-1.0
tweets374.xml=0,0,1;0,0,1;-1.0
10106.xml=0,0,1;0,0,1;-1.0
10047.xml=0,0,1;0,0,1;-1.0
tweets124.xml=0,0,1;0,0,1;-1.0
10152.xml=0,0,1;0,0,1;-1.0
10093.xml=0,0,1;0,0,1;-1.0
tweets170.xml=0,0,1;0,0,1;-1.0
tweets335.xml=0,0,1;0,0,1;-1.0
10008.xml=0,0,1;0,0,1;-1.0
tweets440.xml=0,0,1;0,0,1;-1.0
tweets605.xml=0,0,1;0,0,1;-1.0
10113.xml=0,0,1;0,0,1;-1.0
tweets381.xml=0,0,1;0,0,1;-1.0
10054.xml=0,0,1;0,0,1;-1.0
10219.xml=0,0,1;0,0,1;-1.0
tweets131.xml=0,0,1;0,0,1;-1.0
tweets598.xml=0,0,1;0,0,1;-1.0
tweets289.xml=0,0,1;0,0,1;-1.0
tweets401.xml=0,0,1;0,0,1;-1.0
tweets342.xml=0,0,1;0,0,1;-1.0
10015.xml=0,0,1;0,0,1;-1.0
tweets612.xml=0,0,1;0,0,1;-1.0
tweets309.xml=0,0,1;0,0,1;-1.0
10120.xml=0,0,1;0,0,1;-1.0
10061.xml=0,0,1;0,0,1;-1.0
tweets296.xml=0,0,1;0,0,1;-1.0
10022.xml=0,0,1;0,0,1;-1.0
tweets566.xml=0,0,1;0,0,1;-1.0
tweets316.xml=0,0,1;0,0,1;-1.0
tweets257.xml=0,0,1;0,0,1;-1.0
tweets198.xml=0,0,1;0,0,1;-1.0
tweets527.xml=0,0,1;0,0,1;-1.0
tweets468.xml=0,0,1;0,0,1;-1.0
tweets218.xml=0,0,1;0,0,1;-1.0
tweets159.xml=0,0,1;0,0,1;-1.0
tweets573.xml=0,0,1;0,0,1;-1.0
10187.xml=0,0,1;0,0,1;-1.0
tweets264.xml=0,0,1;0,0,1;-1.0
tweets429.xml=0,0,1;0,0,1;-1.0
tweets475.xml=0,0,1;0,0,1;-1.0
10148.xml=0,0,1;0,0,1;-1.0
10089.xml=0,0,1;0,0,1;-1.0
tweets225.xml=0,0,1;0,0,1;-1.0
10201.xml=0,0,1;0,0,1;-1.0
tweets166.xml=0,0,1;0,0,1;-1.0
tweets580.xml=0,0,1;0,0,1;-1.0
10194.xml=0,0,1;0,0,1;-1.0
tweets271.xml=0,0,1;0,0,1;-1.0
tweets436.xml=0,0,1;0,0,1;-1.0
10109.xml=0,0,1;0,0,1;-1.0
tweets377.xml=0,0,1;0,0,1;-1.0
tweets127.xml=0,0,1;0,0,1;-1.0
tweets541.xml=0,0,1;0,0,1;-1.0
tweets482.xml=0,0,1;0,0,1;-1.0
10155.xml=0,0,1;0,0,1;-1.0
10096.xml=0,0,1;0,0,1;-1.0
tweets232.xml=0,0,1;0,0,1;-1.0
tweets338.xml=0,0,1;0,0,1;-1.0
tweets173.xml=0,0,1;0,0,1;-1.0
tweets502.xml=0,0,1;0,0,1;-1.0
tweets443.xml=0,0,1;0,0,1;-1.0
tweets608.xml=0,0,1;0,0,1;-1.0
10116.xml=0,0,1;0,0,1;-1.0
tweets384.xml=0,0,1;0,0,1;-1.0
10057.xml=0,0,1;0,0,1;-1.0
tweets134.xml=0,0,1;0,0,1;-1.0
10162.xml=0,0,1;0,0,1;-1.0
tweets404.xml=0,0,1;0,0,1;-1.0
tweets180.xml=0,0,1;0,0,1;-1.0
tweets345.xml=0,0,1;0,0,1;-1.0
10018.xml=0,0,1;0,0,1;-1.0
tweets450.xml=0,0,1;0,0,1;-1.0
10123.xml=0,0,1;0,0,1;-1.0
tweets391.xml=0,0,1;0,0,1;-1.0
10064.xml=0,0,1;0,0,1;-1.0
tweets200.xml=0,0,1;0,0,1;-1.0
tweets141.xml=0,0,1;0,0,1;-1.0
tweets299.xml=0,0,1;0,0,1;-1.0
tweets411.xml=0,0,1;0,0,1;-1.0
tweets352.xml=0,0,1;0,0,1;-1.0
10025.xml=0,0,1;0,0,1;-1.0
tweets102.xml=0,0,1;0,0,1;-1.0
tweets569.xml=0,0,1;0,0,1;-1.0
10130.xml=0,0,1;0,0,1;-1.0
10071.xml=0,0,1;0,0,1;-1.0
10032.xml=0,0,1;0,0,1;-1.0
tweets576.xml=0,0,1;0,0,1;-1.0
tweets267.xml=0,0,1;0,0,1;-1.0
tweets320.xml=0,0,1;0,0,1;-1.0
tweets537.xml=0,0,1;0,0,1;-1.0
tweets478.xml=0,0,1;0,0,1;-1.0
10204.xml=0,0,1;0,0,1;-1.0
tweets228.xml=0,0,1;0,0,1;-1.0
tweets169.xml=0,0,1;0,0,1;-1.0
tweets583.xml=0,0,1;0,0,1;-1.0
10197.xml=0,0,1;0,0,1;-1.0
tweets274.xml=0,0,1;0,0,1;-1.0
tweets439.xml=0,0,1;0,0,1;-1.0
tweets544.xml=0,0,1;0,0,1;-1.0
tweets485.xml=0,0,1;0,0,1;-1.0
10158.xml=0,0,1;0,0,1;-1.0
10099.xml=0,0,1;0,0,1;-1.0
10211.xml=0,0,1;0,0,1;-1.0
tweets235.xml=0,0,1;0,0,1;-1.0
tweets176.xml=0,0,1;0,0,1;-1.0
tweets590.xml=0,0,1;0,0,1;-1.0
tweets505.xml=0,0,1;0,0,1;-1.0
tweets281.xml=0,0,1;0,0,1;-1.0
10119.xml=0,0,1;0,0,1;-1.0
tweets387.xml=0,0,1;0,0,1;-1.0
tweets137.xml=0,0,1;0,0,1;-1.0
tweets551.xml=0,0,1;0,0,1;-1.0
tweets492.xml=0,0,1;0,0,1;-1.0
10165.xml=0,0,1;0,0,1;-1.0
tweets301.xml=0,0,1;0,0,1;-1.0
tweets407.xml=0,0,1;0,0,1;-1.0
tweets242.xml=0,0,1;0,0,1;-1.0
tweets183.xml=0,0,1;0,0,1;-1.0
tweets348.xml=0,0,1;0,0,1;-1.0
tweets512.xml=0,0,1;0,0,1;-1.0
tweets453.xml=0,0,1;0,0,1;-1.0
tweets394.xml=0,0,1;0,0,1;-1.0
10126.xml=0,0,1;0,0,1;-1.0
10067.xml=0,0,1;0,0,1;-1.0
tweets203.xml=0,0,1;0,0,1;-1.0
tweets144.xml=0,0,1;0,0,1;-1.0
10172.xml=0,0,1;0,0,1;-1.0
tweets414.xml=0,0,1;0,0,1;-1.0
tweets355.xml=0,0,1;0,0,1;-1.0
tweets190.xml=0,0,1;0,0,1;-1.0
10028.xml=0,0,1;0,1,0;-1.0
tweets105.xml=0,0,1;0,0,1;-1.0
tweets460.xml=0,0,1;0,0,1;-1.0
10133.xml=0,0,1;0,0,1;-1.0
10074.xml=0,0,1;0,0,1;-1.0
tweets210.xml=0,0,1;0,0,1;-1.0
tweets151.xml=0,0,1;0,0,1;-1.0
tweets421.xml=0,0,1;0,0,1;-1.0
tweets362.xml=0,0,1;0,0,1;-1.0
10035.xml=0,0,1;0,0,1;-1.0
tweets112.xml=0,0,1;0,0,1;-1.0
10140.xml=0,0,1;0,0,1;-1.0
10081.xml=0,0,1;0,0,1;-1.0
tweets323.xml=0,0,1;0,0,1;-1.0
10101.xml=0,0,1;0,0,1;-1.0
10207.xml=0,0,1;0,0,1;-1.0
10042.xml=0,0,1;0,0,1;-1.0
tweets586.xml=0,0,1;0,0,1;-1.0
tweets277.xml=0,0,1;0,0,1;-1.0
tweets330.xml=0,0,1;0,0,1;-1.0
10003.xml=0,0,1;0,0,1;-1.0
tweets547.xml=0,0,1;0,0,1;-1.0
tweets488.xml=0,0,1;0,0,1;-1.0
tweets600.xml=0,0,1;0,0,1;-1.0
tweets238.xml=0,0,1;0,0,1;-1.0
10214.xml=0,0,1;0,0,1;-1.0
tweets179.xml=0,0,1;0,0,1;-1.0
tweets593.xml=0,0,1;0,0,1;-1.0
tweets508.xml=0,0,1;0,0,1;-1.0
tweets284.xml=0,0,1;0,0,1;-1.0
tweets449.xml=0,0,1;0,0,1;-1.0
10010.xml=0,0,1;0,0,1;-1.0
tweets554.xml=0,0,1;0,0,1;-1.0
tweets495.xml=0,0,1;0,0,1;-1.0
10168.xml=0,0,1;0,0,1;-1.0
tweets304.xml=0,0,1;0,0,1;-1.0
tweets186.xml=0,0,1;0,0,1;-1.0
tweets515.xml=0,0,1;0,0,1;-1.0
tweets456.xml=0,0,1;0,0,1;-1.0
tweets291.xml=0,0,1;0,0,1;-1.0
10129.xml=0,0,1;0,0,1;-1.0
tweets397.xml=0,0,1;0,0,1;-1.0
tweets206.xml=0,0,1;0,0,1;-1.0
tweets147.xml=0,0,1;0,0,1;-1.0
tweets561.xml=0,0,1;0,0,1;-1.0
10175.xml=0,0,1;0,0,1;-1.0
tweets311.xml=0,0,1;0,0,1;-1.0
tweets417.xml=0,0,1;0,0,1;-1.0
tweets252.xml=0,0,1;0,0,1;-1.0
tweets193.xml=0,0,1;0,0,1;-1.0
tweets358.xml=0,0,1;0,0,1;-1.0
tweets108.xml=0,0,1;0,0,1;-1.0
tweets522.xml=0,0,1;0,0,1;-1.0
tweets463.xml=0,0,1;0,0,1;-1.0
10136.xml=0,0,1;0,0,1;-1.0
10077.xml=0,0,1;0,0,1;-1.0
tweets213.xml=0,0,1;0,0,1;-1.0
tweets154.xml=0,0,1;0,0,1;-1.0
tweets319.xml=0,0,1;0,0,1;-1.0
10182.xml=0,0,1;0,0,1;-1.0
tweets424.xml=0,0,1;0,0,1;-1.0
tweets365.xml=0,0,1;0,0,1;-1.0
10038.xml=0,0,1;0,0,1;-1.0
tweets115.xml=0,0,1;0,0,1;-1.0
tweets470.xml=0,0,1;0,0,1;-1.0
10143.xml=0,0,1;0,0,1;-1.0
10084.xml=0,0,1;1,0,0;-1.0
tweets220.xml=0,0,1;0,0,1;-1.0
tweets161.xml=0,0,1;0,0,1;-1.0
tweets431.xml=0,0,1;0,0,1;-1.0
10104.xml=0,0,1;0,1,0;-1.0
tweets372.xml=0,0,1;0,0,1;-1.0
10045.xml=0,0,1;0,0,1;-1.0
tweets122.xml=0,0,1;0,0,1;-1.0
tweets589.xml=0,0,1;0,0,1;-1.0
10150.xml=0,0,1;0,0,1;-1.0
10091.xml=0,0,1;0,0,1;-1.0
tweets333.xml=0,0,1;0,0,1;-1.0
10006.xml=0,0,1;0,0,1;-1.0
tweets603.xml=0,0,1;0,0,1;-1.0
10111.xml=0,0,1;0,0,1;-1.0
10052.xml=0,0,1;0,0,1;-1.0
10217.xml=0,0,1;0,0,1;-1.0
tweets596.xml=0,0,1;0,0,1;-1.0
tweets287.xml=0,0,1;0,0,1;-1.0
tweets340.xml=0,0,1;0,0,1;-1.0
10013.xml=0,0,1;0,0,1;-1.0
tweets557.xml=0,0,1;0,0,1;-1.0
tweets498.xml=0,0,1;0,0,1;-1.0
tweets610.xml=0,0,1;0,0,1;-1.0
tweets307.xml=0,0,1;0,0,1;-1.0
tweets248.xml=0,0,1;0,0,1;-1.0
tweets189.xml=0,0,1;0,0,1;-1.0
tweets518.xml=0,0,1;0,0,1;-1.0
tweets294.xml=0,0,1;0,0,1;-1.0
tweets459.xml=0,0,1;0,0,1;-1.0
tweets209.xml=0,0,1;0,0,1;-1.0
10020.xml=0,0,1;0,0,1;-1.0
10178.xml=0,0,1;0,0,1;-1.0
tweets314.xml=0,0,1;0,0,1;-1.0
tweets255.xml=0,0,1;0,0,1;-1.0
tweets196.xml=0,0,1;0,0,1;-1.0
tweets525.xml=0,0,1;0,0,1;-1.0
tweets466.xml=0,0,1;0,0,1;-1.0
10139.xml=0,0,1;0,0,1;-1.0
tweets216.xml=0,0,1;0,0,1;-1.0
tweets157.xml=0,0,1;0,0,1;-1.0
10185.xml=0,0,1;0,0,1;-1.0
tweets262.xml=0,0,1;0,0,1;-1.0
tweets427.xml=0,0,1;0,0,1;-1.0
tweets368.xml=0,0,1;0,0,1;-1.0
tweets118.xml=0,0,1;0,0,1;-1.0
tweets532.xml=0,0,1;0,0,1;-1.0
10087.xml=0,0,1;0,0,1;-1.0
tweets223.xml=0,0,1;0,0,1;-1.0
tweets329.xml=0,0,1;0,0,1;-1.0
tweets164.xml=0,0,1;0,0,1;-1.0
10192.xml=0,0,1;0,0,1;-1.0
