#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
3_558=0,0,1;0,0,1;-1.0
4_643=0,0,1;1,0,0;-1.0
4_679=1,0,0;0,0,1;-1.0
3_563=0,1,0;0,1,0;-1.0
5_820=1,0,0;0,0,1;-1.0
3_491=0,1,0;0,1,0;-1.0
5_718=0,1,0;0,1,0;-1.0
3_537=1,0,0;1,0,0;-1.0
2_349=0,0,1;0,0,1;-1.0
2_378=0,1,0;0,1,0;-1.0
4_619=0,0,1;0,0,1;-1.0
1_228=0,0,1;0,0,1;-1.0
3_553=0,0,1;0,0,1;-1.0
4_602=0,1,0;0,1,0;-1.0
2_332=0,1,0;0,1,0;-1.0
3_475=0,0,1;0,0,1;-1.0
0_36=1,0,0;1,0,0;-1.0
3_472=1,0,0;1,0,0;-1.0
4_627=1,0,0;0,1,0;-1.0
2_387=0,0,1;0,0,1;-1.0
0_136=0,1,0;0,0,1;-1.0
5_809=0,0,1;0,1,0;-1.0
1_140=0,0,1;0,0,1;-1.0
5_714=0,1,0;0,1,0;-1.0
1_138=0,0,1;0,0,1;-1.0
0_120=0,1,0;1,0,0;-1.0
3_547=1,0,0;1,0,0;-1.0
2_336=1,0,0;1,0,0;-1.0
0_77=1,0,0;0,1,0;-1.0
4_693=0,0,1;0,1,0;-1.0
2_321=0,0,1;0,0,1;-1.0
2_372=1,0,0;0,1,0;-1.0
0_130=0,0,1;0,0,1;-1.0
4_697=0,0,1;0,0,1;-1.0
3_448=0,1,0;1,0,0;-1.0
1_164=0,0,1;0,1,0;-1.0
3_546=1,0,0;1,0,0;-1.0
5_745=0,1,0;0,1,0;-1.0
0_28=0,0,1;0,1,0;-1.0
5_758=0,1,0;0,1,0;-1.0
3_530=0,1,0;1,0,0;-1.0
1_182=0,0,1;0,0,1;-1.0
2_319=0,0,1;0,1,0;-1.0
5_818=0,1,0;1,0,0;-1.0
0_17=0,1,0;0,0,1;-1.0
2_309=1,0,0;0,1,0;-1.0
4_671=0,0,1;0,0,1;-1.0
1_145=0,0,1;0,0,1;-1.0
0_57=1,0,0;0,0,1;-1.0
3_457=0,0,1;0,0,1;-1.0
1_202=0,0,1;0,1,0;-1.0
5_720=0,1,0;0,1,0;-1.0
3_431=0,0,1;0,0,1;-1.0
4_630=1,0,0;0,1,0;-1.0
4_607=1,0,0;1,0,0;-1.0
3_529=0,0,1;0,0,1;-1.0
0_0=0,0,1;0,0,1;-1.0
5_713=0,1,0;0,1,0;-1.0
3_489=0,0,1;0,0,1;-1.0
2_268=0,0,1;1,0,0;-1.0
2_275=0,1,0;0,0,1;-1.0
3_564=0,1,0;1,0,0;-1.0
2_338=0,1,0;0,1,0;-1.0
0_85=0,1,0;0,0,1;-1.0
2_393=0,0,1;0,0,1;-1.0
5_770=1,0,0;0,1,0;-1.0
0_70=0,0,1;1,0,0;-1.0
5_736=0,0,1;0,1,0;-1.0
3_503=0,1,0;0,1,0;-1.0
0_10=1,0,0;0,1,0;-1.0
3_420=0,0,1;0,0,1;-1.0
1_186=0,0,1;0,0,1;-1.0
5_764=0,1,0;1,0,0;-1.0
1_229=1,0,0;0,1,0;-1.0
0_119=1,0,0;0,1,0;-1.0
3_556=0,0,1;0,0,1;-1.0
1_169=0,0,1;0,0,1;-1.0
3_527=0,0,1;0,0,1;-1.0
3_464=0,1,0;1,0,0;-1.0
1_246=0,1,0;0,1,0;-1.0
2_291=0,1,0;0,1,0;-1.0
1_152=0,0,1;1,0,0;-1.0
4_678=0,0,1;0,0,1;-1.0
1_236=1,0,0;0,1,0;-1.0
3_443=0,0,1;1,0,0;-1.0
3_524=0,0,1;1,0,0;-1.0
0_68=1,0,0;1,0,0;-1.0
5_775=1,0,0;1,0,0;-1.0
2_320=0,0,1;1,0,0;-1.0
5_707=0,0,1;1,0,0;-1.0
3_560=0,1,0;0,0,1;-1.0
4_593=0,0,1;1,0,0;-1.0
5_765=0,1,0;0,1,0;-1.0
1_165=0,0,1;0,1,0;-1.0
4_624=0,0,1;0,0,1;-1.0
2_270=1,0,0;1,0,0;-1.0
2_384=0,0,1;0,0,1;-1.0
3_476=0,0,1;0,0,1;-1.0
3_550=0,1,0;0,1,0;-1.0
4_601=1,0,0;1,0,0;-1.0
3_534=0,0,1;1,0,0;-1.0
0_8=0,0,1;0,1,0;-1.0
0_29=0,0,1;0,1,0;-1.0
0_124=0,0,1;0,1,0;-1.0
4_666=1,0,0;0,1,0;-1.0
3_447=0,0,1;0,0,1;-1.0
5_700=0,1,0;0,0,1;-1.0
2_365=0,1,0;0,0,1;-1.0
1_231=0,1,0;0,1,0;-1.0
2_394=0,0,1;0,0,1;-1.0
0_125=1,0,0;0,1,0;-1.0
2_302=0,1,0;1,0,0;-1.0
1_200=0,0,1;0,0,1;-1.0
0_135=0,0,1;0,0,1;-1.0
1_216=0,1,0;1,0,0;-1.0
5_727=0,1,0;1,0,0;-1.0
0_31=0,0,1;0,0,1;-1.0
0_52=0,0,1;0,0,1;-1.0
1_150=0,0,1;0,0,1;-1.0
4_596=0,1,0;1,0,0;-1.0
4_636=0,1,0;1,0,0;-1.0
3_441=0,1,0;0,0,1;-1.0
2_398=0,0,1;0,0,1;-1.0
0_76=0,0,1;0,1,0;-1.0
3_540=0,0,1;0,0,1;-1.0
1_224=0,0,1;0,0,1;-1.0
1_179=0,0,1;0,0,1;-1.0
2_374=0,0,1;0,0,1;-1.0
0_60=0,1,0;0,1,0;-1.0
2_272=0,1,0;1,0,0;-1.0
3_565=0,0,1;0,1,0;-1.0
1_237=0,1,0;0,0,1;-1.0
1_176=0,1,0;0,0,1;-1.0
0_33=0,0,1;0,1,0;-1.0
5_725=0,0,1;1,0,0;-1.0
3_488=0,0,1;0,0,1;-1.0
2_354=1,0,0;0,0,1;-1.0
3_572=0,1,0;1,0,0;-1.0
0_87=0,0,1;0,0,1;-1.0
4_677=1,0,0;1,0,0;-1.0
4_696=1,0,0;0,0,1;-1.0
5_722=1,0,0;0,0,1;-1.0
5_790=1,0,0;1,0,0;-1.0
3_571=1,0,0;1,0,0;-1.0
3_430=1,0,0;0,0,1;-1.0
5_772=0,1,0;0,0,1;-1.0
2_312=0,1,0;0,1,0;-1.0
2_399=0,0,1;0,0,1;-1.0
0_14=0,0,1;0,1,0;-1.0
2_304=1,0,0;0,0,1;-1.0
2_264=1,0,0;1,0,0;-1.0
1_181=1,0,0;0,0,1;-1.0
1_166=0,0,1;0,1,0;-1.0
3_575=0,1,0;0,1,0;-1.0
1_146=1,0,0;0,0,1;-1.0
5_760=0,1,0;0,1,0;-1.0
1_173=1,0,0;1,0,0;-1.0
3_436=0,1,0;0,1,0;-1.0
3_407=1,0,0;1,0,0;-1.0
5_780=0,0,1;0,0,1;-1.0
0_115=1,0,0;1,0,0;-1.0
4_587=0,1,0;1,0,0;-1.0
5_785=0,1,0;0,1,0;-1.0
4_669=0,0,1;0,0,1;-1.0
0_6=1,0,0;1,0,0;-1.0
5_807=1,0,0;0,1,0;-1.0
5_803=1,0,0;0,0,1;-1.0
2_277=1,0,0;1,0,0;-1.0
5_746=0,0,1;1,0,0;-1.0
4_603=0,0,1;0,1,0;-1.0
2_290=1,0,0;1,0,0;-1.0
3_506=0,1,0;0,1,0;-1.0
2_392=0,0,1;0,0,1;-1.0
5_723=0,1,0;1,0,0;-1.0
3_500=0,0,1;0,0,1;-1.0
3_422=0,0,1;0,0,1;-1.0
2_347=1,0,0;1,0,0;-1.0
3_511=0,0,1;1,0,0;-1.0
4_672=0,0,1;0,1,0;-1.0
5_782=0,1,0;0,1,0;-1.0
1_144=0,0,1;0,1,0;-1.0
3_517=0,1,0;1,0,0;-1.0
3_490=0,1,0;1,0,0;-1.0
0_1=0,1,0;0,1,0;-1.0
2_273=0,1,0;1,0,0;-1.0
4_650=0,0,1;0,0,1;-1.0
1_139=0,0,1;0,0,1;-1.0
0_30=0,0,1;1,0,0;-1.0
0_50=0,0,1;0,0,1;-1.0
3_480=0,1,0;0,0,1;-1.0
0_4=1,0,0;0,0,1;-1.0
5_738=0,1,0;0,1,0;-1.0
4_653=1,0,0;1,0,0;-1.0
5_731=0,0,1;0,1,0;-1.0
0_84=1,0,0;0,0,1;-1.0
4_646=0,1,0;0,0,1;-1.0
3_580=0,0,1;0,0,1;-1.0
5_799=1,0,0;0,1,0;-1.0
1_214=0,1,0;0,1,0;-1.0
0_23=0,1,0;0,1,0;-1.0
0_113=0,1,0;0,0,1;-1.0
1_210=0,1,0;0,1,0;-1.0
5_819=0,1,0;0,1,0;-1.0
0_67=0,1,0;1,0,0;-1.0
4_626=1,0,0;0,0,1;-1.0
5_743=0,0,1;0,1,0;-1.0
5_730=0,1,0;0,1,0;-1.0
0_69=1,0,0;0,1,0;-1.0
5_817=0,1,0;1,0,0;-1.0
0_15=1,0,0;0,1,0;-1.0
3_545=0,0,1;0,0,1;-1.0
3_468=0,0,1;0,1,0;-1.0
0_108=0,0,1;0,0,1;-1.0
0_12=0,0,1;0,0,1;-1.0
5_769=0,0,1;0,1,0;-1.0
4_688=0,1,0;0,0,1;-1.0
0_107=0,0,1;0,0,1;-1.0
1_219=1,0,0;1,0,0;-1.0
4_647=1,0,0;1,0,0;-1.0
5_729=0,0,1;0,1,0;-1.0
3_515=0,0,1;0,0,1;-1.0
0_3=0,0,1;0,1,0;-1.0
5_774=0,1,0;0,1,0;-1.0
0_126=0,0,1;0,0,1;-1.0
5_788=1,0,0;1,0,0;-1.0
0_24=0,0,1;0,0,1;-1.0
2_335=1,0,0;0,1,0;-1.0
3_467=0,0,1;0,0,1;-1.0
1_245=1,0,0;1,0,0;-1.0
3_427=0,0,1;1,0,0;-1.0
2_339=1,0,0;0,0,1;-1.0
1_213=1,0,0;0,0,1;-1.0
4_695=0,0,1;0,1,0;-1.0
0_78=0,1,0;0,1,0;-1.0
4_632=1,0,0;0,0,1;-1.0
1_167=0,0,1;0,0,1;-1.0
0_21=1,0,0;0,1,0;-1.0
3_551=0,1,0;1,0,0;-1.0
4_635=0,0,1;0,0,1;-1.0
4_583=0,1,0;0,1,0;-1.0
3_507=0,0,1;0,0,1;-1.0
0_63=0,0,1;0,0,1;-1.0
2_306=0,1,0;1,0,0;-1.0
5_791=0,0,1;0,1,0;-1.0
3_423=0,1,0;1,0,0;-1.0
0_72=0,0,1;0,1,0;-1.0
2_299=0,0,1;0,0,1;-1.0
3_502=0,1,0;1,0,0;-1.0
3_403=0,1,0;0,0,1;-1.0
0_39=1,0,0;1,0,0;-1.0
4_657=0,1,0;0,1,0;-1.0
3_449=1,0,0;0,0,1;-1.0
2_330=0,1,0;0,1,0;-1.0
3_482=0,1,0;0,0,1;-1.0
2_324=0,0,1;0,0,1;-1.0
1_232=1,0,0;0,1,0;-1.0
0_49=1,0,0;0,1,0;-1.0
4_585=0,0,1;0,0,1;-1.0
5_703=0,0,1;0,0,1;-1.0
3_438=0,1,0;0,1,0;-1.0
3_463=0,1,0;0,0,1;-1.0
2_323=0,0,1;1,0,0;-1.0
0_46=0,0,1;0,0,1;-1.0
3_505=0,1,0;0,0,1;-1.0
4_648=0,1,0;1,0,0;-1.0
1_195=0,0,1;0,1,0;-1.0
2_363=0,0,1;1,0,0;-1.0
4_645=0,0,1;0,0,1;-1.0
5_699=0,1,0;0,1,0;-1.0
2_381=0,0,1;0,0,1;-1.0
3_562=0,0,1;0,0,1;-1.0
1_197=0,0,1;0,0,1;-1.0
0_20=0,0,1;0,0,1;-1.0
0_40=0,0,1;0,1,0;-1.0
3_501=0,1,0;0,0,1;-1.0
3_519=0,0,1;0,0,1;-1.0
0_54=0,0,1;0,0,1;-1.0
2_369=0,0,1;0,0,1;-1.0
0_79=1,0,0;1,0,0;-1.0
3_576=1,0,0;1,0,0;-1.0
3_479=0,0,1;0,0,1;-1.0
4_686=0,0,1;0,0,1;-1.0
3_509=0,0,1;0,0,1;-1.0
5_806=0,1,0;0,1,0;-1.0
1_203=0,0,1;0,1,0;-1.0
5_753=0,0,1;0,0,1;-1.0
3_466=0,1,0;0,1,0;-1.0
1_151=0,0,1;0,1,0;-1.0
2_284=0,0,1;1,0,0;-1.0
4_668=0,1,0;1,0,0;-1.0
4_599=1,0,0;0,1,0;-1.0
3_454=0,0,1;0,0,1;-1.0
3_518=0,0,1;0,0,1;-1.0
1_190=0,0,1;0,1,0;-1.0
3_402=0,0,1;0,0,1;-1.0
3_408=1,0,0;0,1,0;-1.0
2_344=1,0,0;0,1,0;-1.0
1_149=0,0,1;0,0,1;-1.0
1_191=0,0,1;0,1,0;-1.0
5_702=1,0,0;1,0,0;-1.0
1_204=0,0,1;0,0,1;-1.0
4_614=0,0,1;0,0,1;-1.0
5_781=1,0,0;1,0,0;-1.0
5_719=0,0,1;0,0,1;-1.0
0_25=0,0,1;0,0,1;-1.0
0_134=0,0,1;0,0,1;-1.0
1_215=0,1,0;1,0,0;-1.0
0_80=0,0,1;0,0,1;-1.0
5_814=1,0,0;1,0,0;-1.0
4_622=0,1,0;0,0,1;-1.0
0_102=0,1,0;0,1,0;-1.0
2_254=0,1,0;1,0,0;-1.0
3_514=0,0,1;0,0,1;-1.0
1_172=0,1,0;0,1,0;-1.0
0_117=0,0,1;0,0,1;-1.0
1_196=0,1,0;0,0,1;-1.0
3_567=0,1,0;0,0,1;-1.0
5_712=0,0,1;1,0,0;-1.0
5_728=0,1,0;0,1,0;-1.0
5_778=0,0,1;1,0,0;-1.0
2_355=0,0,1;0,0,1;-1.0
0_38=0,0,1;0,0,1;-1.0
4_681=0,1,0;0,1,0;-1.0
1_170=0,1,0;1,0,0;-1.0
3_566=0,0,1;0,0,1;-1.0
4_582=0,1,0;1,0,0;-1.0
1_222=1,0,0;0,1,0;-1.0
2_295=0,0,1;0,0,1;-1.0
0_71=0,0,1;1,0,0;-1.0
0_62=0,0,1;0,0,1;-1.0
4_680=0,1,0;1,0,0;-1.0
3_401=0,0,1;1,0,0;-1.0
1_148=0,0,1;1,0,0;-1.0
2_265=1,0,0;1,0,0;-1.0
2_317=0,0,1;0,0,1;-1.0
2_283=1,0,0;1,0,0;-1.0
3_429=0,1,0;0,0,1;-1.0
3_525=0,0,1;0,1,0;-1.0
5_815=0,0,1;0,1,0;-1.0
1_223=0,1,0;0,1,0;-1.0
5_792=0,1,0;1,0,0;-1.0
3_412=0,1,0;0,1,0;-1.0
0_81=0,1,0;0,0,1;-1.0
1_180=1,0,0;0,1,0;-1.0
4_660=0,1,0;0,1,0;-1.0
0_104=0,1,0;0,1,0;-1.0
3_493=1,0,0;0,0,1;-1.0
2_373=0,0,1;0,0,1;-1.0
1_162=0,1,0;0,1,0;-1.0
1_188=0,0,1;0,1,0;-1.0
3_512=0,1,0;0,1,0;-1.0
2_397=0,0,1;0,0,1;-1.0
5_813=1,0,0;1,0,0;-1.0
3_450=0,0,1;1,0,0;-1.0
4_664=1,0,0;0,1,0;-1.0
5_724=0,1,0;0,1,0;-1.0
3_473=0,0,1;0,0,1;-1.0
2_260=0,1,0;1,0,0;-1.0
2_388=0,0,1;0,0,1;-1.0
5_747=0,0,1;0,0,1;-1.0
3_440=0,0,1;0,0,1;-1.0
5_751=0,1,0;0,1,0;-1.0
3_513=0,0,1;1,0,0;-1.0
0_9=0,1,0;1,0,0;-1.0
2_292=0,0,1;0,0,1;-1.0
5_783=1,0,0;1,0,0;-1.0
4_616=0,0,1;1,0,0;-1.0
5_742=0,1,0;0,1,0;-1.0
2_278=0,0,1;0,0,1;-1.0
5_721=0,0,1;1,0,0;-1.0
3_484=0,0,1;0,0,1;-1.0
2_357=0,0,1;0,0,1;-1.0
3_568=0,0,1;0,0,1;-1.0
3_555=1,0,0;0,0,1;-1.0
2_334=0,0,1;0,0,1;-1.0
5_805=0,0,1;0,0,1;-1.0
2_305=0,0,1;0,0,1;-1.0
4_639=1,0,0;1,0,0;-1.0
2_358=0,0,1;0,0,1;-1.0
0_41=0,0,1;1,0,0;-1.0
0_99=0,0,1;0,0,1;-1.0
2_353=1,0,0;0,0,1;-1.0
4_662=0,1,0;0,1,0;-1.0
1_143=1,0,0;0,1,0;-1.0
4_588=0,1,0;0,1,0;-1.0
4_675=1,0,0;1,0,0;-1.0
2_298=0,1,0;1,0,0;-1.0
1_230=0,0,1;0,1,0;-1.0
1_158=0,0,1;0,0,1;-1.0
0_111=0,1,0;1,0,0;-1.0
4_694=0,0,1;0,0,1;-1.0
5_741=0,1,0;1,0,0;-1.0
2_333=1,0,0;1,0,0;-1.0
2_314=0,1,0;1,0,0;-1.0
5_706=0,0,1;1,0,0;-1.0
0_92=0,0,1;0,0,1;-1.0
3_557=0,0,1;1,0,0;-1.0
5_787=0,1,0;0,1,0;-1.0
5_797=0,0,1;0,1,0;-1.0
3_498=1,0,0;0,0,1;-1.0
5_816=1,0,0;0,1,0;-1.0
2_303=0,1,0;1,0,0;-1.0
3_542=0,1,0;0,1,0;-1.0
4_649=0,1,0;1,0,0;-1.0
2_293=0,0,1;0,0,1;-1.0
4_631=1,0,0;1,0,0;-1.0
1_163=0,1,0;0,1,0;-1.0
4_689=0,1,0;0,1,0;-1.0
3_439=0,1,0;0,0,1;-1.0
0_16=1,0,0;1,0,0;-1.0
1_225=1,0,0;0,1,0;-1.0
2_390=0,0,1;0,0,1;-1.0
2_391=0,0,1;0,0,1;-1.0
5_779=0,0,1;0,0,1;-1.0
4_667=1,0,0;1,0,0;-1.0
5_733=0,1,0;0,0,1;-1.0
5_767=0,1,0;0,0,1;-1.0
4_651=1,0,0;1,0,0;-1.0
1_137=0,1,0;0,1,0;-1.0
0_105=0,1,0;1,0,0;-1.0
3_451=0,1,0;0,0,1;-1.0
3_414=0,0,1;0,0,1;-1.0
2_294=0,0,1;0,0,1;-1.0
0_5=0,1,0;0,0,1;-1.0
4_589=0,1,0;0,0,1;-1.0
0_95=0,0,1;0,0,1;-1.0
3_456=0,0,1;0,0,1;-1.0
2_296=0,0,1;0,0,1;-1.0
5_802=0,0,1;1,0,0;-1.0
1_153=0,1,0;0,0,1;-1.0
3_548=0,1,0;0,0,1;-1.0
5_735=0,0,1;0,0,1;-1.0
2_350=0,0,1;0,0,1;-1.0
1_189=0,0,1;0,1,0;-1.0
1_161=0,1,0;0,1,0;-1.0
2_377=0,0,1;0,0,1;-1.0
1_168=0,1,0;0,0,1;-1.0
3_445=0,0,1;0,0,1;-1.0
4_642=0,0,1;0,0,1;-1.0
4_604=0,1,0;1,0,0;-1.0
5_708=0,1,0;0,1,0;-1.0
5_793=0,0,1;1,0,0;-1.0
0_2=1,0,0;1,0,0;-1.0
0_47=0,1,0;0,1,0;-1.0
5_777=1,0,0;0,0,1;-1.0
1_238=0,1,0;0,1,0;-1.0
3_554=0,0,1;0,0,1;-1.0
5_810=0,0,1;0,1,0;-1.0
0_122=1,0,0;1,0,0;-1.0
2_389=0,0,1;0,0,1;-1.0
0_11=1,0,0;0,1,0;-1.0
1_187=1,0,0;0,1,0;-1.0
4_684=0,1,0;0,1,0;-1.0
0_55=0,0,1;0,0,1;-1.0
2_371=1,0,0;1,0,0;-1.0
5_755=0,0,1;0,0,1;-1.0
5_752=0,0,1;0,1,0;-1.0
1_192=0,0,1;0,1,0;-1.0
1_212=0,0,1;0,0,1;-1.0
3_521=0,0,1;0,0,1;-1.0
3_574=0,0,1;0,0,1;-1.0
1_227=0,0,1;0,0,1;-1.0
0_121=0,0,1;1,0,0;-1.0
2_287=1,0,0;1,0,0;-1.0
1_178=0,0,1;0,0,1;-1.0
3_453=1,0,0;0,0,1;-1.0
3_544=0,0,1;0,0,1;-1.0
1_177=0,1,0;0,1,0;-1.0
0_129=0,0,1;0,0,1;-1.0
2_310=0,0,1;1,0,0;-1.0
0_97=0,0,1;1,0,0;-1.0
3_526=0,0,1;0,0,1;-1.0
4_606=1,0,0;1,0,0;-1.0
3_541=1,0,0;1,0,0;-1.0
2_352=0,0,1;0,1,0;-1.0
3_508=0,0,1;0,0,1;-1.0
0_131=0,0,1;0,1,0;-1.0
4_597=0,1,0;0,1,0;-1.0
5_786=0,0,1;1,0,0;-1.0
0_35=1,0,0;0,0,1;-1.0
0_43=0,1,0;1,0,0;-1.0
4_591=0,0,1;0,1,0;-1.0
1_154=0,0,1;0,0,1;-1.0
2_340=0,0,1;0,0,1;-1.0
3_523=1,0,0;0,1,0;-1.0
4_683=0,1,0;0,1,0;-1.0
0_59=0,0,1;0,1,0;-1.0
5_704=0,0,1;0,1,0;-1.0
2_368=0,0,1;0,0,1;-1.0
2_301=1,0,0;0,1,0;-1.0
4_620=0,0,1;0,1,0;-1.0
2_256=0,0,1;0,0,1;-1.0
0_45=1,0,0;0,0,1;-1.0
0_91=1,0,0;1,0,0;-1.0
3_570=0,0,1;0,1,0;-1.0
5_749=0,1,0;0,1,0;-1.0
4_610=0,0,1;0,0,1;-1.0
2_362=0,0,1;0,0,1;-1.0
5_811=1,0,0;0,1,0;-1.0
1_160=1,0,0;0,0,1;-1.0
3_579=0,1,0;0,1,0;-1.0
0_7=0,0,1;0,1,0;-1.0
3_549=0,0,1;1,0,0;-1.0
0_96=0,1,0;0,0,1;-1.0
0_64=0,1,0;0,1,0;-1.0
5_748=0,0,1;1,0,0;-1.0
1_183=0,0,1;0,0,1;-1.0
4_618=0,0,1;0,0,1;-1.0
3_532=0,0,1;0,0,1;-1.0
3_535=0,1,0;1,0,0;-1.0
1_171=0,0,1;0,0,1;-1.0
3_481=0,1,0;1,0,0;-1.0
2_253=0,1,0;0,1,0;-1.0
2_379=0,1,0;0,0,1;-1.0
3_437=0,0,1;1,0,0;-1.0
4_641=1,0,0;1,0,0;-1.0
3_522=0,0,1;0,0,1;-1.0
0_44=0,1,0;0,0,1;-1.0
2_261=0,1,0;1,0,0;-1.0
3_577=0,0,1;0,0,1;-1.0
0_101=0,0,1;1,0,0;-1.0
3_471=1,0,0;0,1,0;-1.0
4_629=1,0,0;1,0,0;-1.0
5_717=1,0,0;0,1,0;-1.0
5_744=0,1,0;1,0,0;-1.0
1_221=0,1,0;0,1,0;-1.0
3_486=0,0,1;0,0,1;-1.0
3_405=0,1,0;0,1,0;-1.0
5_701=0,0,1;0,0,1;-1.0
5_784=0,0,1;0,1,0;-1.0
2_346=0,1,0;0,1,0;-1.0
2_263=1,0,0;0,1,0;-1.0
2_342=0,0,1;0,1,0;-1.0
4_625=0,1,0;0,1,0;-1.0
1_185=0,1,0;0,1,0;-1.0
2_262=1,0,0;1,0,0;-1.0
2_258=0,1,0;1,0,0;-1.0
2_345=0,0,1;1,0,0;-1.0
2_386=0,0,1;0,0,1;-1.0
5_740=1,0,0;0,1,0;-1.0
5_739=0,0,1;0,1,0;-1.0
3_411=1,0,0;0,1,0;-1.0
2_326=0,0,1;0,1,0;-1.0
3_417=0,0,1;0,1,0;-1.0
1_194=0,1,0;1,0,0;-1.0
3_461=0,0,1;0,0,1;-1.0
3_538=0,0,1;0,1,0;-1.0
0_82=0,0,1;0,0,1;-1.0
2_380=0,0,1;0,0,1;-1.0
2_328=0,1,0;0,1,0;-1.0
3_578=0,1,0;1,0,0;-1.0
3_504=0,0,1;0,0,1;-1.0
0_19=0,1,0;1,0,0;-1.0
2_259=0,1,0;0,0,1;-1.0
2_266=1,0,0;1,0,0;-1.0
0_90=0,0,1;0,0,1;-1.0
2_366=0,0,1;0,0,1;-1.0
0_89=0,0,1;0,0,1;-1.0
3_492=0,1,0;1,0,0;-1.0
3_433=1,0,0;0,1,0;-1.0
5_757=0,0,1;0,0,1;-1.0
3_539=0,0,1;0,0,1;-1.0
1_241=1,0,0;0,1,0;-1.0
3_459=0,0,1;0,0,1;-1.0
2_308=1,0,0;1,0,0;-1.0
0_93=0,1,0;0,1,0;-1.0
2_325=1,0,0;0,1,0;-1.0
5_715=1,0,0;0,1,0;-1.0
3_470=0,0,1;0,1,0;-1.0
2_286=0,0,1;0,0,1;-1.0
1_247=0,0,1;1,0,0;-1.0
1_240=0,1,0;0,0,1;-1.0
2_385=0,0,1;0,0,1;-1.0
3_455=0,1,0;0,1,0;-1.0
3_495=0,0,1;1,0,0;-1.0
1_206=0,1,0;0,1,0;-1.0
4_665=0,1,0;0,1,0;-1.0
2_375=1,0,0;0,1,0;-1.0
2_376=0,0,1;0,0,1;-1.0
5_705=0,1,0;0,1,0;-1.0
5_804=0,0,1;0,1,0;-1.0
2_313=0,0,1;1,0,0;-1.0
2_282=0,0,1;0,0,1;-1.0
4_673=0,1,0;1,0,0;-1.0
0_109=1,0,0;1,0,0;-1.0
2_285=0,0,1;0,0,1;-1.0
0_100=0,1,0;0,0,1;-1.0
5_801=0,1,0;0,1,0;-1.0
0_106=1,0,0;0,1,0;-1.0
1_211=0,0,1;0,0,1;-1.0
2_322=0,0,1;0,0,1;-1.0
5_710=1,0,0;1,0,0;-1.0
0_114=0,0,1;0,0,1;-1.0
4_658=1,0,0;0,0,1;-1.0
2_364=0,0,1;0,0,1;-1.0
4_652=0,1,0;1,0,0;-1.0
2_318=0,0,1;1,0,0;-1.0
5_794=0,0,1;1,0,0;-1.0
3_516=0,1,0;0,1,0;-1.0
3_406=1,0,0;0,1,0;-1.0
2_252=0,0,1;0,1,0;-1.0
3_418=0,0,1;0,1,0;-1.0
4_623=1,0,0;1,0,0;-1.0
0_123=0,1,0;0,1,0;-1.0
5_750=0,0,1;1,0,0;-1.0
4_609=0,1,0;0,1,0;-1.0
2_307=1,0,0;0,1,0;-1.0
2_337=1,0,0;0,1,0;-1.0
2_300=0,0,1;0,1,0;-1.0
3_559=0,1,0;0,0,1;-1.0
0_98=0,0,1;0,0,1;-1.0
3_425=0,0,1;0,0,1;-1.0
4_670=0,1,0;0,1,0;-1.0
5_759=1,0,0;0,1,0;-1.0
4_633=0,0,1;0,0,1;-1.0
