#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
5_1452=0,1,0;0,1,0;-1.0
2_556=0,0,1;0,0,1;-1.0
2_646=0,0,1;1,0,0;-1.0
5_1490=0,1,0;0,1,0;-1.0
0_214=0,0,1;0,0,1;-1.0
1_448=0,0,1;0,0,1;-1.0
3_1034=0,1,0;1,0,0;-1.0
1_314=0,0,1;0,0,1;-1.0
1_428=0,1,0;0,1,0;-1.0
1_328=0,0,1;0,1,0;-1.0
0_100=0,0,1;0,0,1;-1.0
3_842=0,0,1;0,0,1;-1.0
2_648=0,0,1;0,0,1;-1.0
2_738=0,0,1;0,0,1;-1.0
1_354=1,0,0;0,1,0;-1.0
4_1304=0,1,0;1,0,0;-1.0
3_894=0,0,1;0,0,1;-1.0
5_1626=1,0,0;1,0,0;-1.0
2_670=1,0,0;0,1,0;-1.0
4_1182=0,0,1;0,1,0;-1.0
0_152=0,0,1;0,1,0;-1.0
3_982=0,1,0;0,1,0;-1.0
3_960=0,1,0;0,0,1;-1.0
3_920=0,0,1;1,0,0;-1.0
0_238=1,0,0;0,1,0;-1.0
3_1090=0,0,1;0,0,1;-1.0
2_546=1,0,0;1,0,0;-1.0
1_446=1,0,0;0,1,0;-1.0
1_474=0,1,0;0,0,1;-1.0
2_616=1,0,0;1,0,0;-1.0
3_944=0,1,0;1,0,0;-1.0
2_724=0,0,1;0,0,1;-1.0
3_802=0,0,1;1,0,0;-1.0
2_674=1,0,0;0,1,0;-1.0
2_768=0,0,1;0,0,1;-1.0
1_342=0,0,1;0,0,1;-1.0
0_54=1,0,0;1,0,0;-1.0
4_1372=0,0,1;0,0,1;-1.0
1_344=0,1,0;0,1,0;-1.0
0_204=0,1,0;0,1,0;-1.0
3_1118=0,1,0;0,0,1;-1.0
5_1398=1,0,0;0,1,0;-1.0
4_1350=1,0,0;1,0,0;-1.0
3_1024=0,1,0;0,1,0;-1.0
3_1092=0,1,0;1,0,0;-1.0
3_962=0,1,0;1,0,0;-1.0
4_1282=1,0,0;1,0,0;-1.0
3_996=0,1,0;0,0,1;-1.0
5_1442=0,0,1;1,0,0;-1.0
0_226=0,1,0;0,0,1;-1.0
1_368=0,1,0;1,0,0;-1.0
4_1318=0,1,0;0,1,0;-1.0
1_278=0,0,1;0,0,1;-1.0
2_656=0,1,0;0,1,0;-1.0
1_334=0,0,1;0,0,1;-1.0
1_374=1,0,0;0,1,0;-1.0
4_1294=1,0,0;1,0,0;-1.0
5_1594=0,0,1;0,1,0;-1.0
1_366=0,0,1;0,0,1;-1.0
0_80=0,0,1;0,1,0;-1.0
2_720=0,1,0;0,1,0;-1.0
0_170=0,1,0;0,0,1;-1.0
2_636=0,0,1;1,0,0;-1.0
1_390=0,0,1;0,1,0;-1.0
3_1076=0,0,1;0,1,0;-1.0
0_252=0,0,1;0,0,1;-1.0
3_1074=1,0,0;1,0,0;-1.0
4_1376=0,1,0;0,0,1;-1.0
4_1320=0,1,0;0,1,0;-1.0
0_256=0,0,1;0,0,1;-1.0
5_1624=1,0,0;0,1,0;-1.0
3_1020=0,0,1;0,0,1;-1.0
2_718=1,0,0;0,1,0;-1.0
2_568=0,0,1;1,0,0;-1.0
1_364=0,0,1;0,0,1;-1.0
2_790=0,0,1;0,0,1;-1.0
3_1124=0,0,1;0,0,1;-1.0
2_628=0,1,0;1,0,0;-1.0
4_1186=0,0,1;1,0,0;-1.0
4_1382=0,0,1;0,0,1;-1.0
5_1414=0,0,1;1,0,0;-1.0
0_36=0,0,1;0,0,1;-1.0
0_30=1,0,0;0,1,0;-1.0
0_222=1,0,0;1,0,0;-1.0
4_1166=0,1,0;0,1,0;-1.0
3_836=0,0,1;0,1,0;-1.0
0_154=1,0,0;0,1,0;-1.0
2_514=1,0,0;0,1,0;-1.0
1_394=0,0,1;0,0,1;-1.0
4_1386=0,0,1;0,1,0;-1.0
3_1088=0,0,1;0,0,1;-1.0
4_1296=1,0,0;1,0,0;-1.0
5_1464=1,0,0;0,0,1;-1.0
2_640=0,0,1;1,0,0;-1.0
0_166=0,0,1;0,1,0;-1.0
1_402=0,1,0;0,1,0;-1.0
2_562=0,0,1;1,0,0;-1.0
3_914=0,0,1;0,0,1;-1.0
4_1342=0,0,1;0,0,1;-1.0
3_820=1,0,0;0,1,0;-1.0
1_442=0,1,0;0,1,0;-1.0
4_1302=1,0,0;1,0,0;-1.0
1_502=0,1,0;0,1,0;-1.0
1_450=1,0,0;0,1,0;-1.0
3_942=1,0,0;0,1,0;-1.0
2_564=0,0,1;0,0,1;-1.0
2_532=1,0,0;1,0,0;-1.0
1_458=1,0,0;0,1,0;-1.0
2_728=0,0,1;0,0,1;-1.0
5_1466=0,1,0;0,0,1;-1.0
1_484=1,0,0;1,0,0;-1.0
3_916=0,0,1;0,0,1;-1.0
3_1120=0,1,0;0,0,1;-1.0
3_896=0,1,0;1,0,0;-1.0
0_234=0,0,1;0,0,1;-1.0
1_284=0,0,1;0,0,1;-1.0
5_1400=0,1,0;0,0,1;-1.0
3_850=0,0,1;0,0,1;-1.0
4_1314=0,1,0;0,1,0;-1.0
5_1520=0,1,0;0,1,0;-1.0
1_276=0,0,1;0,0,1;-1.0
3_924=0,0,1;0,0,1;-1.0
1_376=0,0,1;0,1,0;-1.0
0_206=0,0,1;1,0,0;-1.0
0_10=0,1,0;0,0,1;-1.0
4_1348=0,1,0;1,0,0;-1.0
4_1280=0,1,0;1,0,0;-1.0
3_1098=0,0,1;1,0,0;-1.0
0_220=0,0,1;1,0,0;-1.0
2_746=0,0,1;0,0,1;-1.0
5_1486=0,0,1;0,1,0;-1.0
1_310=0,0,1;0,0,1;-1.0
1_454=0,0,1;0,0,1;-1.0
1_320=0,1,0;0,0,1;-1.0
3_866=0,1,0;0,1,0;-1.0
4_1176=0,1,0;0,1,0;-1.0
3_994=0,1,0;0,1,0;-1.0
3_934=0,0,1;0,0,1;-1.0
3_968=0,0,1;0,0,1;-1.0
5_1628=1,0,0;1,0,0;-1.0
2_766=0,0,1;0,0,1;-1.0
4_1362=0,1,0;0,1,0;-1.0
0_248=0,0,1;0,1,0;-1.0
1_424=0,0,1;0,0,1;-1.0
0_62=0,0,1;0,0,1;-1.0
2_678=1,0,0;0,0,1;-1.0
1_294=0,0,1;0,0,1;-1.0
2_652=0,0,1;0,1,0;-1.0
2_732=0,0,1;0,0,1;-1.0
0_104=0,0,1;0,0,1;-1.0
3_936=0,0,1;0,1,0;-1.0
3_910=0,1,0;0,1,0;-1.0
4_1368=0,1,0;0,1,0;-1.0
2_748=0,0,1;0,0,1;-1.0
2_594=1,0,0;0,1,0;-1.0
5_1554=1,0,0;0,0,1;-1.0
2_716=0,0,1;0,0,1;-1.0
3_952=0,0,1;0,0,1;-1.0
4_1204=0,1,0;0,1,0;-1.0
2_672=1,0,0;1,0,0;-1.0
3_904=0,0,1;0,0,1;-1.0
4_1244=0,1,0;0,0,1;-1.0
4_1212=1,0,0;1,0,0;-1.0
2_606=0,1,0;1,0,0;-1.0
3_1106=0,0,1;0,0,1;-1.0
0_172=1,0,0;0,0,1;-1.0
2_526=1,0,0;0,1,0;-1.0
2_624=1,0,0;0,1,0;-1.0
4_1380=0,0,1;0,0,1;-1.0
4_1210=0,0,1;1,0,0;-1.0
0_0=0,0,1;0,0,1;-1.0
4_1332=1,0,0;0,1,0;-1.0
3_1156=0,1,0;1,0,0;-1.0
3_826=0,0,1;0,0,1;-1.0
2_610=0,0,1;0,0,1;-1.0
3_1010=1,0,0;0,0,1;-1.0
3_1052=0,0,1;0,0,1;-1.0
5_1408=0,0,1;0,1,0;-1.0
5_1638=0,1,0;0,1,0;-1.0
2_572=0,0,1;0,0,1;-1.0
0_32=1,0,0;1,0,0;-1.0
4_1230=1,0,0;0,1,0;-1.0
3_918=0,0,1;0,0,1;-1.0
0_198=0,0,1;0,0,1;-1.0
2_704=0,0,1;0,1,0;-1.0
2_586=0,0,1;0,0,1;-1.0
0_48=0,0,1;0,0,1;-1.0
0_124=0,0,1;0,0,1;-1.0
0_144=0,0,1;0,1,0;-1.0
2_554=1,0,0;1,0,0;-1.0
5_1460=0,1,0;0,1,0;-1.0
3_964=0,1,0;0,0,1;-1.0
1_316=0,0,1;0,0,1;-1.0
2_722=0,0,1;0,1,0;-1.0
3_1146=0,1,0;0,1,0;-1.0
0_96=0,0,1;0,0,1;-1.0
0_194=0,0,1;1,0,0;-1.0
4_1322=0,1,0;1,0,0;-1.0
2_518=0,1,0;0,0,1;-1.0
3_1030=0,0,1;0,0,1;-1.0
5_1586=0,0,1;1,0,0;-1.0
1_290=0,0,1;0,0,1;-1.0
4_1306=1,0,0;1,0,0;-1.0
2_544=0,1,0;1,0,0;-1.0
3_990=1,0,0;1,0,0;-1.0
4_1202=1,0,0;1,0,0;-1.0
5_1602=0,1,0;0,1,0;-1.0
3_814=1,0,0;1,0,0;-1.0
3_1038=0,0,1;0,0,1;-1.0
3_884=0,1,0;1,0,0;-1.0
3_818=0,1,0;0,1,0;-1.0
2_660=0,1,0;0,1,0;-1.0
3_1002=0,1,0;0,0,1;-1.0
5_1532=1,0,0;0,1,0;-1.0
2_580=1,0,0;1,0,0;-1.0
1_340=0,1,0;1,0,0;-1.0
0_162=0,1,0;0,0,1;-1.0
5_1612=0,1,0;0,1,0;-1.0
2_582=0,1,0;0,1,0;-1.0
1_410=1,0,0;0,0,1;-1.0
1_422=0,0,1;0,0,1;-1.0
3_1152=1,0,0;1,0,0;-1.0
5_1566=1,0,0;1,0,0;-1.0
1_478=0,0,1;0,1,0;-1.0
4_1256=1,0,0;0,0,1;-1.0
4_1258=0,1,0;1,0,0;-1.0
5_1560=0,0,1;0,0,1;-1.0
3_1046=1,0,0;0,1,0;-1.0
5_1592=0,1,0;1,0,0;-1.0
2_598=0,0,1;0,0,1;-1.0
1_434=0,0,1;0,0,1;-1.0
4_1290=0,0,1;0,0,1;-1.0
2_730=1,0,0;0,0,1;-1.0
4_1170=0,0,1;0,0,1;-1.0
3_1110=1,0,0;0,0,1;-1.0
2_692=0,1,0;0,1,0;-1.0
5_1458=0,0,1;0,1,0;-1.0
2_666=1,0,0;1,0,0;-1.0
4_1216=1,0,0;1,0,0;-1.0
0_116=0,1,0;0,1,0;-1.0
5_1636=0,1,0;1,0,0;-1.0
2_578=0,0,1;0,0,1;-1.0
0_16=0,0,1;0,1,0;-1.0
0_190=0,0,1;0,0,1;-1.0
5_1606=1,0,0;0,0,1;-1.0
3_1058=0,0,1;0,0,1;-1.0
1_280=0,0,1;0,0,1;-1.0
3_1134=0,1,0;0,0,1;-1.0
5_1514=0,0,1;0,0,1;-1.0
1_274=0,1,0;0,1,0;-1.0
1_360=1,0,0;0,1,0;-1.0
4_1384=0,0,1;0,1,0;-1.0
5_1558=0,0,1;0,0,1;-1.0
2_690=0,0,1;1,0,0;-1.0
1_466=1,0,0;0,1,0;-1.0
4_1200=0,0,1;0,0,1;-1.0
5_1608=0,0,1;0,1,0;-1.0
4_1374=0,0,1;0,0,1;-1.0
1_412=0,1,0;0,1,0;-1.0
3_1130=0,0,1;0,1,0;-1.0
3_1044=0,0,1;0,0,1;-1.0
2_540=1,0,0;1,0,0;-1.0
1_464=1,0,0;0,1,0;-1.0
4_1392=1,0,0;0,0,1;-1.0
0_174=0,0,1;0,0,1;-1.0
3_804=0,0,1;0,0,1;-1.0
2_612=1,0,0;1,0,0;-1.0
4_1340=0,1,0;0,1,0;-1.0
0_270=0,0,1;0,0,1;-1.0
1_432=0,1,0;1,0,0;-1.0
3_1128=0,1,0;1,0,0;-1.0
3_1066=0,1,0;0,1,0;-1.0
0_160=0,0,1;0,0,1;-1.0
2_550=0,1,0;0,0,1;-1.0
5_1426=0,1,0;0,1,0;-1.0
1_330=1,0,0;0,1,0;-1.0
3_1014=0,0,1;0,0,1;-1.0
0_102=0,1,0;0,0,1;-1.0
0_110=0,0,1;0,0,1;-1.0
2_548=1,0,0;1,0,0;-1.0
0_42=1,0,0;0,1,0;-1.0
1_318=1,0,0;0,1,0;-1.0
2_522=0,1,0;1,0,0;-1.0
4_1360=1,0,0;1,0,0;-1.0
0_268=0,0,1;0,0,1;-1.0
3_1154=0,0,1;0,0,1;-1.0
0_76=0,0,1;0,0,1;-1.0
0_158=1,0,0;1,0,0;-1.0
1_282=0,0,1;0,0,1;-1.0
2_538=0,1,0;0,1,0;-1.0
0_2=0,1,0;0,1,0;-1.0
5_1410=1,0,0;0,1,0;-1.0
3_1148=0,0,1;0,0,1;-1.0
3_906=1,0,0;0,0,1;-1.0
1_326=0,1,0;0,1,0;-1.0
3_938=1,0,0;1,0,0;-1.0
5_1622=1,0,0;0,1,0;-1.0
3_1068=0,0,1;1,0,0;-1.0
3_888=0,0,1;0,0,1;-1.0
1_414=1,0,0;0,1,0;-1.0
2_516=0,1,0;1,0,0;-1.0
1_426=0,0,1;0,0,1;-1.0
3_1142=1,0,0;1,0,0;-1.0
4_1252=1,0,0;0,0,1;-1.0
0_108=0,0,1;0,0,1;-1.0
2_688=1,0,0;0,1,0;-1.0
4_1238=0,0,1;0,0,1;-1.0
1_406=0,0,1;0,1,0;-1.0
5_1630=0,0,1;0,1,0;-1.0
5_1632=1,0,0;0,1,0;-1.0
2_608=1,0,0;0,0,1;-1.0
3_806=0,1,0;0,0,1;-1.0
0_84=0,0,1;0,0,1;-1.0
2_736=0,0,1;0,0,1;-1.0
2_508=0,1,0;1,0,0;-1.0
0_20=0,0,1;0,1,0;-1.0
3_922=0,0,1;0,0,1;-1.0
2_694=1,0,0;1,0,0;-1.0
5_1640=1,0,0;0,0,1;-1.0
2_796=0,0,1;0,0,1;-1.0
0_120=1,0,0;0,1,0;-1.0
1_298=1,0,0;0,0,1;-1.0
3_948=0,0,1;0,0,1;-1.0
3_1150=0,1,0;0,1,0;-1.0
3_1032=0,1,0;0,1,0;-1.0
2_754=0,0,1;0,0,1;-1.0
2_700=0,0,1;0,0,1;-1.0
5_1600=1,0,0;1,0,0;-1.0
1_498=1,0,0;1,0,0;-1.0
1_392=0,1,0;0,0,1;-1.0
1_322=0,1,0;0,1,0;-1.0
3_1036=0,0,1;0,0,1;-1.0
3_868=0,1,0;0,1,0;-1.0
5_1616=0,1,0;1,0,0;-1.0
4_1184=1,0,0;1,0,0;-1.0
4_1214=1,0,0;1,0,0;-1.0
1_312=1,0,0;0,0,1;-1.0
2_592=0,0,1;0,0,1;-1.0
0_142=0,0,1;1,0,0;-1.0
5_1406=0,0,1;0,0,1;-1.0
0_228=0,0,1;0,0,1;-1.0
4_1308=1,0,0;1,0,0;-1.0
3_1048=0,0,1;1,0,0;-1.0
0_38=0,1,0;1,0,0;-1.0
4_1346=0,1,0;1,0,0;-1.0
3_1116=0,0,1;0,0,1;-1.0
3_812=1,0,0;0,1,0;-1.0
0_28=1,0,0;0,1,0;-1.0
4_1284=0,0,1;0,0,1;-1.0
3_1006=0,1,0;0,1,0;-1.0
3_1018=0,0,1;0,0,1;-1.0
2_706=1,0,0;0,0,1;-1.0
0_262=0,0,1;0,1,0;-1.0
4_1354=1,0,0;1,0,0;-1.0
0_82=0,0,1;1,0,0;-1.0
4_1310=1,0,0;1,0,0;-1.0
0_72=1,0,0;1,0,0;-1.0
2_520=0,1,0;1,0,0;-1.0
1_358=0,0,1;0,0,1;-1.0
0_114=1,0,0;0,0,1;-1.0
3_882=0,1,0;0,0,1;-1.0
0_216=0,0,1;0,0,1;-1.0
5_1492=0,0,1;1,0,0;-1.0
3_1094=1,0,0;1,0,0;-1.0
5_1588=0,1,0;1,0,0;-1.0
3_1004=0,1,0;1,0,0;-1.0
3_1114=0,0,1;1,0,0;-1.0
4_1174=0,1,0;1,0,0;-1.0
1_456=0,0,1;0,0,1;-1.0
4_1248=0,0,1;0,0,1;-1.0
0_46=0,1,0;0,1,0;-1.0
2_698=0,0,1;0,0,1;-1.0
2_534=0,0,1;0,1,0;-1.0
2_782=0,0,1;0,0,1;-1.0
3_878=0,1,0;0,0,1;-1.0
3_886=0,0,1;1,0,0;-1.0
3_972=0,0,1;0,0,1;-1.0
3_1054=0,1,0;0,0,1;-1.0
4_1222=1,0,0;0,0,1;-1.0
4_1206=0,0,1;0,1,0;-1.0
5_1518=0,1,0;0,1,0;-1.0
2_758=0,1,0;0,0,1;-1.0
0_138=1,0,0;0,1,0;-1.0
0_156=0,1,0;0,1,0;-1.0
5_1496=0,0,1;1,0,0;-1.0
0_242=0,0,1;1,0,0;-1.0
4_1236=0,0,1;0,0,1;-1.0
0_244=1,0,0;1,0,0;-1.0
4_1366=0,1,0;0,1,0;-1.0
4_1220=0,0,1;0,0,1;-1.0
5_1618=0,0,1;0,1,0;-1.0
4_1232=1,0,0;1,0,0;-1.0
4_1336=0,1,0;1,0,0;-1.0
3_860=1,0,0;0,0,1;-1.0
1_348=1,0,0;1,0,0;-1.0
0_92=0,0,1;0,0,1;-1.0
1_384=0,0,1;0,1,0;-1.0
5_1506=0,0,1;0,0,1;-1.0
5_1498=0,1,0;0,1,0;-1.0
1_304=0,0,1;1,0,0;-1.0
0_6=0,0,1;0,1,0;-1.0
2_784=0,0,1;0,0,1;-1.0
4_1316=1,0,0;0,0,1;-1.0
2_684=0,0,1;0,1,0;-1.0
2_668=0,0,1;0,0,1;-1.0
4_1326=0,0,1;1,0,0;-1.0
3_876=1,0,0;0,1,0;-1.0
3_862=0,0,1;0,0,1;-1.0
5_1420=1,0,0;1,0,0;-1.0
0_122=0,0,1;0,0,1;-1.0
5_1596=1,0,0;0,1,0;-1.0
3_998=0,0,1;0,0,1;-1.0
5_1524=1,0,0;1,0,0;-1.0
4_1218=0,1,0;0,1,0;-1.0
5_1584=1,0,0;1,0,0;-1.0
0_86=0,1,0;1,0,0;-1.0
2_620=0,0,1;1,0,0;-1.0
3_1040=1,0,0;1,0,0;-1.0
5_1552=0,1,0;1,0,0;-1.0
4_1162=0,1,0;0,1,0;-1.0
2_650=0,1,0;0,1,0;-1.0
3_988=0,1,0;0,0,1;-1.0
1_404=0,0,1;0,1,0;-1.0
0_246=0,1,0;0,1,0;-1.0
2_742=1,0,0;1,0,0;-1.0
0_130=0,1,0;0,1,0;-1.0
3_872=0,1,0;0,1,0;-1.0
5_1468=0,0,1;0,0,1;-1.0
1_386=0,1,0;0,1,0;-1.0
0_64=1,0,0;1,0,0;-1.0
3_1082=1,0,0;1,0,0;-1.0
1_372=0,0,1;0,0,1;-1.0
3_974=0,1,0;1,0,0;-1.0
3_1100=1,0,0;0,1,0;-1.0
3_890=0,0,1;0,0,1;-1.0
4_1242=0,0,1;1,0,0;-1.0
2_658=0,1,0;0,1,0;-1.0
0_182=1,0,0;1,0,0;-1.0
3_1070=0,1,0;1,0,0;-1.0
3_1056=0,0,1;0,0,1;-1.0
0_60=0,0,1;1,0,0;-1.0
1_488=0,0,1;0,0,1;-1.0
0_224=0,0,1;0,0,1;-1.0
1_440=1,0,0;1,0,0;-1.0
0_188=0,1,0;1,0,0;-1.0
3_892=0,0,1;0,0,1;-1.0
5_1582=0,0,1;0,1,0;-1.0
1_492=0,1,0;0,1,0;-1.0
3_950=0,0,1;0,0,1;-1.0
0_94=0,1,0;0,1,0;-1.0
3_1080=0,0,1;0,0,1;-1.0
4_1312=0,0,1;0,1,0;-1.0
2_696=0,0,1;0,1,0;-1.0
2_542=0,1,0;0,1,0;-1.0
4_1250=0,1,0;0,1,0;-1.0
2_584=0,0,1;0,0,1;-1.0
2_552=0,0,1;0,0,1;-1.0
2_510=0,0,1;0,0,1;-1.0
4_1272=1,0,0;1,0,0;-1.0
2_726=0,0,1;1,0,0;-1.0
3_1104=0,1,0;0,0,1;-1.0
4_1254=1,0,0;0,1,0;-1.0
5_1482=0,1,0;1,0,0;-1.0
1_346=1,0,0;1,0,0;-1.0
3_984=0,1,0;1,0,0;-1.0
1_416=1,0,0;0,1,0;-1.0
1_462=1,0,0;0,1,0;-1.0
1_476=0,1,0;0,1,0;-1.0
5_1542=0,0,1;0,0,1;-1.0
2_560=0,1,0;1,0,0;-1.0
0_34=1,0,0;0,0,1;-1.0
5_1568=0,0,1;0,1,0;-1.0
5_1598=1,0,0;0,1,0;-1.0
5_1454=0,1,0;1,0,0;-1.0
5_1576=1,0,0;1,0,0;-1.0
5_1412=0,0,1;1,0,0;-1.0
4_1190=0,0,1;0,0,1;-1.0
4_1168=0,0,1;0,0,1;-1.0
3_800=0,1,0;1,0,0;-1.0
3_838=0,0,1;0,0,1;-1.0
2_634=0,0,1;0,0,1;-1.0
3_958=0,0,1;0,0,1;-1.0
3_930=0,1,0;0,1,0;-1.0
2_756=0,1,0;0,1,0;-1.0
0_26=0,1,0;1,0,0;-1.0
0_132=0,1,0;0,1,0;-1.0
1_292=1,0,0;0,0,1;-1.0
4_1178=0,1,0;0,0,1;-1.0
3_940=0,0,1;0,1,0;-1.0
3_986=1,0,0;0,0,1;-1.0
0_266=1,0,0;0,1,0;-1.0
1_430=1,0,0;1,0,0;-1.0
0_146=0,0,1;0,0,1;-1.0
2_778=0,0,1;0,0,1;-1.0
3_926=0,1,0;0,0,1;-1.0
0_88=0,1,0;0,0,1;-1.0
2_644=0,0,1;0,0,1;-1.0
2_776=0,0,1;0,0,1;-1.0
5_1590=0,0,1;0,1,0;-1.0
5_1444=1,0,0;0,0,1;-1.0
5_1484=0,1,0;0,1,0;-1.0
5_1604=0,0,1;1,0,0;-1.0
2_570=0,0,1;0,0,1;-1.0
3_1126=0,1,0;0,1,0;-1.0
3_900=0,0,1;1,0,0;-1.0
0_126=0,0,1;0,0,1;-1.0
1_400=0,0,1;0,0,1;-1.0
2_774=0,0,1;0,0,1;-1.0
3_1062=1,0,0;1,0,0;-1.0
5_1476=0,1,0;0,1,0;-1.0
4_1334=1,0,0;1,0,0;-1.0
3_848=1,0,0;1,0,0;-1.0
4_1276=1,0,0;0,0,1;-1.0
0_24=0,0,1;0,0,1;-1.0
1_452=0,1,0;0,1,0;-1.0
3_1084=0,1,0;0,1,0;-1.0
5_1510=0,0,1;0,0,1;-1.0
2_530=1,0,0;1,0,0;-1.0
1_286=1,0,0;0,1,0;-1.0
4_1260=1,0,0;0,1,0;-1.0
3_858=0,1,0;0,0,1;-1.0
5_1450=0,0,1;1,0,0;-1.0
1_500=1,0,0;0,1,0;-1.0
1_486=0,0,1;0,0,1;-1.0
1_398=0,0,1;0,1,0;-1.0
4_1262=1,0,0;1,0,0;-1.0
3_846=0,1,0;1,0,0;-1.0
2_708=1,0,0;0,0,1;-1.0
4_1298=0,1,0;1,0,0;-1.0
1_350=1,0,0;0,1,0;-1.0
2_712=0,1,0;0,0,1;-1.0
1_420=0,1,0;0,1,0;-1.0
1_470=0,1,0;0,1,0;-1.0
4_1356=0,0,1;0,0,1;-1.0
3_1096=0,1,0;0,0,1;-1.0
0_178=0,0,1;0,0,1;-1.0
3_946=0,0,1;0,0,1;-1.0
3_828=0,0,1;0,0,1;-1.0
1_352=0,0,1;0,0,1;-1.0
2_614=1,0,0;0,1,0;-1.0
4_1330=1,0,0;0,1,0;-1.0
5_1548=0,1,0;0,1,0;-1.0
1_338=0,0,1;0,0,1;-1.0
5_1500=0,0,1;1,0,0;-1.0
2_780=0,0,1;0,0,1;-1.0
2_788=0,0,1;0,0,1;-1.0
3_1012=1,0,0;0,1,0;-1.0
2_576=1,0,0;1,0,0;-1.0
2_764=0,0,1;0,0,1;-1.0
2_714=0,0,1;0,0,1;-1.0
5_1424=0,0,1;1,0,0;-1.0
3_1028=0,0,1;0,0,1;-1.0
2_536=0,0,1;1,0,0;-1.0
3_1060=0,1,0;1,0,0;-1.0
0_52=0,0,1;0,1,0;-1.0
2_792=0,0,1;0,0,1;-1.0
1_362=0,0,1;0,0,1;-1.0
4_1240=0,0,1;0,1,0;-1.0
3_844=0,0,1;0,0,1;-1.0
1_396=0,0,1;0,1,0;-1.0
5_1504=0,0,1;0,1,0;-1.0
0_240=0,1,0;1,0,0;-1.0
2_574=1,0,0;1,0,0;-1.0
2_604=1,0,0;1,0,0;-1.0
0_236=0,0,1;0,0,1;-1.0
0_50=0,0,1;0,0,1;-1.0
4_1370=0,0,1;0,0,1;-1.0
4_1328=0,1,0;0,1,0;-1.0
3_954=0,1,0;1,0,0;-1.0
2_794=0,0,1;0,0,1;-1.0
2_618=1,0,0;0,1,0;-1.0
1_382=0,1,0;0,1,0;-1.0
0_70=1,0,0;0,0,1;-1.0
0_66=0,0,1;0,1,0;-1.0
3_864=0,0,1;0,0,1;-1.0
